"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Activate__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Booked__c","LLC_BI__Is_Closed__c","LLC_BI__Is_Covenant__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Stage_and_Status__c"
"a45WD000001GBdeYAG","false","P-0000002959","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuwYAG","false","","","true","false","false","false","false","Booked","Open","a1Vbn000007lxzLEAQ","Booked|Open"
"a1Vbn000007ly3FEAQ","","P-0000001370","","","","","","","","a0tbn000007pcYhAAI","false","","","false","true","false","false","false","Boarding","Open","a1Vbn000007ly3HEAQ",""
"a1Vbn000007ly3GEAQ","","P-0000001371","","","","","","","","a0tbn000007pcYhAAI","true","","","true","true","true","false","false","Booked","Open","a1Vbn000007ly3IEAQ",""
"a1Vbn000007lxzZEAQ","","P-0000001372","","","","","","","","a0tbn000007pcYhAAI","false","","","true","true","false","false","false","Complete","Charge-Off","a1Vbn000007ly3JEAQ",""
"a1Vbn000007lxzaEAA","","P-0000001373","","","","","","","","a0tbn000007pcYhAAI","false","","","true","true","false","false","false","Complete","Paid Out","a1Vbn000007ly3KEAQ",""
"a1Vbn000007lxzbEAA","","P-0000001374","","","","","","","","a0tbn000007pcYhAAI","false","","","true","true","false","false","false","Complete","Superceded","a1Vbn000007ly3LEAQ",""
"a1Vbn000007lxzcEAA","","P-0000001375","","","","","","","","a0tbn000007pcYfAAI","false","","","false","true","false","false","false","Boarding","Open","a1Vbn000007ly3MEAQ",""
"a1Vbn000007lxzdEAA","","P-0000001376","","","","","","","","a0tbn000007pcYfAAI","true","","","true","true","true","false","false","Booked","Open","a1Vbn000007ly3NEAQ",""
"a1Vbn000007lxzeEAA","","P-0000001377","","","","","","","","a0tbn000007pcYfAAI","false","","","true","true","false","false","false","Complete","Charge-Off","a1Vbn000007ly3OEAQ",""
"a1Vbn000007lxzfEAA","","P-0000001378","","","","","","","","a0tbn000007pcYfAAI","false","","","true","true","false","false","false","Complete","Paid Out","a1Vbn000007ly3PEAQ",""
"a45WD000001GBdfYAG","false","P-0000002960","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuwYAG","false","","","true","false","false","false","false","Booked","Hold","a1Vbn000007ly3QEAQ","Booked|Hold"
"a45WD000001GBdgYAG","false","P-0000002961","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","005al00000RVcKvAAL","2026-08-06T11:32:39.000Z","","","a47WD000000QQuwYAG","false","","","true","false","false","false","false","Booked","Open","a1Vbn000007ly3REAQ","Booked|Open"
"a1Vbn000007lxzgEAA","","P-0000001379","","","","","","","","a0tbn000007pcYfAAI","false","","","true","true","false","false","false","Complete","Superceded","a1Vbn000007ly3SEAQ",""
"a45WD000001GBf3YAG","false","P-0000003046","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","5.0","Complete","false","false","false","false","false","Complete","Paid Out","jj9d83j09secw84","Complete|Paid Out"
"a45WD000001GBf4YAG","false","P-0000003047","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","1.0","Application","false","false","false","false","false","Proposal","Open","jj9d83j09secw85","Proposal|Open"
"a45WD000001GBf5YAG","false","P-0000003048","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","2.0","Underwriting","false","false","false","false","false","Final Review","Open","jj9d83j09secw86","Final Review|Open"
"a45WD000001GBf6YAG","false","P-0000003049","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","3.0","Approval","false","false","false","false","false","Approval/Loan Committee","Open","jj9d83j09secw87","Approval/Loan Committee|Open"
"a45WD000001GBf7YAG","false","P-0000003050","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","5.0","Complete","false","false","false","false","false","Complete","Declined","jj9d83j09secw88","Complete|Declined"
"a45WD000001GBf8YAG","false","P-0000003051","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","4.0","Processing","false","false","false","false","false","Processing","Open","jj9d83j09secw89","Processing|Open"
"a45WD000001GBf9YAG","false","P-0000003052","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","5.0","Complete","false","false","false","false","false","Complete","Withdrawn","jj9d83j09secw90","Complete|Withdrawn"
"a45WD000001GBfAYAW","false","P-0000003053","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","4.0","Processing","false","false","false","false","false","Doc Prep","Open","jj9d83j09secw91","Doc Prep|Open"
"a45WD000001GBfBYAW","false","P-0000003054","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","4.0","Processing","false","false","false","false","false","Closing","Open","jj9d83j09secw92","Closing|Open"
"a45WD000001GBfCYAW","false","P-0000003055","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","5.0","Complete","false","false","false","false","false","Booked","Open","jj9d83j09secw93","Booked|Open"
"a45WD000001GBfDYAW","false","P-0000003056","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","1.0","Application","false","false","false","false","false","Qualification","Open","jj9d83j09secw94","Qualification|Open"
"a45WD000001GBfEYAW","false","P-0000003057","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","005al00000RVcKvAAL","2026-08-06T11:32:40.000Z","","","a47WD000000QQv4YAG","false","2.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","jj9d83j09secw95","Credit Underwriting|Open"
