"Id","OwnerId","IsDeleted","Name","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c","Route_App_Name__c","Route_Screen__c","nPortal__Is_Portal_Enabled__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nPortal__OA_Credit_Pull_Required__c"
"a0jWE00000I6vrKYAR","005al00000RVvFOAA1","false","23362","","","a0XWE000002gDT32AM","false","false","false","false","8.0","","","","a0mWE000003FDKaYAO","","42140642598602300","action-auto-decision-m","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrLYAR","005al00000RVvFOAA1","false","23363","","","a0XWE000002gDTC2A2","false","false","false","false","180.0","a0mWE000003FDIbYAO","","","a0mWE000003FDQ8YAO","","42141967182472035","dmw-list-view-booked-loans.dmw-row-action-copy-loan","<a href=""/a0sWE000002Yqhi"" target=""_blank"">Copy Loan</a>","","","",""
"a0jWE00000I6vrMYAR","005al00000RVvFOAA1","false","23364","","{{IF=""A OR B OR C OR D OR E OR F""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDSb2AM","false","false","false","false","1005.0","a0mWE000003FDL8YAO","","","a0mWE000003FDNKYA4","","42144871228816362","loan-information-read-only","<a href=""/a0sWE000002Yqh2"" target=""_blank"">Loan Details</a>","","","",""
"a0jWE00000I6vrNYAR","005al00000RVvFOAA1","false","23365","","","a0XWE000002gDTC2A2","false","false","false","false","120.0","a0mWE000003FDIeYAO","","","a0mWE000003FDK8YAO","","42146916159960079","dmw-list-view-postapproval-loans.dmw-row-action-edit","<a href=""/a0sWE000002Yqg5"" target=""_blank"">Row Edit Post Approval</a>","","","",""
"a0jWE00000I6uuCYAR","005al00000RVvFOAA1","false","19696","","","a0XWE000002gDSi2AM","false","false","false","true","2.0","a0mWE000003FDLFYA4","","","a0mWE000003FDLXYA4","","42150843482512388","pm-dep-docprep-review","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uuFYAR","005al00000RVvFOAA1","false","19699","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" IS=""Ready for Booking""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDQL2A2","false","false","false","false","80.0","a0mWE000003FDBWYA4","","","a0mWE000003FDBWYA4","","42160421276684819","dep-booking-in-process","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrQYAR","005al00000RVvFOAA1","false","23368","","","a0XWE000002gDT32AM","false","false","false","false","7.0","","","","a0mWE000003FDNQYA4","","42160575938840800","action-memo-m","<a href=""/a0sWE000002Yqh4"" target=""_blank"">Change Memo</a>","","","",""
"a0jWE00000I6vrRYAR","005al00000RVvFOAA1","false","23369","","","a0XWE000002gDT32AM","false","false","false","false","0.0","a0mWE000003FDOAYA4","","","a0mWE000003FDOAYA4","","42168175115135500","policy-exception","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uuHYAR","005al00000RVvFOAA1","false","19701","","","a0XWE000002gDSX2A2","false","false","false","false","11.0","a0mWE000003FDAWYA4","","","a0mWE000003FDAWYA4","","42168880863065739","pc-rate-override","<a href=""/a0sWE000002YqZb"" target=""_blank"">Rates and APY</a>","","","",""
"a0jWE00000I6vrSYAR","005al00000RVvFOAA1","false","23370","","{{IF=""A""}}{{COND=""A"" FIELD=""Account.RecordType.Name"" IS=""Business""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDSk2AM","false","false","false","false","100.0","","","a0XWE000002gDT62AM","a0mWE000003FDO1YAO","","42173021617998657","loan-bus-kyc","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrTYAR","005al00000RVvFOAA1","false","23371","","","a0XWE000002gDT32AM","false","false","false","false","0.0","","","","a0mWE000003FDQ5YAO","","42173394985895000","tool-docman","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrVYAR","005al00000RVvFOAA1","false","23373","","","a0XWE000002gDT32AM","false","true","true","false","1.0","a0mWE000003FDOWYA4","","","a0mWE000003FDMoYAO","","42177972564980900","doc-prep-closing","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrWYAR","005al00000RVvFOAA1","false","23374","","","a0XWE000002gDT32AM","false","false","false","true","1.0","a0mWE000003FDJuYAO","","","a0mWE000003FDNtYAO","","42182305245659800","loan-auto-decision-detail","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrXYAR","005al00000RVvFOAA1","false","23375","","","a0XWE000002gDT72AM","false","false","false","false","5.0","a0mWE000003FDPSYA4","","","a0mWE000003FDNaYAO","","42187444809718900","spreads-configuration-data-import","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uuKYAR","005al00000RVvFOAA1","false","19704","","","a0XWE000002gDQL2A2","false","false","false","false","69.0","a0mWE000003FDA0YAO","","","a0mWE000003FDA0YAO","","42187770562285955","dep-funding-method","<a href=""/a0sWE000002YqZg"" target=""_blank"">Funding Method</a>","","","",""
"a0jWE00000I6w0OYAR","005al00000RVvFOAA1","false","23924","","","a0XWE000002gDT02AM","false","true","false","false","10.0","","","","a0mWE000003FCtkYAG","","42193066635397606","action-generate-credit-memo","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uuMYAR","005al00000RVvFOAA1","false","19706","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" NOT=""Open""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDRZ2A2","false","false","false","false","110.0","a0mWE000003FDApYAO","","","a0mWE000003FDORYA4","","42201206551852646","pc-account-structure-and-roles","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrYYAR","005al00000RVvFOAA1","false","23376","","","a0XWE000002gDT72AM","false","false","false","false","3.0","a0mWE000003FDPSYA4","","","a0mWE000003FDNpYAO","","42206995374054033","spreads-configuration-consolidation-mapping","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrbYAB","005al00000RVvFOAA1","false","23379","","","a0XWE000002gDT32AM","false","false","false","false","2.0","a0mWE000003FDOaYAO","","","a0mWE000003FDPGYA4","","42228244783223400","loan-manage-fees","<a href=""/a0sWE000002YqgE"" target=""_blank"">Enhanced Fees Management</a>","","","",""
"a0jWE00000I6vrcYAB","005al00000RVvFOAA1","false","23380","","","a0XWE000002gDT32AM","false","false","false","false","10.0","","","","a0mWE000003FDLPYA4","","42228537748633100","community-reinvestment-act","<a href=""/a0sWE000002YqgQ"" target=""_blank"">CRA Screen</a>","","","",""
"a0jWE00000I6vrdYAB","005al00000RVvFOAA1","false","23381","","","a0XWE000002gDT32AM","false","false","false","false","1.0","a0mWE000003FDKtYAO","","","a0mWE000003FDKqYAO","","42229348158952600","hmda-loan-information","<a href=""/a0sWE000002YqgH"" target=""_blank"">HMDA Screen 2</a>","","","",""
"a0jWE00000I6vreYAB","005al00000RVvFOAA1","false","23382","","","a0XWE000002gDT32AM","false","false","false","false","1.0","","","","a0mWE000003FDPvYAO","","42230859863214100","borrowing-structure","<a href=""/a0sWE000002Yqhe"" target=""_blank"">Borrowing Structure Information</a>","","","",""
"a0jWE00000I6vrfYAB","005al00000RVvFOAA1","false","23383","","","a0XWE000002gDT32AM","false","false","false","false","0.0","a0mWE000003FDKtYAO","","","a0mWE000003FDKtYAO","","42231092677212900","hmda-applicants","<a href=""/a0sWE000002YqgJ"" target=""_blank"">HMDA Screen 1</a>","","","",""
"a0jWE00000I6vrgYAB","005al00000RVvFOAA1","false","23384","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDT32AM","false","true","false","false","1.0","a0mWE000003FDNgYAO","","","a0mWE000003FDMfYAO","","42238218451517900","hmda-entity-compliance-2018","<a href=""/a0sWE000002Yqgw"" target=""_blank"">Entity Compliance Screen</a>","","","",""
"a0jWE00000I6vrhYAB","005al00000RVvFOAA1","false","23385","","","a0XWE000002gDSb2AM","false","false","false","false","4000.0","","","","a0mWE000003FDNhYAO","","42238440714832604","loan-fees-blank","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vriYAB","005al00000RVvFOAA1","false","23386","","","a0XWE000002gDT32AM","false","false","false","true","1.0","a0mWE000003FDQIYA4","","","a0mWE000003FDQDYA4","","42241532835041300","loan-auto-decision-detail-m","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrjYAB","005al00000RVvFOAA1","false","23387","","","a0XWE000002gDT32AM","false","false","false","false","0.0","a0mWE000003FDLvYAO","","","a0mWE000003FDLmYAO","","42244486187117800","syndication-participation-details","<a href=""/a0sWE000002YqgT"" target=""_blank"">Participation</a>","","","",""
"a0jWE00000I6vrkYAB","005al00000RVvFOAA1","false","23388","","","a0XWE000002gDT32AM","false","false","false","false","0.0","a0mWE000003FDOOYA4","","","a0mWE000003FDOOYA4","","42251852379459700","risk-rating","<a href=""/a0sWE000002YqhL"" target=""_blank"">Risk Ratings</a>","","","",""
"a0jWE00000I6vrlYAB","005al00000RVvFOAA1","false","23389","","","a0XWE000002gDT32AM","false","true","false","false","1.0","a0mWE000003FDLKYA4","","","a0mWE000003FDP8YAO","","42257607328267900","loan-fees-summary-m","<a href=""/a0sWE000002YqhW"" target=""_blank"">Fees Summary</a>","","","",""
"a0jWE00000I6uuPYAR","005al00000RVvFOAA1","false","19709","","","a0XWE000002gDSl2AM","false","true","true","false","99.0","a0mWE000003FDM8YAO","","","a0mWE000003FDOmYAO","","42264849442413513","verify-credit-checklist","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6w0eYAB","005al00000RVvFOAA1","false","23940","","","a0XWE000002gDQK2A2","false","false","false","true","45.0","","","","a0mWE000003FDOWYA4","","42266315859172300","doc-prep","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrnYAB","005al00000RVvFOAA1","false","23391","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Allow_Syndication__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Allow_Participation__c” IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDT32AM","false","false","false","false","13.0","","","","a0mWE000003FDLvYAO","","42268076733499000","syndication-participation","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6w0iYAB","005al00000RVvFOAA1","false","23944","","","a0XWE000002gDRF2A2","false","false","true","false","10.0","a0mWE000003FDOWYA4","","","a0mWE000003FDKpYAO","","42275885988229200","doc-prep-review","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vroYAB","005al00000RVvFOAA1","false","23392","","","a0XWE000002gDSx2AM","false","false","false","false","0.0","a0mWE000003FDL7YAO","","","a0mWE000003FDL7YAO","","42278120678097400","relationship-loan-products","<a href=""/a0sWE000002YqgO"" target=""_blank"">Loan Products</a>","","","",""
"a0jWE00000I6uuSYAR","005al00000RVvFOAA1","false","19712","","","a0XWE000002gDRp2AM","false","false","false","false","10.0","","","","a0mWE000003FDB0YAO","","42279535011549434","dep-apply-owner","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrpYAB","005al00000RVvFOAA1","false","23393","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2018""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDT32AM","false","false","false","false","2.0","a0mWE000003FDNgYAO","","","a0mWE000003FDQ9YAO","","42288178399718300","hmda-loan-compliance-2018","<a href=""/a0sWE000002Yqhj"" target=""_blank"">Loan Compliance Screen</a>","","","",""
"a0jWE00000I6vrqYAB","005al00000RVvFOAA1","false","23394","","","a0XWE000002gDT32AM","false","false","true","false","10.0","a0mWE000003FDOWYA4","","","a0mWE000003FDKpYAO","","42288328572629000","doc-prep-review","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrrYAB","005al00000RVvFOAA1","false","23395","","","a0XWE000002gDT32AM","false","false","false","false","8.0","","","","a0mWE000003FDO2YAO","","42290749153295600","action-auto-decision","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrsYAB","005al00000RVvFOAA1","false","23396","","","a0XWE000002gDT32AM","false","false","false","false","2.0","","","","a0mWE000003FDNUYA4","","42292934985968300","loan-detail","<a href=""/a0sWE000002Yqh6"" target=""_blank"">Loan Details</a>","","","",""
"a0jWE00000I6vrtYAB","005al00000RVvFOAA1","false","23397","","","a0XWE000002gDTC2A2","false","false","false","false","40.0","a0mWE000003FDIdYAO","","","a0mWE000003FDNuYAO","","42295930898374651","dmw-list-view-all-loans.dmw-row-action-add-sub-loan","<a href=""/a0sWE000002YqhC"" target=""_blank"">Add Sub-Loan</a>","","","",""
"a0jWE00000I6vruYAB","005al00000RVvFOAA1","false","23398","","","a0XWE000002gDT32AM","false","false","false","false","0.0","a0mWE000003FDPvYAO","","","a0mWE000003FDPvYAO","","42299843121923300","borrowing-structure","<a href=""/a0sWE000002Yqhe"" target=""_blank"">Borrowing Structure Information</a>","","","",""
"a0jWE00000I6uuTYAR","005al00000RVvFOAA1","false","19713","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Secured__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.cm_Borrower_Count__c"" IS=""1""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.cm_Exclude_from_Credit_Pull__c"" IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDSK2A2","false","false","false","false","190.0","a0mWE000003FDADYA4","","","a0mWE000003FDB8YAO","","42300766349786279","marital-status-cdsecured-1borrower","<a href=""/a0sWE000002YqZe"" target=""_blank"">Marital Status</a>","","","",""
"a0jWE00000I6vrwYAB","005al00000RVvFOAA1","false","23400","","","a0XWE000002gDT32AM","false","false","false","false","1.0","a0mWE000003FDLrYAO","","","a0mWE000003FDKqYAO","","42301627601823100","hmda-loan-information","<a href=""/a0sWE000002YqgH"" target=""_blank"">HMDA Screen 2</a>","","","",""
"a0jWE00000I6uuUYAR","005al00000RVvFOAA1","false","19714","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Secured__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.cm_Borrower_Count__c"" IS=""1""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.cm_Exclude_from_Credit_Pull__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDSK2A2","false","false","false","false","185.0","a0mWE000003FDADYA4","","","a0mWE000003FDB9YAO","","42305275455807141","credit-auth-marital-status-secured-1borrower","<a href=""/a0sWE000002YqZa"" target=""_blank"">Credit Authorization/Marital Status</a>","","","",""
"a0jWE00000I6uuVYAR","005al00000RVvFOAA1","false","19715","","","a0XWE000002gDSf2AM","false","false","false","false","180.0","a0mWE000003FDAWYA4","","","a0mWE000003FDAWYA4","","42307175672137459","pc-rate-override","<a href=""/a0sWE000002YqZb"" target=""_blank"">Rates and APY</a>","","","",""
"a0jWE00000I6vrxYAB","005al00000RVvFOAA1","false","23401","","","a0XWE000002gDSx2AM","false","false","false","false","5.0","","","","a0mWE000003FDPfYAO","","42308043028579300","rel-product-packages","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vryYAB","005al00000RVvFOAA1","false","23402","","","a0XWE000002gDT32AM","false","false","false","true","99.0","","","","a0mWE000003FDOWYA4","","42311051618836600","doc-prep","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6w0xYAB","005al00000RVvFOAA1","false","23959","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDQn2AM","false","false","false","false","9500070.0","","","","a0mWE000003FCu6YAG","","4231585604343630","action-book-servicing-system","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6w10YAB","005al00000RVvFOAA1","false","23962","","","a0XWE000002gDSk2AM","false","false","false","false","15.0","a0mWE000003FDNBYA4","","","a0mWE000003FDNBYA4","","42323840427207619","relationship-opportunities","<a href=""/a0sWE000002Yqh1"" target=""_blank"">Opportunities</a>","","","",""
"a0jWE00000I6w11YAB","005al00000RVvFOAA1","false","23963","","","a0XWE000002gDQK2A2","false","false","true","false","20.0","a0mWE000003FDOWYA4","","","a0mWE000003FDLRYA4","","42326755560490900","doc-prep-status","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vrzYAB","005al00000RVvFOAA1","false","23403","","","a0XWE000002gDTC2A2","false","false","false","false","90.0","a0mWE000003FDIfYAO","","","a0mWE000003FDLAYA4","","42328013482618028","dmw-list-view-pre-approval-loans.dmw-row-action-add-sub-loan","<a href=""/a0sWE000002Yqfw"" target=""_blank"">Add Sub-Loan</a>","","","",""
"a0jWE00000I6uuZYAR","005al00000RVvFOAA1","false","19719","","","a0XWE000002gDSF2A2","false","false","false","false","85.0","a0mWE000003FDCjYAO","","","a0mWE000003FDAnYAO","","42331048632990768","small-business-loan-post-approval-ui-pricing","<a href=""/a0sWE000002YqYd"" target=""_blank"">Pricing Approved</a>","","","",""
"a0jWE00000I6w14YAB","005al00000RVvFOAA1","false","23966","","","a0XWE000002gDRF2A2","false","true","true","false","1.0","a0mWE000003FDOWYA4","","","a0mWE000003FDMoYAO","","42335991296876600","doc-prep-closing","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vs0YAB","005al00000RVvFOAA1","false","23404","","","a0XWE000002gDT32AM","false","false","false","false","5.0","a0mWE000003FDNUYA4","","","a0mWE000003FDL6YAO","","42337143384421200","balance-information","<a href=""/a0sWE000002YqgN"" target=""_blank"">Balance Details</a>","","","",""
"a0jWE00000I6vs1YAB","005al00000RVvFOAA1","false","23405","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__HMDA_Record_Type__c"" IS=""HMDA-Effective-2017""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDT32AM","false","true","false","false","1.0","a0mWE000003FDOeYAO","","","a0mWE000003FDOsYAO","","42343277476731400","hmda-entity-compliance-2017","<a href=""/a0sWE000002YqhS"" target=""_blank"">Entity Compliance Screen</a>","","","",""
"a0jWE00000I6uubYAB","005al00000RVvFOAA1","false","19721","","","a0XWE000002gDRR2A2","false","false","false","false","43.0","a0mWE000003FDAbYAO","","a0XWE000002gDQI2A2","a0mWE000003FDBYYA4","","42350074980205621","dep-add-info-business-kyc","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vs2YAB","005al00000RVvFOAA1","false","23406","","","a0XWE000002gDT32AM","false","false","false","false","6.0","","","","a0mWE000003FDLuYAO","","42351591701437100","action-submit-approval-m","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uucYAB","005al00000RVvFOAA1","false","19722","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Application__r.nPortal__Status__c"" IS=""""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" NOT=""Open""}}{{COND=""C"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product_Type__c"" IS=""CD""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDRZ2A2","false","false","false","false","120.0","a0mWE000003FDApYAO","","","a0mWE000003FDLkYAO","","42352922295963232","pc-beneficiary","<a href=""/a0sWE000002Yqfs"" target=""_blank"">Beneficiary</a>","","","",""
"a0jWE00000I6uueYAB","005al00000RVvFOAA1","false","19724","","","a0XWE000002gDRR2A2","false","false","false","false","10.0","","","","a0mWE000003FDAbYAO","","42359419013128403","dep-apply-bus","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uufYAB","005al00000RVvFOAA1","false","19725","","{{IF=""(A OR B) AND C""}}{{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Status__c"" IS=""Ready for Funding""}}{{COND=""B"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""C"" FIELD=""LLC_BI__Deposit__c.cm_Funding_Options__c"" IS=""I'll fund my account now""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDQL2A2","false","false","false","false","69.0","","","","a0mWE000003FDA0YAO","","42360445270210721","dep-funding-method","<a href=""/a0sWE000002YqZg"" target=""_blank"">Funding Method</a>","","","",""
