"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWE000001bbGoYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","423805189214134860"
"a0bWE000001bbGpYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","423805189214134861"
"a0bWE000001bbGqYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","423805189214134862"
"a0bWE000001bbH4YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42384311201975589"
"a0bWE000001bbH9YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42386943597415043"
"a0bWE000001bbGCYAY","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42391876653704558"
"a0bWE000001bbHzYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42391907862558094"
"a0bWE000001bbKHYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42402976468674384"
"a0bWE000001bbJDYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42407013721641977"
"a0bWE000001bbJfYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42408560116007986"
"a0bWE000001bbKIYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42414407031940912"
"a0bWE000001bbGKYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42416670953550255"
"a0bWE000001bbHyYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42416806897619469"
"a0bWE000001bbGhYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42418177285209227"
"a0bWE000001bbHrYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42421154402520859"
"a0bWE000001bbKRYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42422138806714540"
"a0bWE000001bbI4YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42424925070038460"
"a0bWE000001bbGPYAY","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42425443208536181"
"a0bWE000001bbKaYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42428362451154329"
"a0bWE000001bbKWYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42436113308655194"
"a0bWE000001bbJZYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42436277802924076"
"a0bWE000001bbKUYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42437946704131602"
"a0bWE000001bbI7YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42442811039569291"
"a0bWE000001bbGfYAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42459547103480938"
"a0bWE000001bbGGYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42462168007630294"
"a0bWE000001bbIuYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42465461062155941"
"a0bWE000001bbJWYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42468043041300460"
"a0bWE000001bbJ1YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42472819914221310"
"a0bWE000001bbJbYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42482496431766834"
"a0bWE000001bbJwYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42490318649382039"
"a0bWE000001bbI9YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42501922304293041"
"a0bWE000001bbJHYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42506614757794195"
"a0bWE000001bbJeYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42507315721002361"
"a0bWE000001bbHjYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42514990913701727"
"a0bWE000001bbH0YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42519078222946588"
"a0bWE000001bbIBYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42520714547557457"
"a0bWE000001bbH5YAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42531362879136297"
"a0bWE000001bbIyYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42539430516670390"
"a0bWE000001bbJoYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42542679593771931"
"a0bWE000001bbKQYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","425459872416853"
"a0bWE000001bbJuYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42548889964372615"
"a0bWE000001bbITYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42548904280739571"
"a0bWE000001bbK9YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42552149253986908"
"a0bWE000001bBqMYAU","005al00000RVvFOAA1","false","Topsail","Online Application","","<ul><li>Application Progress: Horizontal, at the top of screen</li><li>Tiles: At bottom of screen</li></ul>","/resource/1541694063000/nPortal__Global_Resources/images/layouts/Topsail.svg","NPORTAL__LayoutTopsail","42552733154006329"
"a0bWE000001bbH6YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42565951438092068"
"a0bWE000001bbK6YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42568467836080052"
"a0bWE000001bbIWYAY","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42590784533918500"
"a0bWE000001bbHUYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42597361740996248"
"a0bWE000001bbGFYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42604206855771905"
"a0bWE000001bbI0YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42605437965407116"
"a0bWE000001bbJ0YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42608010739447931"
"a0bWE000001bbK5YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42608321707874655"
"a0bWE000001bbItYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42612538704765350"
"a0bWE000001bbKGYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42616491262436877"
"a0bWE000001bbJVYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42616539581133116"
"a0bWE000001bbKBYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42618841649010849"
"a0bWE000001bbGzYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42620365532126681"
"a0bWE000001bbHCYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42620587200040948"
"a0bWE000001bbGSYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42623081306678578"
"a0bWE000001bbGAYAY","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42626138849107981"
"a0bWE000001bbI2YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42632103587210708"
"a0bWE000001bbJKYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42634280521843181"
"a0bWE000001bbGuYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42635208571032064"
"a0bWE000001bbGRYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42638527111102055"
"a0bWE000001bbJ4YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42643631499523855"
"a0bWE000001bbHRYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42650696547658405"
"a0bWE000001bbIxYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42662037678474974"
"a0bWE000001bbGiYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42666605161288911"
"a0bWE000001bbH3YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42669823203539594"
"a0bWE000001bbHFYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42673310533508381"
"a0bWE000001bbHQYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42678061634688011"
"a0bWE000001bbJmYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42679703050104280"
"a0bWE000001bbJtYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42683306127303134"
"a0bWE000001bbJyYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42689049596538731"
"a0bWE000001bbGsYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42693364340854134"
"a0bWE000001bbKPYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42696353869013453"
"a0bWE000001bbK0YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42702157408793314"
"a0bWE000001bbHxYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42707886346588949"
"a0bWE000001bbJgYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42709257588867615"
"a0bWE000001bbJUYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42710565503603451"
"a0bWE000001bbJ6YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42712649228412072"
"a0bWE000001bbKEYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42715468597152063"
"a0bWE000001bbKYYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42717095303370827"
"a0bWE000001bbJNYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42724904033443594"
"a0bWE000001bbJcYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42729598355032236"
"a0bWE000001bbH8YAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42731267334142973"
"a0bWE000001bbHgYAI","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42732228977389745"
"a0bWE000001bbISYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42737499863323418"
"a0bWE000001bbK1YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42742394676791788"
"a0bWE000001bbGXYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42750215167293706"
"a0bWE000001bbJCYAY","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42750473896774202"
"a0bWE000001bbJqYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42750514561958062"
"a0bWE000001bbH7YAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42752971908378809"
"a0bWE000001bbI8YAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42762350616861522"
"a0bWE000001bbGmYAI","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42771303619685748"
"a0bWE000001bbJGYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42773941180182647"
"a0bWE000001bbGYYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42781659256906018"
"a0bWE000001bbIVYAY","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42784620194759671"
"a0bWE000001bbKJYAY","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42791164248946865"
"a0bWE000001bbJSYAY","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42795558359180652"
"a0bWE000001bbHkYAI","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42796358122225080"
