"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nFORCE__Optional_Configuration__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c","LastViewedDate","LastReferencedDate"
"a2Fbn000000C3joEAC","","UI Collateral Record Schedule","a2Gbn000000hcgpEAA","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","a2Ibn000000M69iEAC","MappedSObjectHierarchyScreenResource","","30191620937672156","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzHBEA0","","Entity Involvement for Others Involved MRF","a2Gbn000000kG3tEAE","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","30271666029075350","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzG5EAK","","Applicant Details","a2Gbn000000kG3OEAU","false","false","true","true","false","20.0","slide","true","false","true","false","","true","","a2Ibn000000NRB1EAO","MappedSObjectScreenResource","","30971640791248098","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3dUEAS","","Product Summary","a2Gbn000000hcfPEAQ","false","false","false","false","false","","slide","true","false","false","false","","false","","a2Ibn000000M67qEAC","MappedSObjectHierarchyScreenResource","","32021567002550353","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3k9EAC","","Loan Information","a2Gbn000000hcgqEAA","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","32391620937672165","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3jSEAS","","Property Location","a2Gbn000000hcgHEAQ","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","32491619447515176","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzGsEAK","","Borrowing Structure","a2Gbn000000kG3nEAE","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2Ibn000000NRBJEA4","MappedSObjectHierarchyScreenResource","","32781663700625425","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3jxEAC","","Fees Summary","a2Gbn000000hcgdEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","33241620937672160","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3kJEAS","","Loan Compliances (HMDA Effective-2018)","a2Gbn000000hcgxEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","33701620937672169","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzH7EAK","","SBL Business Location","a2Gbn000000kG3qEAE","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","a2Ibn000000NRBYEA4","MappedSObjectScreenResource","","35791666029075346","Account","false","false","","","","","false","false","","","Where is your business located?","","",""
"a2Fbn000000C3d7EAC","","Narrative","a2Gbn000000hceXEAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","36391585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3XXEA0","","Loan Products","a2Gbn000000hcdREAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","ReferenceFilteredHierarchyScreenResource","","37491562008947395","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzGBEA0","","Add Non Standard Fee","a2Gbn000000kG3QEAU","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","37881640791248101","LLC_BI__Fee__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvU3EAK","","Deposit Details","a2Gbn000000mZA2EAM","false","false","false","true","false","10.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","38741701790671154","LLC_BI__Deposit__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzGCEA0","","Enhanced Fee Loan Aggregate Summary","a2Gbn000000kG3QEAU","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","38811640791248102","LLC_BI__Fee_Loan_Aggregate__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3jzEAC","","Fees Approved","a2Gbn000000hcggEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","a2Ibn000000M69kEAC","MappedSObjectHierarchyScreenResource","","41361620937672161","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvTrEAK","","Entity Compliance","a2Gbn000000mZAxEAM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","a2Ibn000000OjtsEAC","MappedSObjectHierarchyScreenResource","","42003945956337020","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvRuEAK","","DEP Primary Identification - Additional Owner - State ID","a2Gbn000000mZAEEA2","false","false","false","false","false","1600.0","slide","true","false","false","false","","true","","a2Ibn000000OjssEAC","MappedSObjectScreenResource","","42006917582094296","Contact","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""State ID/""}}{{ENDIF}}","a2Fbn000000DvQYEA0","","","false","false","","","","","",""
"a2Fbn000000C3WbEAK","","Add Asset","a2Gbn000000hcdEEAQ","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42007676331968214","nRetail__Asset__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bOEAS","","Entity Compliance","a2Gbn000000hcfeEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42011116611545357","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvQHEA0","","Joint Intent/Marital Status","a2Gbn000000mZA8EAM","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2Ibn000000OjtYEAS","MappedSObjectHierarchyScreenResource","","420120657681865356","LLC_BI__Loan__c","false","false","","","5.0","","false","false","","","","","",""
"a2Fbn000000DvQIEA0","","Marital Status","a2Gbn000000mZA9EAM","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2Ibn000000OjtZEAS","MappedSObjectHierarchyScreenResource","","4201206576818653567","LLC_BI__Loan__c","false","false","","","5.0","","false","false","","","","","",""
"a2Fbn000000DvRzEAK","","Contact Info","a2Gbn000000mZAEEA2","false","false","false","false","false","800.0","slide","true","false","false","false","","false","","a2Ibn000000Ojs4EAC","MappedSObjectScreenResource","","42012415339758183","Contact","false","false","{{IF=/""A AND B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","a2Fbn000000DvRiEAK","","","false","false","","","Contact Info","","",""
"a2Fbn000000C3UoEAK","","Referral","a2Gbn000000hccjEAA","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42013506331028383","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lSEAS","","Bulk Edit","a2Gbn000000hcdlEAA","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","","SObjectScreenResource","","42014178392781266","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3XjEAK","","Counterparty Report","a2Gbn000000hccJEAQ","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42020381281929303","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lLEAS","","Row Edit Post Approval","a2Gbn000000hchDEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","","SObjectScreenResource","","42022248163822871","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvRmEAK","","Details - EO - Summary Screen","a2Gbn000000mZACEA2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","a2Ibn000000OjsqEAC","MappedSObjectScreenResource","","42024746215121369","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3W7EAK","","Application Details","a2Gbn000000hcd7EAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42027502146142949","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WoEAK","","Add Income","a2Gbn000000hcdHEAQ","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42028778523809076","LLC_BI__Income__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzFqEAK","","Pricing Required Fields","a2Gbn000000kG3xEAE","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","a2Ibn000000NRAoEAO","MappedSObjectHierarchyScreenResource","","42034410890999882","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvU7EAK","","Applicants","a2Gbn000000mXOHEA2","false","false","true","false","false","0.0","slide","true","false","false","false","","false","","a2Ibn000000OjtkEAC","MappedSObjectScreenResource","","42036684624193515","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WdEAK","","Underwriting_Overview","a2Gbn000000hcdEEAQ","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42037508342641902","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bREAS","","Memo Details","a2Gbn000000hcfgEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42039833168495518","LLC_BI__Credit_Memo_Modifcation__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzFuEAK","","Booked Information","a2Gbn000000kG41EAE","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","a2Ibn000000NRAsEAO","MappedSObjectScreenResource","","42042172529789768","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bSEAS","","Requires Approval","a2Gbn000000hcfgEAA","false","false","false","true","false","2.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42046523076484857","LLC_BI__Credit_Memo_Modifcation__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvUAEA0","","Previous Address","a2Gbn000000mXOHEA2","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","a2Ibn000000OjtoEAC","MappedSObjectHierarchyScreenResource","","42046829477870641","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lpEAC","","Current Associated Loans","a2Gbn000000hch7EAA","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42049061639699042","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WpEAK","","Underwriting_Overview","a2Gbn000000hcdHEAQ","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42056629551218406","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000CzFwEAK","","Income Summary","a2Gbn000000kG43EAE","false","false","false","true","false","5.0","slide","true","false","false","false","","false","","a2Ibn000000NRAvEAO","MappedSObjectHierarchyScreenResource","","42057637449095772","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3VzEAK","","Asset Schedule","a2Gbn000000hcd6EAA","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42058280369759756","nRetail__Asset__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3XsEAK","","Product Package Add Debt","a2Gbn000000hcceEAA","false","false","false","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42058428944747903","LLC_BI__Debt__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3boEAC","","Action Taken","a2Gbn000000hceREAQ","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42058921958668226","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvUDEA0","","Funding Method","a2Gbn000000mZA7EAM","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","a2Ibn000000OjtrEAC","MappedSObjectScreenResource","","42062774560569273","LLC_BI__Deposit__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3UzEAK","","Entity Compliance","a2Gbn000000hccrEAA","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","","MappedSObjectHierarchyScreenResource","","42069363345410374","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3bWEAS","","Exposure","a2Gbn000000hcfhEAA","false","false","false","true","false","20.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42069518347320424","LLC_BI__Product_Package__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YfEAK","","Secured SBL Business Location","a2Gbn000000hcdUEAQ","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42070904951702385","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YkEAK","","Secured SBL Personal Contact (Individual Other Involved)","a2Gbn000000hcdWEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42072403551284248","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvTnEAK","","TIN - PDI-00010371","a2Gbn000000mZAFEA2","false","false","false","false","false","20.0","slide","true","false","false","false","","true","","a2Ibn000000OjtUEAS","MappedSObjectScreenResource","","42074890001227174","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3W5EAK","","Decision_Overview","a2Gbn000000hcd6EAA","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42075682705283847","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvlIEAS","","Connection for Beneficial Owner OA","a2Gbn000000mZYAEA2","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42082757485710628","LLC_BI__Connection__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YgEAK","","SBL Personal Role","a2Gbn000000hcdVEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42090111542718195","LLC_BI__Connection__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000DvSFEA0","","Personal Information","a2Gbn000000mZAJEA2","false","false","false","false","false","1690.0","slide","true","false","false","false","","true","","a2Ibn000000Ojs6EAC","MappedSObjectScreenResource","","42090553175139461","Contact","false","false","{{IF=/""A AND B/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","a2Fbn000000DvS8EAK","","","false","false","","","Personal Info","","",""
"a2Fbn000000C3XbEAK","","Add Debt","a2Gbn000000hccaEAA","false","false","true","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42093383861198265","LLC_BI__Debt__c","false","false","","","2.0","","false","false","","","","","",""
"a2Fbn000000C3WSEA0","","Decision_Overview","a2Gbn000000hcdAEAQ","false","false","true","true","false","7.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42095481766146436","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3iuEAC","","Loan Details","a2Gbn000000hcfzEAA","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","a2Ibn000000M69QEAS","MappedSObjectScreenResource","","42096228371637662","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3XvEAK","","Expand Loan Product Package","a2Gbn000000hcceEAA","false","false","false","true","false","4.0","slide","true","false","false","false","","false","","","MappedSObjectScreenResource","","42096647977603814","LLC_BI__Legal_Entities__c","false","false","","","6.0","","false","false","","","","","",""
"a2Fbn000000DvSKEA0","","Existing Customer? Hidden - Business Co-Owner Personal Info","a2Gbn000000mZAKEA2","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","a2Ibn000000OjslEAC","MappedSObjectScreenResource","","42099739857598602","Contact","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3lOEAS","","Post Approval Facilities","a2Gbn000000hchMEAQ","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","","SObjectScreenResource","","42103300439477140","LLC_BI__Loan__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3axEAC","","Level 3 Approval","a2Gbn000000hcdmEAA","false","false","true","false","false","10.0","slide","true","false","false","false","","true","","a2Ibn000000M67lEAC","MappedSObjectScreenResource","","42107551834290554","LLC_BI__Product_Package__c","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3YnEAK","","SBL Business Info","a2Gbn000000hcdYEAQ","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectListScreenResource","","42110087725678596","Account","false","false","","","","","false","false","","","","","",""
"a2Fbn000000C3WmEAK","","Add Debt","a2Gbn000000hcdHEAQ","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42110675208361723","LLC_BI__Debt__c","false","false","","","","","false","false","","","","","",""
