"Id","OwnerId","IsDeleted","Name","LLC_BI__Description__c","LLC_BI__End_Date__c","LLC_BI__Has_Period_Grouping__c","LLC_BI__Is_Consolidation__c","LLC_BI__Is_Disabled__c","LLC_BI__Is_Template__c","LLC_BI__Migration_Target__c","LLC_BI__Object_API_Name__c","LLC_BI__Selected_Scale__c","LLC_BI__Show_Footnotes__c","LLC_BI__Source_Template__c","LLC_BI__Start_Date__c","LLC_BI__Version__c","LLC_BI__lookupKey__c"
"a5VWD000000HBC32AO","005al00000RVcKvAAL","false","a5VWD000000HBC3","","","false","false","false","true","","","m","true","","","","42795327784407855"
"a5VWD000000HAtN2AW","005al00000RVcKvAAL","false","a5VWD000000HAtN","","","false","false","false","true","","","$","false","","","","42795518484680898"
"a5VWD000000HAZq2AO","005al00000RVcKvAAL","false","a5VWD000000HAZq","","","false","false","false","true","","","m","true","","","","42796814176433135"
"a5VWD000000HBHx2AO","005al00000RVcKvAAL","false","a5VWD000000HBHx","","","false","false","false","true","","","m","true","","","","42796982045172695"
"a5VWD000000HB4X2AW","005al00000RVcKvAAL","false","a5VWD000000HB4X","","","false","false","false","true","","","mm","false","","","","42797176212170112"
"a5VWD000000HB922AG","005al00000RVcKvAAL","false","a5VWD000000HB92","","","false","false","false","true","","","$","true","","","","42797225539548493"
"a5VWD000000HAci2AG","005al00000RVcKvAAL","false","a5VWD000000HAci","","","false","false","false","true","","","$","false","","","","42797281617360904"
"a5VWD000000HAbG2AW","005al00000RVcKvAAL","false","a5VWD000000HAbG","","","false","false","false","true","","","m","false","","","","42797744189636032"
"a5VWD000000HAwe2AG","005al00000RVcKvAAL","false","a5VWD000000HAwe","","","false","false","false","true","","","mm","true","","","","42798565515476987"
"a5VWD000000HB0a2AG","005al00000RVcKvAAL","false","a5VWD000000HB0a","","","false","false","false","true","","","mm","true","","","","42798583634638498"
"a5VWD000000HAhH2AW","005al00000RVcKvAAL","false","a5VWD000000HAhH","","","false","false","false","true","","","$","false","","","","42798690037458610"
"a5VWD000000HAmb2AG","005al00000RVcKvAAL","false","a5VWD000000HAmb","","","false","false","false","true","","","mm","false","","","","42799177963682308"
"a5VWD000000HAj42AG","005al00000RVcKvAAL","false","a5VWD000000HAj4","","","false","false","false","true","","","m","false","","","","42799629580799624"
"a5VWD000000HAkU2AW","005al00000RVcKvAAL","false","a5VWD000000HAkU","","","false","false","false","true","","","m","true","","","","42800178422601462"
"a5VWD000000HAZ52AO","005al00000RVcKvAAL","false","a5VWD000000HAZ5","","","false","false","false","true","","","$","true","","","","42800325476506753"
"a5VWD000000HB0B2AW","005al00000RVcKvAAL","false","a5VWD000000HB0B","","","false","false","false","true","","","$","false","","","","42800402977492998"
"a5VWD000000HAiO2AW","005al00000RVcKvAAL","false","a5VWD000000HAiO","","","false","false","false","true","","","$","false","","","","42800512363504102"
"a5VWD000000HB0G2AW","005al00000RVcKvAAL","false","a5VWD000000HB0G","","","false","false","false","true","","","mm","false","","","","42801406813601484"
"a5VWD000000HAzS2AW","005al00000RVcKvAAL","false","a5VWD000000HAzS","","","false","false","false","true","","","$","false","","","","42801456693153642"
"a5VWD000000HAeU2AW","005al00000RVcKvAAL","false","a5VWD000000HAeU","","","false","false","false","true","","","m","false","","","","42801468225875757"
"a5VWD000000HAt22AG","005al00000RVcKvAAL","false","a5VWD000000HAt2","","","false","false","false","true","","","$","false","","","","42801913298517096"
"a5VWD000000HAbJ2AW","005al00000RVcKvAAL","false","a5VWD000000HAbJ","","","false","false","false","true","","","mm","false","","","","42802132815890076"
"a5VWD000000HB0k2AG","005al00000RVcKvAAL","false","a5VWD000000HB0k","","","false","false","false","true","","","mm","false","","","","42802166528040581"
"a5VWD000000HApx2AG","005al00000RVcKvAAL","false","a5VWD000000HApx","","","false","false","false","true","","","$","true","","","","42802175922020324"
"a5VWD000000HAwk2AG","005al00000RVcKvAAL","false","a5VWD000000HAwk","","","false","false","false","true","","","$","true","","","","42802313549671682"
"a5VWD000000HAoi2AG","005al00000RVcKvAAL","false","a5VWD000000HAoi","","","false","false","false","true","","","m","false","","","","42802492385799993"
"a5VWD000000HB1M2AW","005al00000RVcKvAAL","false","a5VWD000000HB1M","","","false","false","false","true","","","$","false","","","","42802576642307576"
"a5VWD000000HBD32AO","005al00000RVcKvAAL","false","a5VWD000000HBD3","","","false","false","false","true","","","m","true","","","","42802741213590970"
"a5VWD000000HBJj2AO","005al00000RVcKvAAL","false","a5VWD000000HBJj","","","false","false","false","true","","","mm","true","","","","42803866359152495"
"a5VWD000000HB3Y2AW","005al00000RVcKvAAL","false","a5VWD000000HB3Y","","","false","false","false","true","","","mm","false","","","","42804110789088633"
"a5VWD000000HAk02AG","005al00000RVcKvAAL","false","a5VWD000000HAk0","","","false","false","false","true","","","mm","true","","","","42804456891747594"
"a5VWD000000HBJi2AO","005al00000RVcKvAAL","false","a5VWD000000HBJi","","","false","false","false","true","","","m","false","","","","42804523845321356"
"a5VWD000000HB992AG","005al00000RVcKvAAL","false","a5VWD000000HB99","","","false","false","false","true","","","m","true","","","","42805355945014732"
"a5VWD000000HBGC2A4","005al00000RVcKvAAL","false","a5VWD000000HBGC","","","false","false","false","true","","","mm","false","","","","42805361726213734"
"a5VWD000000HB6h2AG","005al00000RVcKvAAL","false","a5VWD000000HB6h","","","false","false","false","true","","","$","true","","","","42805465811670010"
"a5VWD000000HAvH2AW","005al00000RVcKvAAL","false","a5VWD000000HAvH","","","false","false","false","true","","","mm","true","","","","42806099771945040"
"a5VWD000000HBGW2A4","005al00000RVcKvAAL","false","a5VWD000000HBGW","","","false","false","false","true","","","$","true","","","","42806286045601482"
"a5VWD000000HAuv2AG","005al00000RVcKvAAL","false","a5VWD000000HAuv","","","false","false","false","true","","","$","false","","","","42806302646328802"
"a5VWD000000HBCN2A4","005al00000RVcKvAAL","false","a5VWD000000HBCN","","","false","false","false","true","","","mm","false","","","","42806453582835863"
"a5VWD000000HAd12AG","005al00000RVcKvAAL","false","a5VWD000000HAd1","","","false","false","false","true","","","$","false","","","","42806594449014482"
"a5VWD000000HAcu2AG","005al00000RVcKvAAL","false","a5VWD000000HAcu","","","false","false","false","true","","","mm","false","","","","42806694353660991"
"a5VWD000000HApU2AW","005al00000RVcKvAAL","false","a5VWD000000HApU","","","false","false","false","true","","","mm","true","","","","42806721069962044"
"a5VWD000000HBE32AO","005al00000RVcKvAAL","false","a5VWD000000HBE3","","","false","false","false","true","","","mm","true","","","","42806789184000103"
"a5VWD000000HB5A2AW","005al00000RVcKvAAL","false","a5VWD000000HB5A","","","false","false","false","true","","","mm","true","","","","42806933797372178"
"a5VWD000000HBIr2AO","005al00000RVcKvAAL","false","a5VWD000000HBIr","","","false","false","false","true","","","mm","false","","","","42807004619229032"
"a5VWD000000HAqe2AG","005al00000RVcKvAAL","false","a5VWD000000HAqe","","","false","false","false","true","","","m","false","","","","42807456092741995"
"a5VWD000000HBEl2AO","005al00000RVcKvAAL","false","a5VWD000000HBEl","","","false","false","false","true","","","mm","true","","","","42807895455429157"
"a5VWD000000HBF32AO","005al00000RVcKvAAL","false","a5VWD000000HBF3","","","false","false","false","true","","","mm","false","","","","42808275237222607"
"a5VWD000000HAuJ2AW","005al00000RVcKvAAL","false","a5VWD000000HAuJ","","","false","false","false","true","","","m","true","","","","42808462662177474"
"a5VWD000000HB712AG","005al00000RVcKvAAL","false","a5VWD000000HB71","","","false","false","false","true","","","mm","false","","","","42808709416446504"
"a5VWD000000HAqd2AG","005al00000RVcKvAAL","false","a5VWD000000HAqd","","","false","false","false","true","","","$","true","","","","42808883835407355"
"a5VWD000000HB9c2AG","005al00000RVcKvAAL","false","a5VWD000000HB9c","","","false","false","false","true","","","m","true","","","","42809324381846241"
"a5VWD000000HB262AG","005al00000RVcKvAAL","false","a5VWD000000HB26","","","false","false","false","true","","","$","true","","","","42809381475114375"
"a5VWD000000HBAv2AO","005al00000RVcKvAAL","false","a5VWD000000HBAv","","","false","false","false","true","","","m","true","","","","42810095373358334"
"a5VWD000000HAmZ2AW","005al00000RVcKvAAL","false","a5VWD000000HAmZ","","","false","false","false","true","","","$","false","","","","42810335291497058"
"a5VWD000000HAj02AG","005al00000RVcKvAAL","false","a5VWD000000HAj0","","","false","false","false","true","","","$","false","","","","42810907478306634"
"a5VWD000000HB3G2AW","005al00000RVcKvAAL","false","a5VWD000000HB3G","","","false","false","false","true","","","$","true","","","","42811730077773389"
"a5VWD000000HAyA2AW","005al00000RVcKvAAL","false","a5VWD000000HAyA","","","false","false","false","true","","","m","false","","","","42812142184531546"
"a5VWD000000HB3M2AW","005al00000RVcKvAAL","false","a5VWD000000HB3M","","","false","false","false","true","","","mm","false","","","","42812434193057165"
"a5VWD000000HBE22AO","005al00000RVcKvAAL","false","a5VWD000000HBE2","","","false","false","false","true","","","$","true","","","","42812961362175270"
"a5VWD000000HBEC2A4","005al00000RVcKvAAL","false","a5VWD000000HBEC","","","false","false","false","true","","","m","true","","","","42813600052622550"
"a5VWD000000HAte2AG","005al00000RVcKvAAL","false","a5VWD000000HAte","","","false","false","false","true","","","mm","false","","","","42813841349760856"
"a5VWD000000HBIF2A4","005al00000RVcKvAAL","false","a5VWD000000HBIF","","","false","false","false","true","","","$","false","","","","42814290095029553"
"a5VWD000000HAmV2AW","005al00000RVcKvAAL","false","a5VWD000000HAmV","","","false","false","false","true","","","m","false","","","","42814755030515"
"a5VWD000000HAho2AG","005al00000RVcKvAAL","false","a5VWD000000HAho","","","false","false","false","true","","","$","false","","","","42814866490033741"
"a5VWD000000HAsR2AW","005al00000RVcKvAAL","false","a5VWD000000HAsR","","","false","false","false","true","","","m","false","","","","4281500602882482"
"a5VWD000000HAlA2AW","005al00000RVcKvAAL","false","a5VWD000000HAlA","","","false","false","false","true","","","mm","false","","","","42815338270486440"
"a5VWD000000HAfD2AW","005al00000RVcKvAAL","false","a5VWD000000HAfD","","","false","false","false","true","","","m","true","","","","42815698394761547"
"a5VWD000000HAsj2AG","005al00000RVcKvAAL","false","a5VWD000000HAsj","","","false","false","false","true","","","mm","false","","","","42815885111451850"
"a5VWD000000HAvL2AW","005al00000RVcKvAAL","false","a5VWD000000HAvL","","","false","false","false","true","","","mm","false","","","","42816246233711795"
"a5VWD000000HBCw2AO","005al00000RVcKvAAL","false","a5VWD000000HBCw","","","false","false","false","true","","","m","true","","","","42816337120909988"
"a5VWD000000HB0d2AG","005al00000RVcKvAAL","false","a5VWD000000HB0d","","","false","false","false","true","","","$","true","","","","42816448681271262"
"a5VWD000000HB9f2AG","005al00000RVcKvAAL","false","a5VWD000000HB9f","","","false","false","false","true","","","m","true","","","","42816536619396102"
"a5VWD000000HB0t2AG","005al00000RVcKvAAL","false","a5VWD000000HB0t","","","false","false","false","true","","","$","false","","","","42816543301548921"
"a5VWD000000HBGZ2A4","005al00000RVcKvAAL","false","a5VWD000000HBGZ","","","false","false","false","true","","","$","false","","","","42816712681494124"
"a5VWD000000HAyn2AG","005al00000RVcKvAAL","false","a5VWD000000HAyn","","","false","false","false","true","","","mm","true","","","","42816764246979931"
"a5VWD000000HBG42AO","005al00000RVcKvAAL","false","a5VWD000000HBG4","","","false","false","false","true","","","mm","true","","","","42817065216822757"
"a5VWD000000HBAq2AO","005al00000RVcKvAAL","false","a5VWD000000HBAq","","","false","false","false","true","","","$","false","","","","42817504462599753"
"a5VWD000000HAZH2A4","005al00000RVcKvAAL","false","a5VWD000000HAZH","","","false","false","false","true","","","$","false","","","","42817691442218744"
"a5VWD000000HB422AG","005al00000RVcKvAAL","false","a5VWD000000HB42","","","false","false","false","true","","","mm","false","","","","42818161178944806"
"a5VWD000000HAZe2AO","005al00000RVcKvAAL","false","a5VWD000000HAZe","","","false","false","false","true","","","$","true","","","","42819997177482536"
"a5VWD000000HAlN2AW","005al00000RVcKvAAL","false","a5VWD000000HAlN","","","false","false","false","true","","","m","true","","","","42820830415306673"
"a5VWD000000HBJr2AO","005al00000RVcKvAAL","false","a5VWD000000HBJr","","","false","false","false","true","","","mm","false","","","","42820841917618840"
"a5VWD000000HBIp2AO","005al00000RVcKvAAL","false","a5VWD000000HBIp","","","false","false","false","true","","","$","true","","","","42820865951247102"
"a5VWD000000HBBp2AO","005al00000RVcKvAAL","false","a5VWD000000HBBp","","","false","false","false","true","","","mm","true","","","","42820955174608976"
"a5VWD000000HAZ42AO","005al00000RVcKvAAL","false","a5VWD000000HAZ4","","","false","false","false","true","","","mm","false","","","","42820987458248694"
"a5VWD000000HAgv2AG","005al00000RVcKvAAL","false","a5VWD000000HAgv","","","false","false","false","true","","","m","false","","","","42821848731986082"
"a5VWD000000HB8s2AG","005al00000RVcKvAAL","false","a5VWD000000HB8s","","","false","false","false","true","","","mm","true","","","","42822352485123169"
"a5VWD000000HAjw2AG","005al00000RVcKvAAL","false","a5VWD000000HAjw","","","false","false","false","true","","","m","true","","","","42822813909586358"
"a5VWD000000HAzk2AG","005al00000RVcKvAAL","false","a5VWD000000HAzk","","","false","false","false","true","","","$","false","","","","42823150122554739"
"a5VWD000000HAjG2AW","005al00000RVcKvAAL","false","a5VWD000000HAjG","","","false","false","false","true","","","m","false","","","","42823312725717063"
"a5VWD000000HBEA2A4","005al00000RVcKvAAL","false","a5VWD000000HBEA","","","false","false","false","true","","","mm","true","","","","42823332366706027"
"a5VWD000000HBHC2A4","005al00000RVcKvAAL","false","a5VWD000000HBHC","","","false","false","false","true","","","mm","false","","","","42823484057355701"
"a5VWD000000HB3A2AW","005al00000RVcKvAAL","false","a5VWD000000HB3A","","","false","false","false","true","","","m","false","","","","42824190621482097"
"a5VWD000000HAeK2AW","005al00000RVcKvAAL","false","a5VWD000000HAeK","","","false","false","false","true","","","mm","true","","","","42824297587323316"
"a5VWD000000HBIY2A4","005al00000RVcKvAAL","false","a5VWD000000HBIY","","","false","false","false","true","","","m","true","","","","42824760969725607"
"a5VWD000000HAbE2AW","005al00000RVcKvAAL","false","a5VWD000000HAbE","","","false","false","false","true","","","mm","false","","","","42824762881329795"
"a5VWD000000HAaY2AW","005al00000RVcKvAAL","false","a5VWD000000HAaY","","","false","false","false","true","","","$","false","","","","42824777619295028"
"a5VWD000000HB142AG","005al00000RVcKvAAL","false","a5VWD000000HB14","","","false","false","false","true","","","$","false","","","","42825112727299549"
"a5VWD000000HArQ2AW","005al00000RVcKvAAL","false","a5VWD000000HArQ","","","false","false","false","true","","","$","true","","","","42825829737158773"
"a5VWD000000HB0f2AG","005al00000RVcKvAAL","false","a5VWD000000HB0f","","","false","false","false","true","","","$","false","","","","42825904060135473"
"a5VWD000000HB6q2AG","005al00000RVcKvAAL","false","a5VWD000000HB6q","","","false","false","false","true","","","$","false","","","","42826320872268629"
"a5VWD000000HAmU2AW","005al00000RVcKvAAL","false","a5VWD000000HAmU","","","false","false","false","true","","","m","true","","","","42826675604407193"
"a5VWD000000HB6g2AG","005al00000RVcKvAAL","false","a5VWD000000HB6g","","","false","false","false","true","","","mm","true","","","","42827124416072526"
"a5VWD000000HAkF2AW","005al00000RVcKvAAL","false","a5VWD000000HAkF","","","false","false","false","true","","","$","false","","","","42827874058448225"
"a5VWD000000HAZr2AO","005al00000RVcKvAAL","false","a5VWD000000HAZr","","","false","false","false","true","","","mm","true","","","","42827943735310302"
"a5VWD000000HAvf2AG","005al00000RVcKvAAL","false","a5VWD000000HAvf","","","false","false","false","true","","","$","true","","","","42828339343540826"
"a5VWD000000HAjX2AW","005al00000RVcKvAAL","false","a5VWD000000HAjX","","","false","false","false","true","","","m","true","","","","42829477473198935"
"a5VWD000000HAr32AG","005al00000RVcKvAAL","false","a5VWD000000HAr3","","","false","false","false","true","","","mm","true","","","","42829541742626585"
"a5VWD000000HAdl2AG","005al00000RVcKvAAL","false","a5VWD000000HAdl","","","false","false","false","true","","","mm","true","","","","42829828200604172"
"a5VWD000000HAnv2AG","005al00000RVcKvAAL","false","a5VWD000000HAnv","","","false","false","false","true","","","m","true","","","","42829951691151840"
"a5VWD000000HAfH2AW","005al00000RVcKvAAL","false","a5VWD000000HAfH","","","false","false","false","true","","","mm","true","","","","42830167250387999"
"a5VWD000000HAnR2AW","005al00000RVcKvAAL","false","a5VWD000000HAnR","","","false","false","false","true","","","$","true","","","","42831201179748786"
"a5VWD000000HAXg2AO","005al00000RVcKvAAL","false","a5VWD000000HAXg","","","false","false","false","true","","","$","false","","","","42831405829910056"
"a5VWD000000HAbI2AW","005al00000RVcKvAAL","false","a5VWD000000HAbI","","","false","false","false","true","","","m","false","","","","42831868455309944"
"a5VWD000000HBA82AO","005al00000RVcKvAAL","false","a5VWD000000HBA8","","","false","false","false","true","","","$","true","","","","42831948064240284"
"a5VWD000000HB5Z2AW","005al00000RVcKvAAL","false","a5VWD000000HB5Z","","","false","false","false","true","","","m","false","","","","42832124680481274"
"a5VWD000000HAxi2AG","005al00000RVcKvAAL","false","a5VWD000000HAxi","","","false","false","false","true","","","$","true","","","","42832331082546064"
"a5VWD000000HAXt2AO","005al00000RVcKvAAL","false","a5VWD000000HAXt","","","false","false","false","true","","","m","false","","","","42832951228437280"
"a5VWD000000HAZP2A4","005al00000RVcKvAAL","false","a5VWD000000HAZP","","","false","false","false","true","","","m","true","","","","42833053368828391"
"a5VWD000000HBJY2A4","005al00000RVcKvAAL","false","a5VWD000000HBJY","","","false","false","false","true","","","$","true","","","","42833151630615031"
"a5VWD000000HBH82AO","005al00000RVcKvAAL","false","a5VWD000000HBH8","","","false","false","false","true","","","mm","false","","","","42834051167030834"
"a5VWD000000HBFd2AO","005al00000RVcKvAAL","false","a5VWD000000HBFd","","","false","false","false","true","","","mm","false","","","","4283408535493936"
"a5VWD000000HBI02AO","005al00000RVcKvAAL","false","a5VWD000000HBI0","","","false","false","false","true","","","$","false","","","","42835245568612970"
"a5VWD000000HApw2AG","005al00000RVcKvAAL","false","a5VWD000000HApw","","","false","false","false","true","","","mm","false","","","","42835593730617211"
"a5VWD000000HAjO2AW","005al00000RVcKvAAL","false","a5VWD000000HAjO","","","false","false","false","true","","","mm","false","","","","42835684453274230"
"a5VWD000000HArc2AG","005al00000RVcKvAAL","false","a5VWD000000HArc","","","false","false","false","true","","","m","true","","","","42835808558899887"
"a5VWD000000HB4f2AG","005al00000RVcKvAAL","false","a5VWD000000HB4f","","","false","false","false","true","","","$","false","","","","42835960863102286"
"a5VWD000000HBGb2AO","005al00000RVcKvAAL","false","a5VWD000000HBGb","","","false","false","false","true","","","m","true","","","","42836402613939649"
"a5VWD000000HBIJ2A4","005al00000RVcKvAAL","false","a5VWD000000HBIJ","","","false","false","false","true","","","mm","true","","","","42836695038767425"
"a5VWD000000HAoJ2AW","005al00000RVcKvAAL","false","a5VWD000000HAoJ","","","false","false","false","true","","","m","true","","","","42836720213271267"
"a5VWD000000HAnh2AG","005al00000RVcKvAAL","false","a5VWD000000HAnh","","","false","false","false","true","","","m","true","","","","42836858520670581"
"a5VWD000000HAdj2AG","005al00000RVcKvAAL","false","a5VWD000000HAdj","","","false","false","false","true","","","$","true","","","","42836922418773484"
"a5VWD000000HAnb2AG","005al00000RVcKvAAL","false","a5VWD000000HAnb","","","false","false","false","true","","","m","false","","","","42837036884404484"
"a5VWD000000HB6S2AW","005al00000RVcKvAAL","false","a5VWD000000HB6S","","","false","false","false","true","","","mm","true","","","","42837476753527212"
"a5VWD000000HAsh2AG","005al00000RVcKvAAL","false","a5VWD000000HAsh","","","false","false","false","true","","","mm","true","","","","42837497084585911"
"a5VWD000000HAlt2AG","005al00000RVcKvAAL","false","a5VWD000000HAlt","","","false","false","false","true","","","mm","false","","","","42837929041106718"
"a5VWD000000HAtX2AW","005al00000RVcKvAAL","false","a5VWD000000HAtX","","","false","false","false","true","","","m","false","","","","42837963748527241"
"a5VWD000000HAiK2AW","005al00000RVcKvAAL","false","a5VWD000000HAiK","","","false","false","false","true","","","$","true","","","","42838826776174827"
"a5VWD000000HBCj2AO","005al00000RVcKvAAL","false","a5VWD000000HBCj","","","false","false","false","true","","","$","true","","","","42838873569961045"
"a5VWD000000HB8w2AG","005al00000RVcKvAAL","false","a5VWD000000HB8w","","","false","false","false","true","","","m","false","","","","42838905124351875"
"a5VWD000000HAyU2AW","005al00000RVcKvAAL","false","a5VWD000000HAyU","","","false","false","false","true","","","$","false","","","","42838936853131753"
"a5VWD000000HAlh2AG","005al00000RVcKvAAL","false","a5VWD000000HAlh","","","false","false","false","true","","","m","false","","","","42838988451734093"
"a5VWD000000HB2j2AG","005al00000RVcKvAAL","false","a5VWD000000HB2j","","","false","false","false","true","","","m","true","","","","42839527966614589"
"a5VWD000000HApn2AG","005al00000RVcKvAAL","false","a5VWD000000HApn","","","false","false","false","true","","","mm","true","","","","42839529315778034"
"a5VWD000000HBCq2AO","005al00000RVcKvAAL","false","a5VWD000000HBCq","","","false","false","false","true","","","mm","true","","","","42839724135329607"
"a5VWD000000HB8L2AW","005al00000RVcKvAAL","false","a5VWD000000HB8L","","","false","false","false","true","","","$","true","","","","42839741959783609"
"a5VWD000000HAfP2AW","005al00000RVcKvAAL","false","a5VWD000000HAfP","","","false","false","false","true","","","m","false","","","","42839967601987145"
"a5VWD000000HAym2AG","005al00000RVcKvAAL","false","a5VWD000000HAym","","","false","false","false","true","","","$","false","","","","42839997989577439"
"a5VWD000000HBDv2AO","005al00000RVcKvAAL","false","a5VWD000000HBDv","","","false","false","false","true","","","mm","true","","","","42840256593388007"
"a5VWD000000HB3T2AW","005al00000RVcKvAAL","false","a5VWD000000HB3T","","","false","false","false","true","","","$","false","","","","42840409686075439"
"a5VWD000000HAvk2AG","005al00000RVcKvAAL","false","a5VWD000000HAvk","","","false","false","false","true","","","m","false","","","","42841297367597571"
"a5VWD000000HB4h2AG","005al00000RVcKvAAL","false","a5VWD000000HB4h","","","false","false","false","true","","","$","false","","","","42841410301241823"
"a5VWD000000HAZI2A4","005al00000RVcKvAAL","false","a5VWD000000HAZI","","","false","false","false","true","","","$","false","","","","42842484512872213"
"a5VWD000000HBAM2A4","005al00000RVcKvAAL","false","a5VWD000000HBAM","","","false","false","false","true","","","mm","true","","","","42842973784694502"
"a5VWD000000HAxV2AW","005al00000RVcKvAAL","false","a5VWD000000HAxV","","","false","false","false","true","","","mm","false","","","","42843190963509391"
"a5VWD000000HArY2AW","005al00000RVcKvAAL","false","a5VWD000000HArY","","","false","false","false","true","","","m","true","","","","42843446362687999"
"a5VWD000000HAzV2AW","005al00000RVcKvAAL","false","a5VWD000000HAzV","","","false","false","false","true","","","m","false","","","","42843702454455295"
"a5VWD000000HB782AG","005al00000RVcKvAAL","false","a5VWD000000HB78","","","false","false","false","true","","","m","false","","","","42843708622414559"
"a5VWD000000HAcf2AG","005al00000RVcKvAAL","false","a5VWD000000HAcf","","","false","false","false","true","","","$","true","","","","42844230021937203"
"a5VWD000000HBCL2A4","005al00000RVcKvAAL","false","a5VWD000000HBCL","","","false","false","false","true","","","$","false","","","","42844230202078842"
"a5VWD000000HBDu2AO","005al00000RVcKvAAL","false","a5VWD000000HBDu","","","false","false","false","true","","","mm","false","","","","42844336750700639"
"a5VWD000000HAid2AG","005al00000RVcKvAAL","false","a5VWD000000HAid","","","false","false","false","true","","","$","true","","","","42844628621620919"
"a5VWD000000HB012AG","005al00000RVcKvAAL","false","a5VWD000000HB01","","","false","false","false","true","","","mm","false","","","","42844666033653857"
"a5VWD000000HBJ52AO","005al00000RVcKvAAL","false","a5VWD000000HBJ5","","","false","false","false","true","","","m","true","","","","42844935915504841"
"a5VWD000000HArF2AW","005al00000RVcKvAAL","false","a5VWD000000HArF","","","false","false","false","true","","","mm","false","","","","42845356151707277"
"a5VWD000000HAox2AG","005al00000RVcKvAAL","false","a5VWD000000HAox","","","false","false","false","true","","","$","true","","","","42846306364858801"
"a5VWD000000HBEG2A4","005al00000RVcKvAAL","false","a5VWD000000HBEG","","","false","false","false","true","","","m","true","","","","42846309440095631"
"a5VWD000000HB822AG","005al00000RVcKvAAL","false","a5VWD000000HB82","","","false","false","false","true","","","m","false","","","","42846516842901643"
"a5VWD000000HB4Y2AW","005al00000RVcKvAAL","false","a5VWD000000HB4Y","","","false","false","false","true","","","$","true","","","","42846753556365638"
"a5VWD000000HAl92AG","005al00000RVcKvAAL","false","a5VWD000000HAl9","","","false","false","false","true","","","m","true","","","","42846845871676991"
"a5VWD000000HB2G2AW","005al00000RVcKvAAL","false","a5VWD000000HB2G","","","false","false","false","true","","","m","true","","","","42847240481905416"
"a5VWD000000HB4D2AW","005al00000RVcKvAAL","false","a5VWD000000HB4D","","","false","false","false","true","","","mm","true","","","","42847727228827010"
"a5VWD000000HAtt2AG","005al00000RVcKvAAL","false","a5VWD000000HAtt","","","false","false","false","true","","","$","false","","","","4284835025056624"
"a5VWD000000HAu92AG","005al00000RVcKvAAL","false","a5VWD000000HAu9","","","false","false","false","true","","","$","false","","","","42849244834007956"
"a5VWD000000HAu82AG","005al00000RVcKvAAL","false","a5VWD000000HAu8","","","false","false","false","true","","","$","false","","","","42849489880694608"
"a5VWD000000HAwH2AW","005al00000RVcKvAAL","false","a5VWD000000HAwH","","","false","false","false","true","","","mm","true","","","","42849604332803990"
"a5VWD000000HAgA2AW","005al00000RVcKvAAL","false","a5VWD000000HAgA","","","false","false","false","true","","","mm","false","","","","42850324882301949"
"a5VWD000000HAjF2AW","005al00000RVcKvAAL","false","a5VWD000000HAjF","","","false","false","false","true","","","m","false","","","","42850400952004715"
"a5VWD000000HAxE2AW","005al00000RVcKvAAL","false","a5VWD000000HAxE","","","false","false","false","true","","","mm","true","","","","42850457527262169"
"a5VWD000000HAkH2AW","005al00000RVcKvAAL","false","a5VWD000000HAkH","","","false","false","false","true","","","m","true","","","","42850997561770072"
"a5VWD000000HAsC2AW","005al00000RVcKvAAL","false","a5VWD000000HAsC","","","false","false","false","true","","","$","false","","","","42851272184064434"
"a5VWD000000HAeB2AW","005al00000RVcKvAAL","false","a5VWD000000HAeB","","","false","false","false","true","","","m","true","","","","42851447429352828"
"a5VWD000000HBIW2A4","005al00000RVcKvAAL","false","a5VWD000000HBIW","","","false","false","false","true","","","mm","false","","","","42852225820611104"
"a5VWD000000HB4O2AW","005al00000RVcKvAAL","false","a5VWD000000HB4O","","","false","false","false","true","","","$","true","","","","4285260490870987"
"a5VWD000000HAbZ2AW","005al00000RVcKvAAL","false","a5VWD000000HAbZ","","","false","false","false","true","","","m","false","","","","42853581665843844"
"a5VWD000000HAYA2A4","005al00000RVcKvAAL","false","a5VWD000000HAYA","","","false","false","false","true","","","$","false","","","","42854431119115642"
"a5VWD000000HB8H2AW","005al00000RVcKvAAL","false","a5VWD000000HB8H","","","false","false","false","true","","","$","false","","","","42854829032013000"
"a5VWD000000HAbW2AW","005al00000RVcKvAAL","false","a5VWD000000HAbW","","","false","false","false","true","","","mm","false","","","","42855270753058509"
"a5VWD000000HB2l2AG","005al00000RVcKvAAL","false","a5VWD000000HB2l","","","false","false","false","true","","","m","true","","","","42855532586371114"
"a5VWD000000HBEF2A4","005al00000RVcKvAAL","false","a5VWD000000HBEF","","","false","false","false","true","","","$","true","","","","42855845221566011"
"a5VWD000000HBAB2A4","005al00000RVcKvAAL","false","a5VWD000000HBAB","","","false","false","false","true","","","mm","true","","","","42855861390954298"
"a5VWD000000HAw12AG","005al00000RVcKvAAL","false","a5VWD000000HAw1","","","false","false","false","true","","","mm","true","","","","42855990140782284"
"a5VWD000000HB5V2AW","005al00000RVcKvAAL","false","a5VWD000000HB5V","","","false","false","false","true","","","$","false","","","","42856192549160307"
"a5VWD000000HAja2AG","005al00000RVcKvAAL","false","a5VWD000000HAja","","","false","false","false","true","","","$","false","","","","42856632732306204"
"a5VWD000000HBBD2A4","005al00000RVcKvAAL","false","a5VWD000000HBBD","","","false","false","false","true","","","mm","true","","","","42856943435998759"
