"Id","IsDeleted","Name","LastViewedDate","LastReferencedDate","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c"
"a0qWD00000GSgdrYAD","false","Pricing Estimates","","","a0sWD00000Xo7i2YAB","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000BdXEAU","LLC_BI__Loan__c",""
"a0qWD00000GSgdsYAD","false","UI Collateral Summary","","","a0sWD00000Xo7i3YAB","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000BdcEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgdtYAD","false","UI Collateral Record Schedule","","","a0sWD00000Xo7i3YAB","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000BdhEAE","LLC_BI__Loan_Collateral2__c",""
"a0qWD00000GSgduYAD","false","UI Related Pledged Collateral Schedule","","","a0sWD00000Xo7i3YAB","false","false","false","false","","false","true","false","false","false","30.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000BdmEAE","LLC_BI__Loan_Collateral2__c",""
"a0qWD00000GSgdvYAD","false","Risk Rating","","","a0sWD00000Xo7i4YAB","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000BeLEAU","LLC_BI__Loan__c",""
"a0qWD00000GSgdwYAD","false","Risk Rating Summary","","","a0sWD00000Xo7i5YAB","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000BeQEAU","LLC_BI__Loan__c",""
"a0qWD00000GSgdxYAD","false","Participation","","","a0sWD00000Xo7i6YAB","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000BeaEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgdyYAD","false","Participations","","","a0sWD00000Xo7i7YAB","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000BefEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgdzYAD","false","Boarding","","","a0sWD00000Xo7i8YAB","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000Bm0EAE","LLC_BI__Loan__c",""
"a0qWD00000GSge0YAD","false","Post-Closing QA","","","a0sWD00000Xo7i8YAB","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000BmfEAE","LLC_BI__Loan__c",""
"a0qWD00000GSge1YAD","false","Loan Details","","","a0sWD00000Xo7i9YAB","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000C3iEAE","LLC_BI__Loan__c",""
"a0qWD00000GSge2YAD","false","Stage and Status","","","a0sWD00000Xo7i9YAB","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000C3nEAE","LLC_BI__Loan__c",""
"a0qWD00000GSge3YAD","false","Construction","","","a0sWD00000Xo7iAYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000CBmEAM","LLC_BI__Loan__c",""
"a0qWD00000GSge4YAD","false","Insurance Review - To Be Completed by Insurance Specialist","","","a0sWD00000Xo7dpYAB","false","false","false","false","","false","true","false","false","false","40.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000ETfEAM","LLC_BI__Loan__c",""
"a0qWD00000GSge5YAD","false","Collateral Summary","","","a0sWD00000Xo7iBYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000FeWEAU","LLC_BI__Loan__c",""
"a0qWD00000GSge6YAD","false","Collateral Summary","","","a0sWD00000Xo7iCYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000FelEAE","LLC_BI__Loan__c",""
"a0qWD00000GSge7YAD","false","Stressed Loan Modification","","","a0sWD00000Xo7hMYAR","false","false","false","false","","false","true","false","false","false","20.0","slide","false","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000FfFEAU","LLC_BI__Loan__c",""
"a0qWD00000GSge8YAD","false","Secondary Market","","","a0sWD00000Xo7iDYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000GSbEAM","LLC_BI__Loan__c",""
"a0qWD00000GSge9YAD","false","Secondary Market","","","a0sWD00000Xo7iEYAR","false","false","false","false","","false","true","false","false","false","120.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000GSgEAM","LLC_BI__Loan__c",""
"a0qWD00000GSgeAYAT","false","Use of Proceeds Summary","","","a0sWD00000Xo7iFYAR","false","false","false","false","","false","true","false","false","false","40.0","slide","true","false","false","false","","false","","","","","","ConfiguredSObjectScreenResource","","","a2F750000000GSlEAM","LLC_BI__Loan__c",""
"a0qWD00000GSgeBYAT","false","Injections","","","a0sWD00000Xo7iGYAR","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000GSqEAM","LLC_BI__Loan__c",""
"a0qWD00000GSgeCYAT","false","Use of Proceeds Summary","","","a0sWD00000Xo7iHYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","ConfiguredSObjectScreenResource","","","a2F750000000GSvEAM","LLC_BI__Loan__c",""
"a0qWD00000GSgeDYAT","false","Injections","","","a0sWD00000Xo7iIYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000GT0EAM","LLC_BI__Loan__c",""
"a0qWD00000GSgeEYAT","false","Loan Modification/Renewal Details","","","a0sWD00000Xo7iJYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000P4BEAU","LLC_BI__Product_Package__c",""
"a0qWD00000GSgeFYAT","false","Due Diligence","","","a0sWD00000Xo7iKYAR","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000QiuEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeGYAT","false","Insurance Review - To Be Completed by Insurance Specialist","","","a0sWD00000Xo7eLYAR","false","false","false","false","","false","true","false","false","false","40.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000QizEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeHYAT","false","Loan Details","","","a0sWD00000Xo7iLYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000UtVEAU","LLC_BI__Loan__c",""
"a0qWD00000GSgeIYAT","false","Stage and Status","","","a0sWD00000Xo7iLYAR","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","a2F750000000UtuEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeJYAT","false","Referral","","","a0sWD00000Xo7iMYAR","false","false","false","false","","false","true","false","false","false","2.0","slide","true","true","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000Uv2EAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeKYAT","false","Credit Officer","","","a0sWD00000Xo7iNYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000UxcEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeLYAT","false","Structure","","","a0sWD00000Xo7iNYAR","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000UxhEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeMYAT","false","Seller/Partner Debt","","","a0sWD00000Xo7iOYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","10.0","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000UxmEAE","LLC_BI__Loan__c",""
"a0qWD00000GSgeNYAT","false","Final Review","","","a0sWD00000Xo7iPYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000anlEAA","LLC_BI__Loan__c",""
"a0qWD00000GSgeOYAT","false","Pricing Options","","","a0sWD00000Xo7iQYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000fgsEAA","LLC_BI__Loan__c",""
"a0qWD00000GSgePYAT","false","Pricing Estimates","","","a0sWD00000Xo7iRYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000fh7EAA","LLC_BI__Loan__c",""
"a0qWD00000GSgeQYAT","false","SBA Form 1919","","","a0sWD00000Xo7iSYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000fhREAQ","LLC_BI__Loan__c",""
"a0qWD00000GSgeRYAT","false","Risk Rating","","","a0sWD00000Xo7iTYAR","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","a2F750000000fjcEAA","LLC_BI__Loan__c",""
"a0qWD00000GSgeSYAT","false","Certifications","","","a0sWD00000Xo7iUYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hNoEAI","LLC_BI__Loan__c",""
"a0qWD00000GSgeTYAT","false","Final Pricing","","","a0sWD00000Xo7iVYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hNtEAI","LLC_BI__Loan__c",""
"a0qWD00000GSgeUYAT","false","SBA Form 1920","","","a0sWD00000Xo7iWYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hNyEAI","LLC_BI__Loan__c",""
"a0qWD00000GSgeVYAT","false","Additional Information","","","a0sWD00000Xo7iWYAR","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hO8EAI","LLC_BI__Loan__c",""
"a0qWD00000GSgeWYAT","false","Pricing & Payment Details","","","a0sWD00000Xo7iWYAR","false","false","false","false","","false","true","false","false","false","30.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hODEAY","LLC_BI__Loan__c",""
"a0qWD00000GSgeXYAT","false","Application Information","","","a0sWD00000Xo7iWYAR","false","false","false","false","","false","true","false","false","false","40.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hOIEAY","LLC_BI__Loan__c",""
"a0qWD00000GSgeYYAT","false","Eligibility","","","a0sWD00000Xo7iXYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hONEAY","LLC_BI__Loan__c",""
"a0qWD00000GSgeZYAT","false","Business Type","","","a0sWD00000Xo7iYYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hOSEAY","LLC_BI__Loan__c",""
"a0qWD00000GSgeaYAD","false","Refinancing Information","","","a0sWD00000Xo7iZYAR","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hOXEAY","LLC_BI__Loan__c",""
"a0qWD00000GSgebYAD","false","Debt Information","","","a0sWD00000Xo7iZYAR","false","false","false","false","","false","true","false","false","false","20.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hOcEAI","LLC_BI__Loan__c",""
"a0qWD00000GSgecYAD","false","Business Acquisition","","","a0sWD00000Xo7iaYAB","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","a2F750000000hOhEAI","LLC_BI__Loan__c",""
