"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000002FmaL2AS","005al00000RVcKvAAL","false","FC-001768","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000Y6A6MAK","Account"
"a0SWD000002FmaM2AS","005al00000RVcKvAAL","false","FC-001769","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000Y6A7MAK","Account"
"a0SWD000002FmaN2AS","005al00000RVcKvAAL","false","FC-001770","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000Y6A8MAK","Account"
"a0SWD000002FmaO2AS","005al00000RVcKvAAL","false","FC-001771","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000Y6A9MAK","Account"
"a0SWD000002FmaP2AS","005al00000RVcKvAAL","false","FC-001772","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000Y6AAMA0","Account"
"a0SWD000002FmaQ2AS","005al00000RVcKvAAL","false","FC-001773","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000Y6ABMA0","Account"
"a0SWD000002FmaR2AS","005al00000RVcKvAAL","false","FC-001774","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000Y6ACMA0","Account"
"a0SWD000002FmaS2AS","005al00000RVcKvAAL","false","FC-001775","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000Y6ADMA0","Account"
"a0SWD000002FmaT2AS","005al00000RVcKvAAL","false","FC-001776","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000Y6AEMA0","Account"
"a0SWD000002FmaU2AS","005al00000RVcKvAAL","false","FC-001777","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6AFMA0","Contact"
"a0SWD000002FmaV2AS","005al00000RVcKvAAL","false","FC-001778","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000Y6AGMA0","Contact"
"a0SWD000002FmaW2AS","005al00000RVcKvAAL","false","FC-001779","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000Y6AHMA0","Contact"
"a0SWD000002FmaX2AS","005al00000RVcKvAAL","false","FC-001780","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000Y6AIMA0","Contact"
"a0SWD000002FmaY2AS","005al00000RVcKvAAL","false","FC-001781","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000Y6AJMA0","Contact"
"a0SWD000002FmaZ2AS","005al00000RVcKvAAL","false","FC-001782","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000Y6AKMA0","Contact"
"a0SWD000002Fmaa2AC","005al00000RVcKvAAL","false","FC-001783","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000Y6ALMA0","Contact"
"a0SWD000002Fmab2AC","005al00000RVcKvAAL","false","FC-001784","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000Y6AMMA0","Contact"
"a0SWD000002Fmac2AC","005al00000RVcKvAAL","false","FC-001785","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000Y6ANMA0","Contact"
"a0SWD000002Fmad2AC","005al00000RVcKvAAL","false","FC-001786","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000Y6AOMA0","Contact"
"a0SWD000002Fmae2AC","005al00000RVcKvAAL","false","FC-001787","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6APMA0","Contact"
"a0SWD000002Fmaf2AC","005al00000RVcKvAAL","false","FC-001788","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000Y6AQMA0","Contact"
"a0SWD000002Fmag2AC","005al00000RVcKvAAL","false","FC-001789","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000Y6ARMA0","Contact"
"a0SWD000002Fmah2AC","005al00000RVcKvAAL","false","FC-001790","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000Y6ASMA0","Contact"
"a0SWD000002Fmai2AC","005al00000RVcKvAAL","false","FC-001791","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000Y6ATMA0","Contact"
"a0SWD000002Fmaj2AC","005al00000RVcKvAAL","false","FC-001792","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000Y6AUMA0","Contact"
"a0SWD000002Fmak2AC","005al00000RVcKvAAL","false","FC-001793","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000Y6AVMA0","Contact"
"a0SWD000002Fmal2AC","005al00000RVcKvAAL","false","FC-001794","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000Y6AWMA0","Contact"
"a0SWD000002Fmam2AC","005al00000RVcKvAAL","false","FC-001795","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000Y6AXMA0","Contact"
"a0SWD000002Fman2AC","005al00000RVcKvAAL","false","FC-001796","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000Y6AYMA0","Contact"
"a0SWD000002Fmao2AC","005al00000RVcKvAAL","false","FC-001797","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AZMA0","Account"
"a0SWD000002Fmap2AC","005al00000RVcKvAAL","false","FC-001798","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6AaMAK","Account"
"a0SWD000002Fmaq2AC","005al00000RVcKvAAL","false","FC-001799","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AbMAK","Account"
"a0SWD000002Fmar2AC","005al00000RVcKvAAL","false","FC-001800","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AcMAK","Account"
"a0SWD000002Fmas2AC","005al00000RVcKvAAL","false","FC-001801","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AdMAK","Account"
"a0SWD000002Fmat2AC","005al00000RVcKvAAL","false","FC-001802","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AeMAK","Account"
"a0SWD000002Fmau2AC","005al00000RVcKvAAL","false","FC-001803","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AfMAK","Account"
"a0SWD000002Fmav2AC","005al00000RVcKvAAL","false","FC-001804","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000Y6AgMAK","Account"
"a0SWD000002Fmaw2AC","005al00000RVcKvAAL","false","FC-001805","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000Y6AhMAK","Account"
"a0SWD000002Fmax2AC","005al00000RVcKvAAL","false","FC-001806","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AiMAK","Account"
"a0SWD000002Fmay2AC","005al00000RVcKvAAL","false","FC-001807","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000Y6AjMAK","Account"
"a0SWD000002Fmaz2AC","005al00000RVcKvAAL","false","FC-001808","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000Y6AkMAK","Account"
"a0SWD000002Fmb02AC","005al00000RVcKvAAL","false","FC-001809","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","2.0","","","false","","a3THo000000Y6AlMAK","Account"
"a0SWD000002Fmb12AC","005al00000RVcKvAAL","false","FC-001810","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6AmMAK","Contact"
"a0SWD000002Fmb22AC","005al00000RVcKvAAL","false","FC-001811","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000Y6AnMAK","Contact"
"a0SWD000002Fmb32AC","005al00000RVcKvAAL","false","FC-001812","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000Y6AoMAK","Contact"
"a0SWD000002Fmb42AC","005al00000RVcKvAAL","false","FC-001813","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000Y6ApMAK","Contact"
"a0SWD000002Fmb52AC","005al00000RVcKvAAL","false","FC-001814","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000Y6AqMAK","Contact"
"a0SWD000002Fmb62AC","005al00000RVcKvAAL","false","FC-001815","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000Y6ArMAK","Contact"
"a0SWD000002Fmb72AC","005al00000RVcKvAAL","false","FC-001816","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000Y6AuMAK","Contact"
"a0SWD000002Fmb82AC","005al00000RVcKvAAL","false","FC-001817","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000Y6AvMAK","Contact"
"a0SWD000002Fmb92AC","005al00000RVcKvAAL","false","FC-001818","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","","","","false","","a3THo000000Y6AwMAK","Contact"
"a0SWD000002FmbA2AS","005al00000RVcKvAAL","false","FC-001819","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl4YAA","2.0","","","false","","a3THo000000Y6AxMAK","Contact"
"a0SWD000002FmbB2AS","005al00000RVcKvAAL","false","FC-001820","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000Y6AyMAK","Contact"
"a0SWD000002FmbC2AS","005al00000RVcKvAAL","false","FC-001821","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000Y6AzMAK","Contact"
"a0SWD000002FmbD2AS","005al00000RVcKvAAL","false","FC-001822","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000Y6B0MAK","Contact"
"a0SWD000002FmbE2AS","005al00000RVcKvAAL","false","FC-001823","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000Y6B1MAK","Contact"
"a0SWD000002FmbF2AS","005al00000RVcKvAAL","false","FC-001824","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000Y6B2MAK","Contact"
"a0SWD000002FmbG2AS","005al00000RVcKvAAL","false","FC-001825","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000Y6B3MAK","Contact"
"a0SWD000002FmbH2AS","005al00000RVcKvAAL","false","FC-001826","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000Y6B4MAK","Contact"
"a0SWD000002FmbI2AS","005al00000RVcKvAAL","false","FC-001827","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","","","","false","","a3THo000000Y6B5MAK","Contact"
"a0SWD000002FmbJ2AS","005al00000RVcKvAAL","false","FC-001828","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000Y6B6MAK","Contact"
"a0SWD000002FmbK2AS","005al00000RVcKvAAL","false","FC-001829","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvl8YAA","2.0","","","false","","a3THo000000Y6B7MAK","Contact"
"a0SWD000002FmbL2AS","005al00000RVcKvAAL","false","FC-001830","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THo000000zAusMAE","nFORCE__Field_Configuration__c"
"a0SWD000002FmbM2AS","005al00000RVcKvAAL","false","FC-001831","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THo000000zAutMAE","nFORCE__Field_Configuration__c"
"a0SWD000002FmbN2AS","005al00000RVcKvAAL","false","FC-001832","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNMfYAP","","false","","a3THo000000zAuuMAE","nFORCE__Field_Configuration__c"
"a0SWD000002FmbO2AS","005al00000RVcKvAAL","false","FC-001833","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3THo000000zAuvMAE","LLC_BI__Bill_Point__c"
"a0SWD000002FmbP2AS","005al00000RVcKvAAL","false","FC-001834","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMgYAP","","false","","a3THo000000zAuwMAE","LLC_BI__Bill_Point__c"
"a0SWD000002FmbQ2AS","005al00000RVcKvAAL","false","FC-001835","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAuyMAE","Account"
"a0SWD000002FmbR2AS","005al00000RVcKvAAL","false","FC-001836","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAuzMAE","Account"
"a0SWD000002FmbS2AS","005al00000RVcKvAAL","false","FC-001837","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv0MAE","Account"
"a0SWD000002FmbT2AS","005al00000RVcKvAAL","false","FC-001838","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv1MAE","Account"
"a0SWD000002FmbU2AS","005al00000RVcKvAAL","false","FC-001839","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv2MAE","Account"
"a0SWD000002FmbV2AS","005al00000RVcKvAAL","false","FC-001840","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv3MAE","Account"
"a0SWD000002FmbW2AS","005al00000RVcKvAAL","false","FC-001841","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv4MAE","Account"
"a0SWD000002FmbX2AS","005al00000RVcKvAAL","false","FC-001842","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000zAv5MAE","Account"
"a0SWD000002FmbY2AS","005al00000RVcKvAAL","false","FC-001843","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000zAv6MAE","Account"
"a0SWD000002FmbZ2AS","005al00000RVcKvAAL","false","FC-001844","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv7MAE","Account"
"a0SWD000002Fmba2AC","005al00000RVcKvAAL","false","FC-001845","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","","","","false","","a3THo000000zAv8MAE","Account"
"a0SWD000002Fmbb2AC","005al00000RVcKvAAL","false","FC-001846","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000zAv9MAE","Account"
"a0SWD000002Fmbc2AC","005al00000RVcKvAAL","false","FC-001847","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvlgYAA","2.0","","","false","","a3THo000000zAvAMAU","Account"
"a0SWD000002Fmbd2AC","005al00000RVcKvAAL","false","FC-001848","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvBMAU","Contact"
"a0SWD000002Fmbe2AC","005al00000RVcKvAAL","false","FC-001849","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000zAvCMAU","Contact"
"a0SWD000002Fmbf2AC","005al00000RVcKvAAL","false","FC-001850","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000zAvDMAU","Contact"
"a0SWD000002Fmbg2AC","005al00000RVcKvAAL","false","FC-001851","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000zAvEMAU","Contact"
"a0SWD000002Fmbh2AC","005al00000RVcKvAAL","false","FC-001852","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000zAvFMAU","Contact"
"a0SWD000002Fmbi2AC","005al00000RVcKvAAL","false","FC-001853","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000zAvGMAU","Contact"
"a0SWD000002Fmbj2AC","005al00000RVcKvAAL","false","FC-001854","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000zAvHMAU","Contact"
"a0SWD000002Fmbk2AC","005al00000RVcKvAAL","false","FC-001855","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","","","","false","","a3THo000000zAvIMAU","Contact"
"a0SWD000002Fmbl2AC","005al00000RVcKvAAL","false","FC-001856","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000zAvJMAU","Contact"
"a0SWD000002Fmbm2AC","005al00000RVcKvAAL","false","FC-001857","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvhYYAQ","2.0","","","false","","a3THo000000zAvKMAU","Contact"
"a0SWD000002Fmbn2AC","005al00000RVcKvAAL","false","FC-001858","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THo000000zAvLMAU","Contact"
"a0SWD000002Fmbo2AC","005al00000RVcKvAAL","false","FC-001859","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000zAvMMAU","Contact"
"a0SWD000002Fmbp2AC","005al00000RVcKvAAL","false","FC-001860","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000zAvNMAU","Contact"
"a0SWD000002Fmbq2AC","005al00000RVcKvAAL","false","FC-001861","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000zAvOMAU","Contact"
"a0SWD000002Fmbr2AC","005al00000RVcKvAAL","false","FC-001862","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000zAvPMAU","Contact"
"a0SWD000002Fmbs2AC","005al00000RVcKvAAL","false","FC-001863","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000zAvQMAU","Contact"
"a0SWD000002Fmbt2AC","005al00000RVcKvAAL","false","FC-001864","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000zAvRMAU","Contact"
"a0SWD000002Fmbu2AC","005al00000RVcKvAAL","false","FC-001865","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","","","","false","","a3THo000000zAvSMAU","Contact"
"a0SWD000002Fmbv2AC","005al00000RVcKvAAL","false","FC-001866","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000zAvTMAU","Contact"
"a0SWD000002Fmbw2AC","005al00000RVcKvAAL","false","FC-001867","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvmVYAQ","2.0","","","false","","a3THo000000zAvUMAU","Contact"
"a0SWD000002Fmbx2AC","005al00000RVcKvAAL","false","FC-001868","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvi7YAA","","","","false","","a3THo000000zAvVMAU","Account"
