"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWD00000GWK67YAH","false","Participation Narrative","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","121.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQ5YQO","a02Ho000033sIlAIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4qYAH","false","Loan Team","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6TYAW","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIlBIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWK68YAH","false","Financial Analysis","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","150.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQ6YQO","a02Ho000033sIlCIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWK69YAH","false","Background Analysis","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQ7YQO","a02Ho000033sIlDIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6AYAX","false","Loan Team Narrative","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","91.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQBYQ4","a02Ho000033sIlEIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6BYAX","false","Product Package Narrative","a0sWD00000XpesLYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQCYQ4","a02Ho000033sIlFIAU","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJ4rYAH","false","Fees","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6VYAW","MappedSObjectHierarchyScreenResource","","","a02Ho000033sIlGIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6CYAX","false","Third Party Report Narrative","a0sWD00000XpesKYAR","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQDYQ4","a02Ho000033sIlHIAU","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4sYAH","false","Related Exposure","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6oYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4srIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4tYAH","false","Summary","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6mYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4ssIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4uYAH","false","Pricing Summary","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005UO6nYAG","MappedSObjectScreenResource","","","a02Hu00000hv4stIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6DYAX","false","Approval History","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQWYQ4","a02Hu00000hv4suIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4vYAH","false","Authorized Signer","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005UO6kYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4svIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4wYAH","false","Borrower Structure","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6pYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4swIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4xYAH","false","Product Summary","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005UO6qYAG","MappedSObjectScreenResource","","","a02Hu00000hv4sxIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4yYAH","false","Deposits","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005UO6rYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4syIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ4zYAH","false","Collateral Summary","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6sYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4szIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ50YAH","false","Third Party Reports","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6xYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t0IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ51YAH","false","Collateral Detail","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","false","","","","","a16WD000005UO6tYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t1IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ52YAH","false","Participations","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6uYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t2IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ53YAH","false","Covenants","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6vYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t3IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ54YAH","false","Loan Team","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6yYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t4IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ55YAH","false","Rate Summary","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","13.0","slide","true","true","true","false","","false","","","","","a16WD000005UO6zYAG","MappedSObjectScreenResource","","","a02Hu00000hv4t5IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ56YAH","false","Fees","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO6wYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t6IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ57YAH","false","Summary","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005UO70YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4t7IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ58YAH","false","Pricing Summary","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005UO71YAG","MappedSObjectScreenResource","","","a02Hu00000hv4t8IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6EYAX","false","Approval History","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQjYQO","a02Hu00000hv4t9IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ59YAH","false","Related Exposure","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UO72YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tAIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5AYAX","false","Authorized Signer","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005UO73YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tBIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5BYAX","false","Borrower Structure","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005UO74YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tCIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5CYAX","false","Product Summary","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005UO75YAG","MappedSObjectScreenResource","","","a02Hu00000hv4tDIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5DYAX","false","Deposits","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005UO76YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tEIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5EYAX","false","Collateral Summary","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005UO77YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tFIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5FYAX","false","Third Party Reports","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7BYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tGIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5GYAX","false","Collateral Detail","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","false","","","","","a16WD000005UO78YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tHIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5HYAX","false","Participations","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UO79YAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tIIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5IYAX","false","Covenants","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7AYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tJIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5JYAX","false","Loan Team","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7DYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tKIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5KYAX","false","Rate Summary","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","13.0","slide","true","true","true","false","","false","","","","","a16WD000005UO7EYAW","MappedSObjectScreenResource","","","a02Hu00000hv4tLIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5LYAX","false","Fees","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7FYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tMIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5MYAX","false","Related Exposure","a0sWD00000XpesSYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6jYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tNIAQ","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJ5NYAX","false","Product Request","a0sWD00000XpesSYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6lYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tOIAQ","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJ5OYAX","false","Product Package Details","a0sWD00000XpesSYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","true","false","false","","false","","","","","a16WD000005UO7gYAG","MappedSObjectScreenResource","","","a02Hu00000hv4tPIAQ","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJ5PYAX","false","Collateral Summary","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","56.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6YYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tQIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5QYAX","false","Collateral Description","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","57.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6ZYAW","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tRIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6FYAX","false","Background Analysis","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQEYQ4","a02Hu00000hv4tSIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5RYAX","false","Authorized Signers","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","true","false","","false","","","","","a16WD000005UO6XYAW","SignersFScreenResource","","","a02Hu00000hv4tTIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6GYAX","false","Financial Analysis","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","70.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQFYQ4","a02Hu00000hv4tUIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6HYAX","false","Loan Pricing Narrative","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","25.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQGYQ4","a02Hu00000hv4tVIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6IYAX","false","Lender Recommendation","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","100.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQHYQ4","a02Hu00000hv4tWIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5SYAX","false","Covenants (Old)","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6aYAG","CovenantFScreenResource","","","a02Hu00000hv4tXIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6JYAX","false","Borrower Structure Narrative","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","45.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQIYQ4","a02Hu00000hv4tYIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6KYAX","false","Loan Covenants Narrative","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","115.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQJYQ4","a02Hu00000hv4tZIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5TYAX","false","Loan Collateral (Old)","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","50.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6bYAG","CollateralFScreenResource","","","a02Hu00000hv4taIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6LYAX","false","Loan Collateral Narrative","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","55.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQKYQ4","a02Hu00000hv4tbIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6MYAX","false","Policy/Underwriting Exceptions","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","90.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQLYQ4","a02Hu00000hv4tcIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5UYAX","false","Loan Renewals","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","true","false","","false","","","","","a16WD000005UO6dYAG","LoanRenewalFScreenResource","","","a02Hu00000hv4tdIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6NYAX","false","Debt Schedule","a0sWD00000XpesQYAR","false","false","false","false","","false","true","false","false","false","2000.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQMYQ4","a02Hu00000hv4teIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6OYAX","false","Global Analysis","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","250.0","slide","false","false","true","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","a17WD0000BhJKQNYQ4","a02Hu00000hv4tfIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5VYAX","false","Fees","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","27.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6eYAG","MappedSObjectHierarchyScreenResource","","","a02Hu00000hv4tgIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6PYAX","false","Approval History","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","120.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQOYQ4","a02Hu00000hv4thIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6QYAX","false","Spreads Appendix","a0sWD00000XpesRYAR","false","false","false","false","","false","false","false","false","false","170.0","slide","true","false","false","false","","false","","","","","a16WD000005UNh1YAG","MappedSObjectHierarchyScreenResource","","a17WD0000BhJKQQYQ4","a02Hu00000hv4tiIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5WYAX","false","Related Exposure","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","46.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6fYAG","RelatedLoanListFScreenResource","","","a02Hu00000hv4tjIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5XYAX","false","Related Deposits","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","47.0","slide","true","false","true","false","","false","","","","","a16WD000005UO6gYAG","DepositFScreenResource","","","a02Hu00000hv4tkIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6RYAX","false","Related Exposure Narrative","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","48.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQRYQ4","a02Hu00000hv4tlIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5YYAX","false","Loan Pricing","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6cYAG","LoanPricingFScreenResource","","","a02Hu00000hv4tmIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5ZYAX","false","Borrower Structure","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6hYAG","InvolvementsFScreenResource","","","a02Hu00000hv4tnIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWJ5aYAH","false","Covenants","a0sWD00000XpesQYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","false","false","false","","false","","","","","a16WD000005UO6iYAG","Covenant2FScreenResource","","","a02Hu00000hv4toIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6SYAX","false","Product Request Narrative","a0sWD00000XpesSYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQSYQ4","a02Hu00000hv4tpIAA","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWK6TYAX","false","Spreads Appendix","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005UNh2YAG","MappedSObjectHierarchyScreenResource","","a17WD0000BhJKQVYQ4","a02Hu00000hv4tqIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6UYAX","false","Approval History Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQXYQ4","a02Hu00000hv4trIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6VYAX","false","Summary Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQYYQ4","a02Hu00000hv4tsIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6WYAX","false","Related Exposure Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQTYQ4","a02Hu00000hv4ttIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6XYAX","false","Borrower Structure Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQUYQ4","a02Hu00000hv4tuIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6YYAX","false","Collateral Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQPYQ4","a02Hu00000hv4tvIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6ZYAX","false","Policy/Underwriting Exception Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQZYQ4","a02Hu00000hv4twIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6aYAH","false","Lender Recommendation","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQaYQO","a02Hu00000hv4txIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6bYAH","false","Fee Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQbYQO","a02Hu00000hv4tyIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6cYAH","false","Covenant Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQcYQO","a02Hu00000hv4tzIAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6dYAH","false","Participation Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQdYQO","a02Hu00000hv4u0IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6eYAH","false","Financial Analysis","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQeYQO","a02Hu00000hv4u1IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6fYAH","false","Background Analysis","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQfYQO","a02Hu00000hv4u2IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6gYAH","false","Loan Team Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQgYQO","a02Hu00000hv4u3IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6hYAH","false","Third Party Report Narrative","a0sWD00000XpesWYAR","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQhYQO","a02Hu00000hv4u4IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6iYAH","false","Spreads Appendix","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005UNh3YAG","MappedSObjectHierarchyScreenResource","","a17WD0000BhJKQiYQO","a02Hu00000hv4u5IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6jYAH","false","Approval History Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQkYQO","a02Hu00000hv4u6IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6kYAH","false","Summary Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQlYQO","a02Hu00000hv4u7IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6lYAH","false","Related Exposure Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQmYQO","a02Hu00000hv4u8IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6mYAH","false","Borrower Structure Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJKQnYQO","a02Hu00000hv4u9IAA","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6nYAH","false","Collateral Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQoYQO","a02Hu00000hv4uAIAQ","LLC_BI__Loan__c","","",""
"a0qWD00000GWK6oYAH","false","Policy/Underwriting Exception Narrative","a0sWD00000XpesVYAR","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJKQpYQO","a02Hu00000hv4uBIAQ","LLC_BI__Loan__c","","",""
