"Id","OwnerId","IsDeleted","Name","nFORCE__Data__c","nFORCE__Icon__c","nFORCE__Parameters__c","nFORCE__Script_Resource_Eight__c","nFORCE__Script_Resource_Eleven__c","nFORCE__Script_Resource_Fifteen__c","nFORCE__Script_Resource_Five__c","nFORCE__Script_Resource_Four__c","nFORCE__Script_Resource_Fourteen__c","nFORCE__Script_Resource_Nine__c","nFORCE__Script_Resource_One__c","nFORCE__Script_Resource_Seven__c","nFORCE__Script_Resource_Six__c","nFORCE__Script_Resource_Ten__c","nFORCE__Script_Resource_Thirteen__c","nFORCE__Script_Resource_Three__c","nFORCE__Script_Resource_Twelve__c","nFORCE__Script_Resource_Two__c","nFORCE__Stylesheet_Resource_Eight__c","nFORCE__Stylesheet_Resource_Five__c","nFORCE__Stylesheet_Resource_Four__c","nFORCE__Stylesheet_Resource_Nine__c","nFORCE__Stylesheet_Resource_One__c","nFORCE__Stylesheet_Resource_Seven__c","nFORCE__Stylesheet_Resource_Six__c","nFORCE__Stylesheet_Resource_Ten__c","nFORCE__Stylesheet_Resource_Three__c","nFORCE__Stylesheet_Resource_Two__c","nFORCE__Type__c","nFORCE__View__c","nFORCE__lookupKey__c","nFORCE__Is_Angular__c","nFORCE__Is_Knockout__c","nFORCE__Is_Narrative__c"
"a17WD0000BhJKJjYQO","005al00000RVcKvAAL","false","LifeCycle.GlobalAnalysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;globalAnalysisPrintTemplate&#39; }&quot; /&gt;","a055i000008ARI1AAO","false","true","false"
"a17WD0000BhJKJkYQO","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt;     &lt;tr&gt;         &lt;th&gt;Date&lt;/th&gt;         &lt;th&gt;Assigned To&lt;/th&gt;         &lt;th&gt;Actual Approver&lt;/th&gt;         &lt;th&gt;Status&lt;/th&gt;         &lt;th&gt;Comments&lt;/th&gt;     &lt;/tr&gt;     &lt;!-- ko foreach: approvalHistory --&gt;      &lt;!-- ko foreach: steps --&gt;       &lt;tr&gt;           &lt;td data-bind=&quot;dateText: theDate&quot; /&gt;           &lt;td&gt;      &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt;           &lt;/td&gt;           &lt;td&gt;      &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt;            &lt;/td&gt;           &lt;td data-bind=&quot;text: status&quot; /&gt;           &lt;td data-bind=&quot;text: comments&quot; /&gt;       &lt;/tr&gt;      &lt;!-- /ko --&gt;     &lt;!-- /ko --&gt; &lt;/table&gt;","a055i000008ARI2AAO","false","true","false"
"a17WD0000BhJKJlYQO","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055i000008ARI3AAO","false","true","false"
"a17WD0000BhJKJmYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARI4AAO","false","true","true"
"a17WD0000BhJKJnYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARI5AAO","false","true","true"
"a17WD0000BhJKJoYQO","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055i000008ARI6AAO","false","true","false"
"a17WD0000BhJKJpYQO","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a055i000008ARI7AAO","false","true","false"
"a17WD0000BhJKJqYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARI8AAO","false","true","true"
"a17WD0000BhJKJrYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARI9AAO","false","true","true"
"a17WD0000BhJKJsYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIAAA4","false","true","true"
"a17WD0000BhJKJtYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIBAA4","false","true","true"
"a17WD0000BhJKJuYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARICAA4","false","true","true"
"a17WD0000BhJKJvYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIDAA4","false","true","true"
"a17WD0000BhJKJwYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIEAA4","false","true","true"
"a17WD0000BhJKJxYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIFAA4","false","true","true"
"a17WD0000BhJKJyYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIGAA4","false","true","true"
"a17WD0000BhJKJzYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIHAA4","false","true","true"
"a17WD0000BhJKK0YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIIAA4","false","true","true"
"a17WD0000BhJKK1YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIJAA4","false","true","true"
"a17WD0000BhJKK2YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIKAA4","false","true","true"
"a17WD0000BhJKK3YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARILAA4","false","true","true"
"a17WD0000BhJKK4YQO","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055i000008ARIMAA4","false","true","false"
"a17WD0000BhJKK5YQO","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a055i000008ARINAA4","false","true","false"
"a17WD0000BhJKK6YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIOAA4","false","true","true"
"a17WD0000BhJKK7YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIPAA4","false","true","true"
"a17WD0000BhJKK8YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIQAA4","false","true","true"
"a17WD0000BhJKK9YQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIRAA4","false","true","true"
"a17WD0000BhJKKAYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARISAA4","false","true","true"
"a17WD0000BhJKKBYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARITAA4","false","true","true"
"a17WD0000BhJKKCYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIUAA4","false","true","true"
"a17WD0000BhJKKDYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIVAA4","false","true","true"
"a17WD0000BhJKKEYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIWAA4","false","true","true"
"a17WD0000BhJKKFYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIXAA4","false","true","true"
"a17WD0000BhJKKGYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIYAA4","false","true","true"
"a17WD0000BhJKKHYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIZAA4","false","true","true"
"a17WD0000BhJKKIYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIaAAO","false","true","true"
"a17WD0000BhJKKJYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIbAAO","false","true","true"
"a17WD0000BhJKKKYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIcAAO","false","true","true"
"a17WD0000BhJKKLYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIdAAO","false","true","true"
"a17WD0000BhJKKMYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIeAAO","false","true","true"
"a17WD0000BhJKKNYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIfAAO","false","true","true"
"a17WD0000BhJKKOYQ4","005al00000RVcKvAAL","false","LifeCycle.Spread_Base","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Knockout","","a055i000008ARIgAAO","false","true","false"
"a17WD0000BhJKKPYQ4","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.name&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.name&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;/table&gt;","a055i000008ARIhAAO","false","true","false"
"a17WD0000BhJKKQYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIiAAO","false","true","true"
"a17WD0000BhJKKRYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIjAAO","false","true","true"
"a17WD0000BhJKKSYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIkAAO","false","true","true"
"a17WD0000BhJKKTYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIlAAO","false","true","true"
"a17WD0000BhJKKUYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARImAAO","false","true","true"
"a17WD0000BhJKKVYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARInAAO","false","true","true"
"a17WD0000BhJKKWYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIoAAO","false","true","true"
"a17WD0000BhJKKXYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIpAAO","false","true","true"
"a17WD0000BhJKKYYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIqAAO","false","true","true"
"a17WD0000BhJKKZYQ4","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIrAAO","false","true","true"
"a17WD0000BhJKKaYQO","005al00000RVcKvAAL","false","LifeCycle.Default_Widget","","","","","","","","","","","LLC_BI__default_widget_app","","","","","","","LLC_BI__default_widget_viewModel","","","","","","","","","","","Knockout","&lt;table class=&quot;table&quot;&gt; &lt;tr&gt; &lt;th&gt;Date&lt;/th&gt; &lt;th&gt;Assigned To&lt;/th&gt; &lt;th&gt;Actual Approver&lt;/th&gt; &lt;th&gt;Status&lt;/th&gt; &lt;th&gt;Comments&lt;/th&gt; &lt;/tr&gt; &lt;!-- ko foreach: approvalHistory --&gt; &lt;!-- ko foreach: steps.sort(sortDates) --&gt; &lt;tr&gt; &lt;td data-bind=&quot;dateText: theDate&quot; /&gt; &lt;td&gt; &lt;span data-bind=&quot;text: originalActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: originalActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td&gt; &lt;span data-bind=&quot;text: assignedActor.lastName&quot; /&gt; , &lt;span data-bind=&quot;text: assignedActor.firstName&quot; /&gt; &lt;/td&gt; &lt;td data-bind=&quot;text: status&quot; /&gt; &lt;td data-bind=&quot;text: comments&quot; /&gt; &lt;/tr&gt; &lt;!-- /ko --&gt; &lt;!-- /ko --&gt; &lt;script&gt; function sortDates(a,b){if(a.theDate()&lt;b.theDate()){return -1; }else if(Date.parse(a.theDate())&gt; Date.parse(b.theDate())) {return 1; }else {return 0; } } &lt;/script&gt; &lt;/table&gt;","a055i000008ARIsAAO","false","true","false"
"a17WD0000BhJKKbYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARItAAO","false","true","true"
"a17WD0000BhJKKcYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIuAAO","false","true","true"
"a17WD0000BhJKKdYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIvAAO","false","true","true"
"a17WD0000BhJKKeYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIwAAO","false","true","true"
"a17WD0000BhJKKfYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIxAAO","false","true","true"
"a17WD0000BhJKKgYQO","005al00000RVcKvAAL","false","LifeCycle.KO_Narrative","","","","","","","","","","","nFORCE__ko_narrative_app","","","","","nFORCE__ko_narrative_viewModel","","nFORCE__screen_models","","","","","","","","","","","Knockout","&lt;div data-bind=&quot;template: { name: &#39;narrative-template&#39; }&quot;&gt;&lt;/div&gt;","a055i000008ARIyAAO","false","true","true"
