"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011TYhYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42001284688492052"
"a0bWD0000011WAAYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42002343121793981"
"a0bWD0000011TYiYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42002718640477874"
"a0bWD0000011TYjYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42003465605125118"
"a0bWD0000011WABYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42003847141885742"
"a0bWD0000011WACYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42003903540204994"
"a0bWD0000011WADYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42004136659224709"
"a0bWD0000011WAEYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42004280373068350"
"a0bWD0000011WAFYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42004513721842376"
"a0bWD0000011WAGYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42004612834984785"
"a0bWD0000011TYkYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42004652444547089"
"a0bWD0000011TYlYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42005825682412510"
"a0bWD0000011TYmYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42006076557627887"
"a0bWD0000011TNoYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42006254899851503"
"a0bWD0000011TQrYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42006338123925055"
"a0bWD0000011WAHYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42006552521265677"
"a0bWD0000011TYnYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42006624899493148"
"a0bWD0000011TYoYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42006759036004926"
"a0bWD0000011TQsYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42006804700086207"
"a0bWD0000011TYpYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42006895584195822"
"a0bWD0000011TYqYAM","005al00000RVcKvAAL","false","a2Cbn000002Vb5s","","Html.Layouts.NoLayout","","","","42006996136384631"
"a0bWD0000011TYrYAM","005al00000RVcKvAAL","false","a2Cbn000002Vb76","","Html.Layouts.NoLayout","","","","42007097706268287"
"a0bWD0000011TTXYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42008310052836603"
"a0bWD0000011TQtYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42008753795505925"
"a0bWD0000011WAIYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42008967330654638"
"a0bWD0000011TYsYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42009805047136487"
"a0bWD0000011TQuYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42009893820101882"
"a0bWD0000011TYtYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42010116055089047"
"a0bWD0000011WAJYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42010404282585951"
"a0bWD0000011TYuYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42010440215296379"
"a0bWD0000011TYvYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42011138003699336"
"a0bWD0000011TMCYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42013261224160692"
"a0bWD0000011YGnYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42013398368584653"
"a0bWD0000011TYwYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42013481934052987"
"a0bWD0000011UHhYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42013675635366865"
"a0bWD0000011TYxYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42014005228660667"
"a0bWD0000011WAKYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb7Q","","Html.Layouts.NoLayout","","","","42014408254429502"
"a0bWD0000011TXFYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42014498975129914"
"a0bWD0000011TYyYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42014981741652223"
"a0bWD0000011WALYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42015607302669027"
"a0bWD0000011TQvYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42015906594080035"
"a0bWD0000011TMDYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42016067981473732"
"a0bWD0000011TYzYAM","005al00000RVcKvAAL","false","a2Cbn000002Vb5s","","Html.Layouts.NoLayout","","","","42016104033111386"
"a0bWD0000011WAMYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42016401729354512"
"a0bWD0000011UHiYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42017009139645992"
"a0bWD0000011TTYYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42017786495228447"
"a0bWD0000011TZ0YAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42018085366005542"
"a0bWD0000011TMEYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42018437435244134"
"a0bWD0000011WANYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42018761808649112"
"a0bWD0000011TQwYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42018802937168165"
"a0bWD0000011TZ1YAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42019319559276792"
"a0bWD0000011WAOYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42020296082369041"
