"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD000001HG1PYAW","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42043273874508274"
"a0bWD000001HG1QYAW","005al00000RVcKvAAL","false","a2Cbn000002Vb6n","","Html.Layouts.TwoColumnGrid","","","","42044658792920754"
"a0bWD000001HGRQYA4","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42045393599997443"
"a0bWD000001HGRRYA4","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42045615829500263"
"a0bWD000001HH4gYAG","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42045638325480390"
"a0bWD000001HGRSYA4","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42046530250894349"
"a0bWD000001HG1RYAW","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42046907235666264"
"a0bWD000001HG1SYAW","005al00000RVcKvAAL","false","a2Cbn000002Vb5s","","Html.Layouts.NoLayout","","","","42046938196022604"
"a0bWD000001HG1TYAW","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42047334767454521"
"a0bWD000001HGRTYA4","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42047779459269072"
"a0bWD000001HH4hYAG","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42048123581227783"
"a0bWD000001HHCoYAO","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42048417105169909"
"a0bWD000001HGRUYA4","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42048575427176937"
"a0bWD000001HG1UYAW","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42049216755449726"
"a0bWD000001HH4iYAG","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42049294376055584"
"a0bWD000001HHCpYAO","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42049491651717116"
"a0bWD000001HHCqYAO","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42049767896674081"
"a0bWD000001HG1VYAW","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42049778531697351"
"a0bWD000001HH4jYAG","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42050916214039518"
"a0bWD000001HG1WYAW","005al00000RVcKvAAL","false","a2Cbn000002Vb5o","","Html.Layouts.TwoColumnGrid","","","","42050951340529835"
"a0bWD000001HGRVYA4","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42051025801311226"
"a0bWD000001HGRWYA4","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42051691343855505"
"a0bWD000001HGRXYA4","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42052119421151456"
"a0bWD000001HGRYYA4","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42052261164855850"
"a0bWD000001HG1XYAW","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42052371290027108"
"a0bWD000001HGRZYA4","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053393478760270"
"a0bWD000001HG1YYAW","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053507686137462"
"a0bWD000001HG1ZYAW","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42053656124777316"
"a0bWD000001HGPbYAO","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42054587795296474"
"a0bWD000001HG1aYAG","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42055374945504461"
