"Id","IsDeleted","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Spread_Statement_Type__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","Name"
"a16DV000006R4XEYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","31.0","false","","a19DV000002V1oPYAS","Leverage","Standard","42788860004898268","Leverage"
"a16DV000006IRpNYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","110.0","false","","a19DV000002V1ntYAC","Net Sales","Standard","42789176227551141","Net Sales"
"a16DV000006R4Y5YAK","false","","false","Total Equity","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002V1oUYAS","Equity","Standard","42790775881502893","Total Shareholders Equity"
"a16DV000006R4UsYAK","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","90.0","false","","a19DV000002V1oCYAS","Activity","Standard","42791074299985662","Activity"
"a16DV000006R4XLYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","21.0","false","","a19DV000002V1oQYAS","Change in Equity Accounts","Standard","42791948452231706","Total Changes in Equity Accounts"
"a16DV000006IRiYYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","5.0","false","","a19DV000002V1naYAC","EBITDA","Standard","42792817148662511","EBITDA"
"a16DV000006R4N5YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH1hYAE","Intermediate Liabilities","Standard","42794863248512771","Total Intermediate Liabilities"
"a16DV000006IRnRYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","54.0","false","","a19DV000002V1nkYAC","Total Assets Growth","Standard","42795357695868546","Total Assets Growth"
"a16DV000006R4OKYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","0.0","false","","a19DV000002qH1oYAE","Prior Period Values","Standard","42798063695957816","Prior Period Values"
"a16DV000006IRhjYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","25.0","false","","a19DV000002V1nYYAS","LEVERAGE","Standard","42798256741593142","LEVERAGE"
"a16DV000006IRpBYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","3.75","false","","a19DV000002V1nrYAC","Schedule K-1 Income","Standard","42798956235813740","Schedule K-1 Income"
"a16DV000006R4T0YAK","false","","false","None","Financial","false","true","false","false","false","false","false","","","","20.0","false","","a19DV000002qH2LYAU","Prior Period Values","Standard","42799359368864087","Prior Period Values"
"a16DV000006IRfpYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","3000.0","false","","a19DV000002V1nQYAS","Effective Gross Income","Standard","42799767161618536","Effective Gross Income"
"a16DV000006IRfzYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","1000.0","false","","a19DV000002V1nRYAS","Potential Gross Income","Standard","42802210683070851","PGI"
"a16DV000006IRh9YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","114.0","false","","a19DV000002V1nXYAS","Other Income (Expense)","Standard","42802241577734211","Total Other Income (Expense)"
"a16DV000006IRlGYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","460.0","false","","a19DV000002V1nhYAC","(A) EBITDA / P + I  Denom","Standard","42803349560619654","EBITDA / P & I Denom"
"a16DV000006R4Y9YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","95.0","false","","a19DV000002V1oTYAS","Minority Interest","Standard","42803729488054067","Total Minority Interest"
"a16DV000006R4QYYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","10.0","false","","a19DV000002qH27YAE","Ratios","Standard","42803924803351311","Ratios"
"a16DV000006R4XfYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002V1oTYAS","Gross Profit","Standard","42804520551228961","Gross Profit"
"a16DV000006R4W9YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11.0","false","","a19DV000002V1oJYAS","Changes in Retained Earnings","Standard","42804725109227267","Total Changes in Retained Earnings"
"a16DV000006IRjTYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","31.0","false","","a19DV000002V1nNYAS","Other Receivables","Standard","42804769737149362","Total Other Receivables"
"a16DV000006R4XXYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","41.0","false","","a19DV000002V1oSYAS","Cash Used in Investing","Standard","42805446571963907","Net Cash Used in Investing"
"a16DV000006IRmkYAG","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","23.0","false","","a19DV000002V1nkYAC","Debt / Tangible Net Worth","Standard","42805515267481005","Debt / TNW"
"a16DV000006R4XzYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","35.0","false","","a19DV000002V1oUYAS","Short Term Notes","Standard","42805633802053705","Total Short Term Notes"
"a16DV000006R4XPYA0","false","","false","Cash Flow","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1oRYAS","Cash Available to Service Debt","Standard","42805881944057806","Cash Available to Service Debt"
"a16DV000006R4S4YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH2GYAU","Provision for Taxes","Standard","42806161505076678","Total Provision for Taxes"
"a16DV000006IRnNYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","52.5","false","","a19DV000002V1nkYAC","CAPEX","Standard","42807052734024739","CAPEX"
"a16DV000006R4TrYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","80.0","false","","a19DV000002qH2PYAU","Income (Loss)","Standard","42807432843886294","Income (Loss)"
"a16DV000006IRo2YAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","43.0","false","","a19DV000002V1noYAC","Gross Profit","Standard","42808240964746587","Gross Profit"
"a16DV000006IRpoYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002V1nxYAC","Gross Profit","Standard","42809312671926595","Gross Profit"
"a16DV000006IRn7YAG","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","37.0","false","","a19DV000002V1nkYAC","(A) Fixed Charge Coverage","Standard","42809823664078754","(A) Fixed Charge Coverage"
"a16DV000006R4XuYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1oUYAS","Other Non-Current Assets","Standard","42811776905142248","Total Other Non-Current Assets"
"a16DV000006R4QCYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH23YAE","Schedule F Cash Flow","Standard","42812064298825201","Total Schedule F Cash Flow"
"a16DV000006IRkbYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","130.0","false","","a19DV000002V1nfYAC","Chg. Net Fixed Assets","Standard","42812799774260134","Chg. Net Fixed Assets"
"a16DV000006IRqnYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","180.0","false","","a19DV000002V1o0YAC","LEVERAGE","Standard","42813209436801453","LEVERAGE"
"a16DV000006R4NFYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002qH1iYAE","Cost of Sales/Revenue","Standard","42813314959935257","Total Cost of Sales/Revenue"
"a16DV000006IRoGYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","236.0","false","","a19DV000002V1noYAC","Calc. EBIDA","Standard","42814329703017187","EBIDA"
"a16DV000006R4Q0YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH21YAE","Net Rental Real Estate Income (Loss)","Standard","42815441759757942","Net Rental Real Estate Income (Loss)"
"a16DV000006IRrhYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002V1o1YAC","Unexplained Difference","Standard","42815821413762836","Total Unexplained Difference"
"a16DV000006IRiFYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","52.5","false","","a19DV000002V1nYYAS","CAPEX","Standard","42816472083168188","CAPEX"
"a16DV000006R4NxYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002qH1mYAE","Cost of Goods Sold","Standard","42816747148681814","Total Cost of Sales/Revenue"
"a16DV000006R4WwYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","91.0","false","","a19DV000002V1oOYAS","NET CASH INCOME","Standard","42816862288920201","NET CASH INCOME"
"a16DV000006IRfkYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10000.0","false","","a19DV000002V1nPYAS","Max Loan @ Policy LTV","Standard","42817587547775958","Max Loan @ Policy LTV"
"a16DV000006R4VXYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1oGYAS","Beginning Net Worth","Standard","42817616632947599","Beginning Net Worth"
"a16DV000006R4VEYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","50.0","false","","a19DV000002V1oFYAS","Cash After Operations","Standard","42817819086327721","Cash After Operations"
"a16DV000006R4RlYAK","false","","false","None","Financial","false","false","false","true","true","false","false","","","","51.0","false","","a19DV000002qH2EYAU","Unexplained Difference","Standard","42818524016273409","Unexplained Difference"
"a16DV000006R4UmYAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","30.0","false","","a19DV000002V1oCYAS","Annualized Values","Standard","42819231367879405","Annualized Values"
"a16DV000006R4PkYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH1zYAE","Shareholder Basis Items","Standard","42819830869725557","Shareholder Basis Items"
"a16DV000006IRicYAG","false","","true","Debt Service","Financial","false","false","false","true","false","false","false","","","","140.0","false","","a19DV000002V1naYAC","Pro Forma Debt Service","Standard","42819909544990368","Pro Forma Debt Service"
"a16DV000006IRktYAG","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","350.0","false","","a19DV000002V1nhYAC","Dividend Payout Rate","Standard","42821237324172551","Dividend Payout Rate"
"a16DV000006R4TWYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","180.0","false","","a19DV000002qH2NYAU","Financing Surplus/(Reqmnts)","Standard","42821240634654067","Financing Surplus/(Reqmnts)"
"a16DV000006R4WnYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1oOYAS","Cash Collected From Sales","Standard","42821861938664934","Cash Collected From Sales"
"a16DV000006R4QAYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002qH23YAE","Schedule E Cash Flow","Standard","42822764913988096","Total Schedule E Cash Flow"
"a16DV000006R4Q4YAK","false","","false","Total Liabilities","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002qH22YAE","Liabilities","Standard","42822965614665690","Total Liabilities"
"a16DV000006IRgeYAG","false","","true","None","Financial","false","false","false","true","false","false","false","","","","7.0","false","","a19DV000002V1nSYAS","Adjustments to Cash Flow","Standard","42823237120532417","Total Adjustments to CF"
"a16DV000006R4XcYAK","false","","false","None","Financial","false","false","false","true","true","false","false","","","","91.0","false","","a19DV000002V1oSYAS","Balance Check","Standard","42823645148068114","Unexplained Difference"
"a16DV000006R4X3YAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","151.0","false","","a19DV000002V1oOYAS","Cash Paid for Plant and Investments","Standard","42825610908528363","Cash Paid for Plant and Investments"
"a16DV000006R4W5YAK","false","","false","None","Percentage","false","true","false","true","false","false","false","","","","51.0","false","","a19DV000002V1oIYAS","Profitability","Standard","42826573081564332","Profitability"
"a16DV000006IRlnYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","10.0","false","","a19DV000002V1nhYAC","Partial Year Adjustment","Standard","42826792499164559","Partial Year Adjustment"
"a16DV000006R4PRYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","100.0","false","","a19DV000002qH1xYAE","Net Cash Income","Standard","42827638215021409","Net Cash Income"
"a16DV000006R4WCYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","41.0","false","","a19DV000002V1oJYAS","Changes in Net Worth","Standard","42831580957451254","Total Changes in Net Worth"
"a16DV000006R4PEYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","110.0","false","","a19DV000002qH1vYAE","Net Profit/(Loss)","Standard","42831746363501297","Net Profit/(Loss)"
"a16DV000006R4NkYAK","false","","false","Total Equity","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002qH1kYAE","Net Worth","Standard","42831823137469391","Total Net Worth"
"a16DV000006IRhqYAG","false","","true","None","Financial","false","false","false","false","false","false","false","","","","28.0","false","","a19DV000002V1nYYAS","(A) UCA Cash Flow PP Denom","Standard","42833183794268908","(A) UCA Cash Flow PP Denom"
"a16DV000006R4TNYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH2NYAU","Cash After Operations","Standard","42834471692611431","Cash After Operations"
"a16DV000006R4NvYAK","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","90.0","false","","a19DV000002qH1lYAE","Activity","Standard","42834626063478481","Activity"
"a16DV000006R4PxYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH20YAE","Unreconciled Difference","Standard","42834845563422960","Unexplained Out of Balance"
"a16DV000006IRj6YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","199.6875","false","","a19DV000002V1nbYAC","Change in Cash & Equivalents","Standard","42836029895279205","Change in Cash & Equivalents"
"a16DV000006IRq4YAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","50.0","false","","a19DV000002V1nyYAC","Cash After Operations","Standard","42836827691507635","Cash After Operations"
"a16DV000006R4UuYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1oDYAS","Cost of Goods Sold","Standard","42840486336440583","Total Cost of Sales/Revenue"
"a16DV000006IRhBYAW","false","","false","None","Financial","true","false","false","true","false","false","false","","","","125.0","false","","a19DV000002V1nXYAS","NET CASH AFTER OPERATIONS","Standard","42840598420619128","NET CASH AFTER OPERATIONS"
"a16DV000006R4PWYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","160.0","false","","a19DV000002qH1xYAE","Cash Paid for Plant & Investments","Standard","42840946860936552","Cash Paid for Plant & Investments"
"a16DV000006IRikYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","196.25","false","","a19DV000002V1nbYAC","Change in Net Intangibles","Standard","42842923863379715","Change in Net Intangibles"
"a16DV000006R4WPYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","71.0","false","","a19DV000002V1oLYAS","Cash Provided by Financing","Standard","42844423991514599","Net Cash Provided by Financing"
"a16DV000006IRoeYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","186.0","false","","a19DV000002V1npYAC","Due to Related Parties CP","Standard","42845204980887986","Due to Related Parties CP"
"a16DV000006IRjNYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","216.0","false","","a19DV000002V1ncYAC","Calc. EBIT","Standard","42845287080657732","EBIT"
"a16DV000006R4V4YAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","120.0","false","","a19DV000002V1oDYAS","Profitability","Standard","42845575780407981","Profitability"
"a16DV000006IRrOYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","550.0","false","","a19DV000002V1o0YAC","(A) Business CF / Historical Cash Uses","Standard","42846218710114399","(A) Business CF / Historical Cash Uses"
"a16DV000006R4XQYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","21.0","false","","a19DV000002V1oRYAS","Historical Debt Service","Standard","42846342861045721","Historical Debt Service"
"a16DV000006R4RYYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","6.0","false","","a19DV000002qH2DYAU","Prior Period Values","Standard","42846454492127494","Prior Period Values"
"a16DV000006R4NiYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH1kYAE","Non-Current Liabilities","Standard","42847073660046096","Total Non-Current Liabilities"
"a16DV000006IRhaYAG","false","","false","None","Financial","false","true","false","true","false","false","false","","","","2.0","false","","a19DV000002V1nYYAS","LIQUIDITY","Standard","42847208794165384","LIQUIDITY"
"a16DV000006R4U8YAK","false","","false","Total Liabilities","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002V1o5YAC","Liabilities","Standard","42847930463958654","Total Liabilities"
"a16DV000006IRnkYAG","false","","true","Debt Service","Financial","false","false","false","true","false","false","false","","","","140.0","false","","a19DV000002V1nmYAC","Pro Forma Debt Service","Standard","42848142698984758","Pro Forma Debt Service"
"a16DV000006R4SlYAK","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","78.75","false","","a19DV000002qH2IYAU","PSF Breakdown","Standard","42848453528744323","PSF Breakdown"
"a16DV000006IRpFYAW","false","","true","Debt Service","Financial","false","false","false","true","false","false","false","","","","9.0","false","","a19DV000002V1nrYAC","Debt Service","Standard","42848463519691045","Total Debt Service"
"a16DV000006IRqwYAG","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","270.0","false","","a19DV000002V1o0YAC","Operating Profit Margin","Standard","42849899455909035","Operating Profit Margin"
"a16DV000006IRhwYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","33.0","false","","a19DV000002V1nYYAS","(A) EBITDA / Int Exp+CPLTD CP","Standard","42850619837768998","(A) EBITDA / Int Exp+CPLTD CP"
"a16DV000006IRrLYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","520.0","false","","a19DV000002V1o0YAC","(A) Business CF / Projected DS Denom","Standard","42851440171761697","(A) Business CF / Projected DS Denom"
"a16DV000006R4Q3YAK","false","","false","Total Assets","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH22YAE","Total Assets","Standard","42851481688385286","Total Assets"
"a16DV000006R4PfYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","19.375","false","","a19DV000002qH1yYAE","Schedule M-2 Group 1","Standard","42852880974704862","Schedule M-2 Group 1"
"a16DV000006IRljYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","150.0","false","","a19DV000002V1nhYAC","Total Liabilities / Tangible Net Worth","Standard","42853012288470701","Total Liabilities / Tangible Net Worth"
"a16DV000006IRpSYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","125.0","false","","a19DV000002V1ntYAC","Expenses for Business Use of Personal Residence","Standard","42853477383363737","Expenses for Business Use of Personal Residence"
"a16DV000006R4SEYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002qH2HYAU","Other Current Assets","Standard","42853896359098675","Total Other Current Assets"
"a16DV000006IRp2YAG","false","","true","Total Liabilities","Financial","false","false","false","true","false","false","false","","","","2.0","false","","a19DV000002V1nqYAC","Liabilities","Standard","42855099030000785","Total Liabilities"
"a16DV000006IRnUYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","58.0","false","","a19DV000002V1nkYAC","(A) Net Sales Growth","Standard","42855438488657559","(A) Net Sales Growth"
"a16DV000006R4VzYAK","false","","false","None","Decimal","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1oIYAS","Partial Year Adjustment","Standard","42857057403925193","Partial Year Adjustment"
"a16DV000006IRn2YAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","31.0","false","","a19DV000002V1nkYAC","(A) Interest Exp+Deann. CPLTD PP","Standard","42858947506416057","(A) Interest Exp+Deann. CPLTD PP"
"a16DV000006IRoJYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","11.0","false","","a19DV000002V1npYAC","Cash and Equivalents","Standard","42858994840588026","Total Cash and Equivalents"
"a16DV000006R4VrYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","151.0","false","","a19DV000002V1oHYAS","Cash Paid for Plant and Investments","Standard","42860447237028033","Cash Paid for Plant and Investments"
"a16DV000006IRncYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","14.375","false","","a19DV000002V1nlYAC","Adjustments to Net Worth","Standard","42861333766600132","Total Adjustments to Net Worth"
"a16DV000006R4NrYAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","60.0","false","","a19DV000002qH1lYAE","Profitability","Standard","42862635456024861","Profitability"
"a16DV000006R4RNYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","121.0","false","","a19DV000002qH2CYAU","Change in Net Fixed Assets","Standard","42862655642797377","Change in Net Fixed Assets"
"a16DV000006IRpYYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","128.75","false","","a19DV000002V1nuYAC","Income or Loss From Real Estate Mortgage Investment Conduits","Standard","42863339835697475","Income or Loss From REMICs"
"a16DV000006R4VHYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002V1oFYAS","Cash Paid for Int. & Div.","Standard","42863817045140709","Total Cash Paid for Int. & Div."
"a16DV000006IRhQYAW","false","","false","None","Financial","false","false","false","true","false","false","true","","","","280.0","false","","a19DV000002V1nXYAS","Unexplained Balance","Standard","42863966424403887","Total Unexplained Balance"
"a16DV000006R4UbYAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","10.0","false","","a19DV000002V1oAYAS","Ratios","Standard","42864953831190540","Ratios"
"a16DV000006R4QXYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH26YAE","Net Farm Income/(Loss)","Standard","42865058100606449","Net Farm Income/(Loss)"
"a16DV000006IRlHYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","470.0","false","","a19DV000002V1nhYAC","(A) EBITDA / P + I","Standard","42865062337363911","(A) EBITDA / P + I"
"a16DV000006R4TwYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH2QYAU","Book Other Income (Expense)","Standard","42865175659744958","Book Other Income (Expense)"
"a16DV000006IRpkYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","80.0","false","","a19DV000002V1nwYAC","Liabs & Net Worth","Standard","42865554226810844","Total Liabs & Net Worth"
"a16DV000006R4UfYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002V1oBYAS","Current Liabilities","Standard","42868391614577990","Total Current Liabilities"
"a16DV000006IRoQYAW","false","","false","None","Financial","true","false","false","true","false","false","false","","","","61.0","false","","a19DV000002V1npYAC","Total Current Assets","Standard","42868554348958242","Total Current Assets"
"a16DV000006IRiHYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","52.75","false","","a19DV000002V1nYYAS","(A) Total Assets to Net Sales","Standard","42868786171107261","(A) Total Assets to Net Sales"
"a16DV000006IRmKYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","135.0","false","","a19DV000002V1njYAC","Cash Paid for Dividends and Interest","Standard","42868911636490785","Cash Paid for Dividends and Interest"
"a16DV000006IRosYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","261.0","false","","a19DV000002V1npYAC","TOTAL LIABILITIES & NET WORTH","Standard","42869950786780803","TOTAL LIABILITIES & NET WORTH"
"a16DV000006R4QwYAK","false","","false","Cash Flow","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002qH2BYAU","Cash Available to Service Debt","Standard","42870472662615102","Cash Available to Service Debt"
"a16DV000006R4WmYAK","false","","false","None","Financial","false","false","false","true","true","false","false","","","","90.0","false","","a19DV000002V1oNYAS","Balance Check","Standard","42870564370039089","Unexplained Difference"
"a16DV000006IRjwYAG","false","","false","Total Liabilities","Financial","true","false","false","true","false","false","false","","","","231.0","false","","a19DV000002V1nNYAS","TOTAL LIABILITIES","Standard","42870653488968982","TOTAL LIABILITIES"
"a16DV000006IRq5YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002V1nyYAC","Other Income/(Expense)","Standard","42871489395291418","Other Income/(Expense)"
"a16DV000006R4PJYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002qH1xYAE","Cash Collected from Sales","Standard","42872384937143839","Total Cash Collected from Sales"
"a16DV000006IRlIYAW","false","","false","None","Financial","false","false","false","false","false","false","false","","","","480.0","false","","a19DV000002V1nhYAC","(A) EBITDA / P + I + T + Capex Denom","Standard","42872599313829076","(A) EBITDA / P + I + T + Capex Denom"
"a16DV000006R4UcYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1oBYAS","Current Assets","Standard","42872836194085256","Total Current Assets"
"a16DV000006R4WkYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","80.0","false","","a19DV000002V1oNYAS","CALC NET WORTH","Standard","42873649323595325","Calc Net Worth"
"a16DV000006IRrDYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","440.0","false","","a19DV000002V1o0YAC","EBIT / Interest Expense","Standard","42875383672830513","EBIT / Interest Expense"
"a16DV000006R4QJYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002qH24YAE","Cost of Goods Sold","Standard","42875414967633345","Total Cost of Goods Sold"
"a16DV000006R4S5YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","95.0","false","","a19DV000002qH2GYAU","Minority Interest","Standard","42875836080401612","Total Minority Interest"
"a16DV000006IRiKYAW","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","55.0","false","","a19DV000002V1nYYAS","Total Liabilities Growth","Standard","42877104518838666","Total Liabilities Growth"
"a16DV000006R4XaYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","71.0","false","","a19DV000002V1oSYAS","Cash Provided by Financing","Standard","42877627994894526","Net Cash Provided by Financing"
"a16DV000006R4P5YAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH1vYAE","Gross Profit","Standard","42878430284669071","Gross Profit"
"a16DV000006R4PKYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","30.0","false","","a19DV000002qH1xYAE","Cash from Trading Activities","Standard","42878748969233700","Cash from Trading Activities"
"a16DV000006R4VeYAK","false","","false","None","Financial","true","false","false","true","false","false","false","","","","21.0","false","","a19DV000002V1oHYAS","Cash From Trading Activities","Standard","42879194281248397","CASH FROM TRADING ACTIVITIES"
"a16DV000006IRq6YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002V1nyYAC","Taxes","Standard","42879735763885597","Taxes Paid"
"a16DV000006R4TsYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH2QYAU","Book Operating Profit","Standard","42880735695153204","Book Operating Profit"
"a16DV000006R4PeYAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","18.75","false","","a19DV000002qH1yYAE","Schedule M-1 Analysis of Net Income (Loss)","Standard","42882540553727086","Schedule M-1 Analysis of Net Income (Loss)"
"a16DV000006R4XTYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","1.0","false","","a19DV000002V1oSYAS","Cash from Operations","Standard","42883134611778123","Net Cash from Operations"
"a16DV000006R4N6YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","70.0","false","","a19DV000002qH1hYAE","Long Term Liabilities","Standard","42883292902631217","Total Long Term Liabilities"
"a16DV000006R4VUYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","220.0","false","","a19DV000002V1oFYAS","Cash After Financing","Standard","42884772704217398","Cash After Financing"
