"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzov2AA","005al00000RVcKvAAL","false","FC-001904","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3THu000002IuGHMA0","LLC_BI__Bill_Point__c"
"a0SWD000001lzow2AA","005al00000RVcKvAAL","false","FC-001905","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3THu000002IuGIMA0","LLC_BI__Bill_Point__c"
"a0SWD000001lzox2AA","005al00000RVcKvAAL","false","FC-001906","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGKMA0","Account"
"a0SWD000001lzoy2AA","005al00000RVcKvAAL","false","FC-001907","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGLMA0","Account"
"a0SWD000001lzoz2AA","005al00000RVcKvAAL","false","FC-001908","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGMMA0","Account"
"a0SWD000001lzp02AA","005al00000RVcKvAAL","false","FC-001909","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGNMA0","Account"
"a0SWD000001lzp12AA","005al00000RVcKvAAL","false","FC-001910","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGOMA0","Account"
"a0SWD000001lzp22AA","005al00000RVcKvAAL","false","FC-001911","2026-04-07T19:02:54.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGPMA0","Account"
"a0SWD000001lzp32AA","005al00000RVcKvAAL","false","FC-001912","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGQMA0","Account"
"a0SWD000001lzp42AA","005al00000RVcKvAAL","false","FC-001913","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THu000002IuGRMA0","Account"
"a0SWD000001lzp52AA","005al00000RVcKvAAL","false","FC-001914","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THu000002IuGSMA0","Account"
"a0SWD000001lzp62AA","005al00000RVcKvAAL","false","FC-001915","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGTMA0","Account"
"a0SWD000001lzp72AA","005al00000RVcKvAAL","false","FC-001916","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3THu000002IuGUMA0","Account"
"a0SWD000001lzp82AA","005al00000RVcKvAAL","false","FC-001917","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THu000002IuGVMA0","Account"
"a0SWD000001lzp92AA","005al00000RVcKvAAL","false","FC-001918","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3THu000002IuGWMA0","Account"
"a0SWD000001lzpA2AQ","005al00000RVcKvAAL","false","FC-001919","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGXMA0","Contact"
"a0SWD000001lzpB2AQ","005al00000RVcKvAAL","false","FC-001920","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THu000002IuGYMA0","Contact"
"a0SWD000001lzpC2AQ","005al00000RVcKvAAL","false","FC-001921","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THu000002IuGZMA0","Contact"
"a0SWD000001lzpD2AQ","005al00000RVcKvAAL","false","FC-001922","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THu000002IuGaMAK","Contact"
"a0SWD000001lzpE2AQ","005al00000RVcKvAAL","false","FC-001923","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THu000002IuGbMAK","Contact"
"a0SWD000001lzpF2AQ","005al00000RVcKvAAL","false","FC-001924","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THu000002IuGcMAK","Contact"
"a0SWD000001lzpG2AQ","005al00000RVcKvAAL","false","FC-001925","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THu000002IuGdMAK","Contact"
"a0SWD000001lzpH2AQ","005al00000RVcKvAAL","false","FC-001926","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3THu000002IuGeMAK","Contact"
"a0SWD000001lzpI2AQ","005al00000RVcKvAAL","false","FC-001927","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THu000002IuGfMAK","Contact"
"a0SWD000001lzpJ2AQ","005al00000RVcKvAAL","false","FC-001928","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3THu000002IuGgMAK","Contact"
"a0SWD000001lzpK2AQ","005al00000RVcKvAAL","false","FC-001929","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGhMAK","Contact"
"a0SWD000001lzpL2AQ","005al00000RVcKvAAL","false","FC-001930","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THu000002IuGiMAK","Contact"
"a0SWD000001lzpM2AQ","005al00000RVcKvAAL","false","FC-001931","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THu000002IuGjMAK","Contact"
"a0SWD000001lzpN2AQ","005al00000RVcKvAAL","false","FC-001932","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THu000002IuGkMAK","Contact"
"a0SWD000001lzpO2AQ","005al00000RVcKvAAL","false","FC-001933","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THu000002IuGlMAK","Contact"
"a0SWD000001lzpP2AQ","005al00000RVcKvAAL","false","FC-001934","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THu000002IuGmMAK","Contact"
"a0SWD000001lzpQ2AQ","005al00000RVcKvAAL","false","FC-001935","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THu000002IuGnMAK","Contact"
"a0SWD000001lzpR2AQ","005al00000RVcKvAAL","false","FC-001936","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3THu000002IuGoMAK","Contact"
"a0SWD000001lzpS2AQ","005al00000RVcKvAAL","false","FC-001937","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THu000002IuGpMAK","Contact"
"a0SWD000001lzpT2AQ","005al00000RVcKvAAL","false","FC-001938","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3THu000002IuGqMAK","Contact"
"a0SWD000001lzpU2AQ","005al00000RVcKvAAL","false","FC-001939","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGrMAK","Account"
"a0SWD000001lzpV2AQ","005al00000RVcKvAAL","false","FC-001940","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuGsMAK","Account"
"a0SWD000001lzpW2AQ","005al00000RVcKvAAL","false","FC-001941","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGtMAK","Account"
"a0SWD000001lzpX2AQ","005al00000RVcKvAAL","false","FC-001942","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGuMAK","Account"
"a0SWD000001lzpY2AQ","005al00000RVcKvAAL","false","FC-001943","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGvMAK","Account"
"a0SWD000001lzpZ2AQ","005al00000RVcKvAAL","false","FC-001944","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGwMAK","Account"
"a0SWD000001lzpa2AA","005al00000RVcKvAAL","false","FC-001945","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuGxMAK","Account"
"a0SWD000001lzpb2AA","005al00000RVcKvAAL","false","FC-001946","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THu000002IuGyMAK","Account"
"a0SWD000001lzpc2AA","005al00000RVcKvAAL","false","FC-001947","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THu000002IuGzMAK","Account"
"a0SWD000001lzpd2AA","005al00000RVcKvAAL","false","FC-001948","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuH0MAK","Account"
"a0SWD000001lzpe2AA","005al00000RVcKvAAL","false","FC-001949","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3THu000002IuH1MAK","Account"
"a0SWD000001lzpf2AA","005al00000RVcKvAAL","false","FC-001950","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THu000002IuH2MAK","Account"
"a0SWD000001lzpg2AA","005al00000RVcKvAAL","false","FC-001951","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3THu000002IuH3MAK","Account"
"a0SWD000001lzph2AA","005al00000RVcKvAAL","false","FC-001952","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuH4MAK","Contact"
"a0SWD000001lzpi2AA","005al00000RVcKvAAL","false","FC-001953","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3THu000002IuH5MAK","Contact"
"a0SWD000001lzpj2AA","005al00000RVcKvAAL","false","FC-001954","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3THu000002IuH6MAK","Contact"
"a0SWD000001lzpk2AA","005al00000RVcKvAAL","false","FC-001955","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3THu000002IuH7MAK","Contact"
"a0SWD000001lzpl2AA","005al00000RVcKvAAL","false","FC-001956","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3THu000002IuH8MAK","Contact"
"a0SWD000001lzpm2AA","005al00000RVcKvAAL","false","FC-001957","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3THu000002IuH9MAK","Contact"
"a0SWD000001lzpn2AA","005al00000RVcKvAAL","false","FC-001958","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3THu000002IuHCMA0","Contact"
"a0SWD000001lzpo2AA","005al00000RVcKvAAL","false","FC-001959","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3THu000002IuHDMA0","Contact"
"a0SWD000001lzpp2AA","005al00000RVcKvAAL","false","FC-001960","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3THu000002IuHEMA0","Contact"
"a0SWD000001lzpq2AA","005al00000RVcKvAAL","false","FC-001961","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3THu000002IuHFMA0","Contact"
"a0SWD000001lzpr2AA","005al00000RVcKvAAL","false","FC-001962","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3THu000002IuHGMA0","Contact"
"a0SWD000001lzps2AA","005al00000RVcKvAAL","false","FC-001963","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3THu000002IuHHMA0","Contact"
"a0SWD000001lzpt2AA","005al00000RVcKvAAL","false","FC-001964","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3THu000002IuHIMA0","Contact"
"a0SWD000001lzpu2AA","005al00000RVcKvAAL","false","FC-001965","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3THu000002IuHJMA0","Contact"
"a0SWD000001lzpv2AA","005al00000RVcKvAAL","false","FC-001966","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3THu000002IuHKMA0","Contact"
