"Id","OwnerId","IsDeleted","Name","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Primary_Button_Text__c","nPortal__Is_Portal_Enabled__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nPortal__OA_Credit_Pull_Required__c"
"a2Dbn000005il24EAA","005bn000003k2JdAAI","","19349","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EkEAI","005bn000003k2JdAAI","","19853","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn00000635ESEAY","005bn000003k2JdAAI","","19835","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn000005il28EAA","005bn000003k2JdAAI","","19353","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EMEAY","005bn000003k2JdAAI","","19829","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn000005il2bEAA","005bn000003k2JdAAI","","19382","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635ENEAY","005bn000003k2JdAAI","","19830","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn000005il26EAA","005bn000003k2JdAAI","","19351","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2HEAQ","005bn000003k2JdAAI","","19362","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635EIEAY","005bn000003k2JdAAI","","19825","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
"a2Dbn00000635ElEAI","005bn000003k2JdAAI","","19854","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53VEAS","","","","","false"
"a2Dbn000005il2EEAQ","005bn000003k2JdAAI","","19359","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn000005il2GEAQ","005bn000003k2JdAAI","","19361","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000KMCUEA4","","","","","false"
"a2Dbn00000635ELEAY","005bn000003k2JdAAI","","19828","","","","","","","","","","","","","","","","","","","false","false","","a2Bbn000000J53UEAS","","","","","false"
