"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WD00000ZIrvyYAD","false","Financing Surplus/(Reqmnts)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","180.0","false","","Financing Surplus/(Reqmnts)","Standard","comm-bl-42476600070737955","false"
"a51WD00000ZIrvzYAD","false","Total Cash Collected from Sales","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Cash Collected from Sales","Standard","comm-bl-42480615840543081","false"
"a51WD00000ZIrqdYAD","false","Income/(Loss) from REMICS","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjfYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Income/(Loss) from Real Estate Mortgage Investment Conduits","Standard","comm-bl-42483157092284011","false"
"a51WD00000ZIruuYAD","false","Total Current Assets","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjyYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","comm-bl-42484338070971016","false"
"a51WD00000ZIrvfYAD","false","Unexplained Out of Balance - M-1","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","90.0","false","","UNRECONCILED DIFFERENCE TO M-1 BOOK INCOME","Standard","comm-bl-42484499653308841","false"
"a51WD00000ZIrqHYAT","false","Total Adjusted Net Worth","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjcYAB","","false","Adjusted Total Equity","Financial","true","false","false","true","false","false","","","","70.0","false","","Total Adjusted Net Worth","Standard","comm-bl-42487137703948853","false"
"a51WD00000ZIrpSYAT","false","Calc Net Worth","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","false","false","false","","","","80.0","false","","Calc Net Worth","Standard","comm-bl-42490924390642526","false"
"a51WD00000ZIrtEYAT","false","Pre-Dist. Cash Flow Coverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjnYAB","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Pre Distribution Cash Flow Coverage","Standard","comm-bl-42502716455250019","false"
"a51WD00000ZIruGYAT","false","Schedule M-2","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjuYAB","","false","None","Financial","false","true","false","true","false","false","","","","109.84375","false","","Analysis of Unappropriated Retained Earnings per Books","Standard","comm-bl-42511365086859382","false"
"a51WD00000ZIru5YAD","false","Book Net Sales","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Book Sales","Standard","comm-bl-42512031488617196","false"
"a51WD00000ZIrr0YAD","false","Ratios","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjkYAB","","false","None","Financial","false","true","false","true","false","false","","","","10.0","false","","Ratios","Standard","comm-bl-4251258610299095","false"
"a51WD00000ZIrwVYAT","false","Tax Detail","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk6YAB","","false","None","Financial","false","true","false","true","false","false","","","","87.5","false","","Tax Detail","Standard","comm-bl-42513798007097591","false"
"a51WD00000ZIrwdYAD","false","Self-Employment","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk7YAB","","false","None","Financial","false","false","false","false","false","false","","","","35.0","false","","Self-Employment","Standard","comm-bl-42515069339570242","false"
"a51WD00000ZIrsYYAT","false","Crop Inventory - Total Adj.","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","7.5","false","","Crop Inventory Change","Standard","comm-bl-42515139914004657","false"
"a51WD00000ZIrvgYAD","false","Book Operating Profit","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Book Operating Profit","Standard","comm-bl-42516195854450288","false"
"a51WD00000ZIrrZYAT","false","Net Sales/Revenue","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","comm-bl-42516218391097289","false"
"a51WD00000ZIrrnYAD","false","Total Historical DS","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjTYAR","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Historical Debt Service","Standard","comm-bl-42518362141807839","false"
"a51WD00000ZIrtKYAT","false","Rental Real Estate Income","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjoYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Rental Real Estate Income","Standard","comm-bl-42522306039821851","false"
"a51WD00000ZIrqjYAD","false","Total Liquid Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjiYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","comm-bl-42522366009197707","false"
"a51WD00000ZIroYYAT","false","Annualized Values","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjLYAR","","false","None","Financial","false","true","false","true","false","false","","","","11.0","false","","Annualized Values","Standard","comm-bl-42522821545973770","false"
"a51WD00000ZIrpyYAD","false","Total Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjbYAB","","false","Total Assets","Financial","true","false","false","true","false","false","","","","40.0","false","","Total Assets (SubT)","Standard","comm-bl-42523115455164809","false"
"a51WD00000ZIru6YAD","false","Unexplained Out of Balance - M-3","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","false","false","false","false","false","","","","100.0","false","","UNRECONCILED DIFFERENCE TO M-3 BOOK INCOME","Standard","comm-bl-42523582727676245","false"
"a51WD00000ZIrr7YAD","false","Total Cash Paid for Operating Costs","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Cash Paid for Operating Costs","Standard","comm-bl-42523792782957598","false"
"a51WD00000ZIro6YAD","false","Historical Debt Service","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjJYAR","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Historical Debt Service","Standard","comm-bl-42528798492804163","false"
"a51WD00000ZIrqZYAT","false","Total Sch. E Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjfYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sch. E Income","Standard","comm-bl-42532916720928021","false"
"a51WD00000ZIrvVYAT","false","Coverage","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk1YAB","","false","None","Financial","false","true","false","true","false","false","","","","80.0","false","","Coverage","Standard","comm-bl-42535903669932626","false"
"a51WD00000ZIrpCYAT","false","Total Other Current Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Other Current Assets","Standard","comm-bl-42537594643629633","false"
"a51WD00000ZIrrwYAD","false","Taxes Paid","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Taxes","Standard","comm-bl-42542386755346527","false"
"a51WD00000ZIroiYAD","false","Total Adjustments to Net Worth","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjMYAR","","false","None","Financial","false","false","false","true","false","false","","","","31.0","false","","Adjustments to Net Worth","Standard","comm-bl-42544325313954662","false"
"a51WD00000ZIrsWYAT","false","Accrued Interest - Total Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","0.0","false","","Accrued Interest Change","Standard","comm-bl-42546224198868604","false"
"a51WD00000ZIrqRYAT","false","Total Net Cash Flow","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjdYAB","","false","None","Financial","true","false","false","true","false","false","","","","110.0","false","","Total Net Cash Flow","Standard","comm-bl-42547527473204290","false"
"a51WD00000ZIrt7YAD","false","M-3: Net Income (Loss) Per Books (Line 26, Column A)","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","false","false","false","","","","79.84375","false","","SCHEDULE M-3: RECONCILIATION TO BOOK","Standard","comm-bl-42548857978036806","false"
"a51WD00000ZIrqmYAD","false","Total Liabilities","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjiYAB","","false","Total Liabilities","Financial","false","false","false","true","false","false","","","","40.0","false","","Liabilities","Standard","comm-bl-42549258633006775","false"
"a51WD00000ZIrw0YAD","false","Total Other Income/(Expense)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income (Loss)","Standard","comm-bl-42550216257931685","false"
"a51WD00000ZIrswYAD","false","Prior Period Values","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjZYAR","","false","None","Financial","false","true","false","false","false","false","","","","0.0","false","","Prior Period Values","Standard","comm-bl-42551249886088331","false"
"a51WD00000ZIrqFYAT","false","Total Stated Net Worth (subT)","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjcYAB","","false","Total Equity","Financial","true","false","false","true","false","false","","","","50.0","false","","Stated Net Worth (Subtotal)","Standard","comm-bl-42556472534551575","false"
"a51WD00000ZIrr8YAD","false","Cash After Financing","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","220.0","false","","Cash After Financing","Standard","comm-bl-42561145033991515","false"
"a51WD00000ZIrr9YAD","false","Chg. Investments","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjlYAB","","false","None","Financial","false","false","false","true","false","false","","","","140.0","false","","Chg. Investments","Standard","comm-bl-42562283771917058","false"
"a51WD00000ZIruvYAD","false","Unexplained Difference","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjyYAB","","false","None","Financial","false","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","comm-bl-42563331341323306","false"
"a51WD00000ZIrtFYAT","false","CF Available to Service Debt","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjnYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","CF Available to Service Debt","Standard","comm-bl-42566661665947243","false"
"a51WD00000ZIrvhYAD","false","Book Other Income (Loss)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Book Other Income (Loss)","Standard","comm-bl-42567225214557214","false"
"a51WD00000ZIrwoYAD","false","Total Current Liabilities","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk8YAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","comm-bl-42572582594113442","false"
"a51WD00000ZIrsAYAT","false","Net Cash from Funding","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","comm-bl-42573590848977414","false"
"a51WD00000ZIrtuYAD","false","Coverage","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjsYAB","","false","None","Financial","false","true","false","true","false","false","","","","80.0","false","","Coverage","Standard","comm-bl-42574225445503440","false"
"a51WD00000ZIru7YAD","false","Book Operating Expenses","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Book Operating Expenses","Standard","comm-bl-42578079671361724","false"
"a51WD00000ZIrrdYAD","false","Net Operating Profit","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","true","false","false","true","false","false","","","","50.0","false","","Operating Profit","Standard","comm-bl-42579327445245209","false"
"a51WD00000ZIrqNYAT","false","Total Deductions","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjdYAB","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Deductions","Standard","comm-bl-42585672838808529","false"
"a51WD00000ZIrpkYAD","false","Total Capital & Lease Expenses","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButkAYAR","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Capital & Leasing Expenses","Standard","comm-bl-42587845154944403","false"
"a51WD00000ZIrt8YAD","false","M-3 Part II: Column C Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","false","false","false","","","","49.84375","false","","M-3 PART II: COLUMN C (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42593496423227549","false"
"a51WD00000ZIruHYAT","false","M-3 Part II: Column B Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjuYAB","","false","None","Financial","false","false","false","true","false","false","","","","39.84375","false","","M-3 PART II: COLUMN B (ENTER +/- AS REPORTED ON RETURN, COGS sign OPP)","Standard","comm-bl-42594540634445795","false"
"a51WD00000ZIrtkYAD","false","Total Provision for Taxes","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjrYAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Provision for Taxes","Standard","comm-bl-42596031339493916","false"
"a51WD00000ZIrweYAD","false","Credits","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk7YAB","","false","None","Financial","false","false","false","false","false","false","","","","40.0","false","","Credits","Standard","comm-bl-42596307406947004","false"
"a51WD00000ZIrqWYAT","false","Total Sch. C Expenses","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjeYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Sch. C Expenses","Standard","comm-bl-42597997754520355","false"
"a51WD00000ZIrtTYAT","false","Unexplained Difference","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjpYAB","","false","None","Financial","false","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","comm-bl-42601537528481479","false"
"a51WD00000ZIrwBYAT","false","Total Left Side M-1 Adjustments","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","true","false","false","","","","15.0","false","","SCHEDULE M-1 (LEFT SIDE) | (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42601898025517183","false"
"a51WD00000ZIrwWYAT","false","Total Net Sales/Revenue","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk6YAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","comm-bl-42603489426444365","false"
"a51WD00000ZIrtGYAT","false","Total Pro Forma Debt Service","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjnYAB","","false","Debt Service","Financial","false","false","false","true","false","false","","","","30.0","false","","Pro Forma Debt Service","Standard","comm-bl-42603562994163821","false"
"a51WD00000ZIrviYAD","false","Book Income Taxes","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Book Income Taxes","Standard","comm-bl-42605397404748207","false"
"a51WD00000ZIru8YAD","false","EBTIDA","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","true","false","true","false","false","","","","110.0","false","","Profitability","Standard","comm-bl-42606932883766504","false"
"a51WD00000ZIruwYAD","false","Total Shareholders' Equity","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjyYAB","","false","Total Equity","Financial","false","false","false","true","false","false","","","","70.0","false","","Shareholders' Equity","Standard","comm-bl-42609631093570795","false"
"a51WD00000ZIrtaYAD","false","Alternative Minimum Tax Items","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjqYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Alternative Minimum Tax Items","Standard","comm-bl-42610536772203440","false"
"a51WD00000ZIrsfYAD","false","Breeding Livestock - Total Adjustment","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","9.98046875","false","","Breeding Livestock Change","Standard","comm-bl-42613786393577753","false"
"a51WD00000ZIrw1YAD","false","Chg. Net Intangibles","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","150.0","false","","Chg. Net Intangibles","Standard","comm-bl-42615124695112102","false"
"a51WD00000ZIrt5YAD","false","Proforma Debt Service","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjaYAB","","false","Debt Service","Financial","false","false","false","true","false","false","","","","115.0","false","","Proforma Debt Service","Standard","comm-bl-42615444232575362","false"
"a51WD00000ZIrolYAD","false","Net Cash from Operations","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjNYAR","","false","None","Financial","false","false","false","true","false","false","","","","1.0","false","","Cash from Operations","Standard","comm-bl-42619114861952700","false"
"a51WD00000ZIruoYAD","false","Tax Detail","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjxYAB","","false","None","Financial","false","true","false","true","false","false","","","","87.5","false","","Tax Detail","Standard","comm-bl-42619656081996760","false"
"a51WD00000ZIrrYYAT","false","Activity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjRYAR","","false","None","Decimal","false","true","false","true","false","false","","","","90.0","false","","Activity","Standard","comm-bl-42621502481348186","false"
"a51WD00000ZIroPYAT","false","Extraordinary and Non-Cash Items","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","161.0","false","","Extraordinary and Non-Cash Items","Standard","comm-bl-42627701345217785","false"
"a51WD00000ZIrw2YAD","false","Chg. Investments","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","140.0","false","","Chg. Investments","Standard","comm-bl-42629433086504447","false"
"a51WD00000ZIrt2YAD","false","Financial Efficiency","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjZYAR","","false","None","Financial","false","true","false","true","false","false","","","","50.0","false","","Financial Efficiency","Standard","comm-bl-42629639664134273","false"
"a51WD00000ZIrv8YAD","false","Total Cash Collected from Sales","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Cash Collected from Sales","Standard","comm-bl-42629842641707951","false"
"a51WD00000ZIrvKYAT","false","Activity","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk0YAB","","false","None","Decimal","false","true","false","true","false","false","","","","45.0","false","","Activity","Standard","comm-bl-42631957293367175","false"
"a51WD00000ZIrt0YAD","false","Profitability","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjZYAR","","false","None","Percentage","false","true","false","true","false","false","","","","35.0","false","","Profitability (%)","Standard","comm-bl-42640929430902855","false"
