"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Linked__c","LLC_BI__Linked_Spread_Statement_Record__c","LLC_BI__Linked_Spread_Statement_Total_Group__c","LLC_BI__Operation_Add__c","LLC_BI__Operation_Divide__c","LLC_BI__Operation_Multiply__c","LLC_BI__Operation_Subtract__c","LLC_BI__Operation__c","LLC_BI__Period_Over_Period_Change__c","LLC_BI__Row_Number__c","LLC_BI__Spread_Statement_Record_Total__c","LLC_BI__lookupKey__c","LLC_BI__Record_Type__c","LLC_BI__Prior_Fiscal_Year__c","LLC_BI__Display_Type__c","LLC_BI__KPI_Type__c","LLC_BI__Period_Over_Prior_Fiscal_Year__c","LLC_BI__Formula__c","LLC_BI__Source_Row__c","LLC_BI__Cloned_Source_Row__c","LLC_BI__Formula_Long_Text__c","LLC_BI__Associated_Parent_Record__c"
"a18bn000001a1gpAAA","","Gross Pensions and Annuities","a19bn000001uMUnAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108WTAAY","42852628317454955","Standard","false","Group","","false","","","","",""
"a18bn000001a1jwAAA","","Gross Margin","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108XyAAI","42852840824710947","Simulated","false","Group","","false","","","","<#Gross_Profit_ACCTGRD>/<#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1q2AAA","","Amortization","a19bn000001uMUbAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108UyAAI","42852985518237189","Standard","false","Group","","false","","","","",""
"a18bn000001a1hFAAQ","","Interest Expense","a19bn000001uMdEAAU","true","true","","","","","","","","ADD","false","41.0","a16bn00000108btAAA","42853321233008496","Simulated","false","Group","","false","","","","<#Interest_Expense_ACCTGRD>",""
"a18bn000001a1S6AAI","","Debt Less Sub Debt / Eff. TNW","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","36.0","a16bn00000108ItAAI","42853360779916258","Simulated","false","Decimal","","false","","","","(<#Total_Liabilities_ACCTGRD>-<#Subordinated_DebtLiab_ACCTGRD>)/<#Eff_Tangible_Net_Worth_Actual_ACCTGRD>",""
"a18bn000001a1Q7AAI","","Interest income","a19bn000001uMdDAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108bhAAA","42853395086209959","Standard","false","Group","","false","","","","",""
"a18bn000001a15HAAQ","","Pro Forma Excess Cash Flow Coverage","a19bn000001uMdVAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108eEAAQ","42853547805706704","Simulated","false","Decimal","","false","","","","<#TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD>/<#TCF_Pro_Forma_Debt_Service_ACCTGRD>",""
"a18bn000001a1oEAAQ","","Nondeductible expenses","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108W5AAI","42853779592039105","Standard","false","Group","","false","","","","",""
"a18bn000001a1UCAAY","","Chg. Other Equity","a19bn000001uMUuAAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108XGAAY","42853889486656392","Simulated","false","Group","","true","","","","<#Other_Equity_ACCTGRD>",""
"a18bn000001a108AAA","","Work in Process","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","170.0","a16bn00000108eaAAA","42854118991083150","Standard","false","Group","","false","","","","",""
"a18bn000001a1P3AAI","","Beginning balance","a19bn000001uMdCAAU","false","true","","","","","","","","ADD","false","-9.0","a16bn00000108bdAAA","42854559247919264","Standard","false","Group","","false","","","","",""
"a18bn000001a1DYAAY","","Historical Excess Cash Flow","a19bn000001uMdVAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108eEAAQ","42854607330351192","Simulated","false","Group","","false","","","","<#TCF_Cash_Flow_Available_to_Service_Debt_ACCTGRD>+(<#TCF_Historical_Debt_Service_ACCTGRD>*-1)",""
"a18bn000001a1oCAAQ","","Tax-exempt interest income","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108W5AAI","42854619523797784","Standard","false","Group","","false","","","","",""
"a18bn000001a1PfAAI","","Depreciation included in above (Temp Diff)","a19bn000001uMdCAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108bcAAA","42854663109230302","Standard","false","Group","","false","","","","",""
"a18bn000001a1l8AAA","","Furniture & Fixtures","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108aCAAQ","42854839035902631","Standard","false","Group","","false","","","","",""
"a18bn000001a1AwAAI","","Deferred Income Taxes","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","70.0","a16bn00000108eeAAA","42855105007907467","Standard","false","Group","","false","","","","",""
"a18bn000001a15WAAQ","","EBIT","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","11.0","a16bn00000108fjAAA","42855112730745713","Simulated","false","Group","","false","","","","<#Profit_Before_Extraordinary_Items_ACCTGRD> + ( -1 * <#Interest_Expense_ACCTGRD>) + ( -1 * <#Non_Cash_Interest_Exp_ACCTGRD>) + <#Total_Provision_for_Taxes_ACCTGRD>",""
"a18bn000001a1V8AAI","","Post Retirement Benefit Expense","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","65.0","a16bn00000108ZwAAI","42855147133647212","Standard","false","Group","","false","","","","",""
"a18bn000001a12mAAA","","Other Income 2","a19bn000001uMdeAAE","false","false","","","","","","","","ADD","false","65.0","a16bn00000108ffAAA","42855225304315154","Standard","false","Group","","false","","","","",""
"a18bn000001a1OXAAY","","Repairs and maintenance","a19bn000001uMV6AAM","false","true","","","","","","","","ADD","false","-1.5","a16bn00000108b9AAA","42856043338790710","Standard","false","Group","","false","","","","",""
"a18bn000001a1IMAAY","","Net Profit","a19bn000001uMdbAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108fEAAQ","42856287825140510","Simulated","false","Group","","false","","","","<#Net_Profit_ACCTGRD>",""
"a18bn000001a1GJAAY","","Net Profit","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","1.0","a16bn00000108gAAAQ","42856493453397813","Simulated","false","Group","","false","","","","<#Profit_Before_Extraordinary_Items_ACCTGRD> + <#Total_Extraordinary_Income_ACCTGRD>",""
"a18bn000001a1H3AAI","","Net Cash from Funding","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108dQAAQ","42856634626365296","Simulated","false","Group","","false","","","","<#DCF_Net_Change_in_Borrowing_ACCTGRD>+<#DCF_Net_Change_in_Other_Funding_ACCTGRD>",""
"a18bn000001Zt0aAAC","","Accounts Receivable - Other","a19bn000001uMdMAAU","false","true","","","","","","","","ADD","false","38.5","a16bn00000108cZAAQ","42856994282971522","Standard","false","Group","","false","","","","",""
"a18bn000001a1CVAAY","","Insurance","a19bn000001uMdjAAE","false","true","","","","","","","","ADD","false","500.0","a16bn00000108gvAAA","42856995880938242","Standard","false","Group","","false","","","","",""
"a18bn000001a1BBAAY","","Dividends/Withdrawals","a19bn000001uMdQAAU","true","true","","","","","","","","ADD","false","21.0","a16bn00000108dEAAQ","42857719786834924","Simulated","false","Group","","false","","","","(<#Adj_to_Retained_Earn_Withdrawals_ACCTGRD> + <#Adj_to_Retained_Earn_Dividends_ACCTGRD>) * -1",""
"a18bn000001a1YgAAI","","Chg in Def Inc Tax Recover - CP","a19bn000001uMUwAAM","true","true","","","","","","","","ADD","false","21.0","a16bn00000108XbAAI","42858032145309624","Simulated","false","Group","","true","","","","<#Def_Inc_Tax_Recover_CP_ACCTGRD>",""
"a18bn000001a1JqAAI","","Total Adjustments to Net Worth","a19bn000001uMdbAAE","true","true","","","","","","","","ADD","false","11.0","a16bn00000108fLAAQ","42858192498266283","Simulated","false","Group","","false","","","","<#Total_Changes_in_Retained_Earnings_ACCTGRD> + <#Total_Changes_in_Equity_Accounts_ACCTGRD>",""
"a18bn000001a1deAAA","","Purchased Breeding Stock","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","26.0","a16bn00000108I3AAI","42858284175837428","Standard","false","Group","","false","","","","",""
"a18bn000001a1GeAAI","","Chg in Accounts Payable - Trade","a19bn000001uMdSAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108daAAA","42858420947450320","Simulated","false","Group","","true","","","","<#Accounts_PayableTrade_ACCTGRD> + <#Other_Accounts_Payable_ACCTGRD>",""
"a18bn000001a1AqAAI","","EBITDA/Int Exp + CP CPLTD","a19bn000001uMdTAAU","false","true","","","","","","","","ADD","false","91.0","a16bn00000108e1AAA","42858438119953767","Simulated","false","Group","","false","","","","<#EBITDA_ACCTGRD>/((<#Interest_Expense_ACCTGRD>*-1)+<#Deannualized_CP_CPLTD_ACCTGRD>)",""
"a18bn000001a1luAAA","","Amortization Expense","a19bn000001uMUvAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108XHAAY","42859326637706088","Simulated","false","Group","","false","","","","<#Amortization_Expense_ACCTGRD>",""
"a18bn000001a1qwAAA","","Depreciation","a19bn000001uMUbAAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108UzAAI","42860118512884429","Standard","false","Group","","false","","","","",""
"a18bn000001a1n8AAA","","Marketable Securities","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","11.0","a16bn00000108I2AAI","42860942003338704","Standard","false","Group","","false","","","","",""
"a18bn000001a1gUAAQ","","Employee Benefit Expense","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108WrAAI","42861077584573558","Standard","false","Group","","false","","","","",""
"a18bn000001a1NWAAY","","CAPEX / Depreciation","a19bn000001uMV5AAM","false","true","","","","","","","","ADD","false","38.5","a16bn00000108b4AAA","42861206232757279","Simulated","false","Decimal","","false","","","","<#CAPEX_ACCTGRD>/(<#Book_Depreciation_and_Depletion_ACCTGRD>+<#8825_Depreciation_ACCTGRD>)",""
"a18bn000001a1HOAAY","","Amortization","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108c9AAA","42861245752944951","Simulated","false","Group","","false","","","","<#Sch_F_Amortization_Expense_ACCTGRD>",""
"a18bn000001a1ptAAA","","Notes Payable","a19bn000001uMUaAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108UrAAI","42861469592252934","Standard","false","Group","","false","","","","",""
"a18bn000001a19dAAA","","Income Taxes","a19bn000001uMdVAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108eBAAQ","42862429244877752","Simulated","false","Group","","false","","","","<#Total_Provision_for_Taxes_ACCTGRD>",""
"a18bn000001a1OPAAY","","Net Farm Profit (loss) (Schedule F 1040)","a19bn000001uMV6AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108b8AAA","42862840061327957","Standard","false","Group","","false","","","","",""
"a18bn000001a1EBAAY","","Chg Other Non Current Assets","a19bn000001uMdWAAU","true","true","","","","","","","","ADD","false","71.0","a16bn00000108eFAAQ","42863628068679472","Simulated","false","Group","","true","","","","<#PrepaidsDeferreds_LTP_ACCTGRD> + <#Other_Investments_ACCTGRD> + <#Other_Operating_NonCur_Assets_ACCTGRD>",""
"a18bn000001a1GVAAY","","Chg. Long Term Debt","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108dPAAQ","42863829015517794","Simulated","false","Group","","true","","","","<#Long_Term_DebtBank_ACCTGRD>+<#Long_Term_DebtOther_Sec_ACCTGRD>+<#Long_Term_DebtOther_Unsec_ACCTGRD>+<#Capital_Lease_Obligations_LTP_ACCTGRD>+<#Subordinated_DebtLiab_ACCTGRD>",""
"a18bn000001a1mWAAQ","","EBIT","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108a7AAA","42863888798652047","Simulated","false","Group","","false","","","","<#Profit_Before_Extraordinary_Items_ACCTGRD> + ( -1 * <#Interest_Expense_ACCTGRD>) + ( -1 * <#Non_Cash_Interest_Exp_ACCTGRD>) + <#Total_Provision_for_Taxes_ACCTGRD>",""
"a18bn000001a1HeAAI","","Operating Profit Growth","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","41.0","a16bn00000108fGAAQ","42864491400307214","Simulated","false","Group","","false","","","","((<#Net_Operating_Profit_ACCTGRD> * <#Partial_Year_Adjustment_ACCTGRD>) - <#Prior_Period_Operating_Profit_ACCTGRD>) / <#Prior_Period_Operating_Profit_ACCTGRD>",""
"a18bn000001a1j4AAA","","Historical CFC (TCF)","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","-9.0","a16bn00000108IwAAI","42864558529223417","Simulated","false","Decimal","","false","","","","<#Historical_CFC_TCF_ACCTGRD>",""
"a18bn000001a1A6AAI","","Other General & Admin Expense","a19bn000001uMdXAAU","false","true","","","","","","","","ADD","false","20.0","a16bn00000108eSAAQ","4286483905783841","Standard","false","Group","","false","","","","",""
"a18bn000001a1FuAAI","","ST Notes Payable - Banks","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","31.0","a16bn00000108fwAAA","42865382705470553","Standard","false","Group","","false","","","","",""
"a18bn000001a1lIAAQ","","COGS Depreciation","a19bn000001uMUwAAM","true","true","","","","","","","","ADD","false","11.0","a16bn00000108XiAAI","42865551718792029","Simulated","false","Group","","false","","","","<#Cost_of_Sales_Deprec_Impairment_ACCTGRD>",""
"a18bn000001a1LcAAI","","Leasing Commissions","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108aaAAA","42865774521113593","Standard","false","Group","","false","","","","",""
"a18bn000001a1F2AAI","","Chg. Net Fixed Assets","a19bn000001uMdWAAU","true","true","","","","","","","","ADD","false","1.0","a16bn00000108eGAAQ","42866023568037229","Simulated","false","Group","","true","","","","<#Land_ACCTGRD> + <#Buildings_Improvements_ACCTGRD> + <#Machinery_Equipment_ACCTGRD> + <#Furniture_Fixtures_ACCTGRD> + <#Leasehold_Improvements_ACCTGRD> + <#Capital_Leases_ACCTGRD> + <#Construction_in_Progress_ACCTGRD> + <#Other_Fixed_Assets_ACCTGRD> + <#Accum_Deprec_Impairment_ACCTGRD>",""
"a18bn000001a1NLAAY","","EBT","a19bn000001uMV5AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108b1AAA","42866029328062130","Simulated","false","Group","","false","","","","<#Book_Net_Income_ACCTGRD>+<#Book_Income_Taxes_ACCTGRD>",""
"a18bn000001a1hsAAA","","Debt / Tangible Net Worth","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","31.0","a16bn00000108ItAAI","42866190642012343","Simulated","false","Decimal","","false","","","","<#Total_Liabilities_ACCTGRD>/<#Tangible_Net_Worth_Actual_ACCTGRD>",""
"a18bn000001a1WnAAI","","Chg in Stock Warrants","a19bn000001uMUyAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108Y0AAI","42866342333187096","Simulated","false","Group","","true","","","","<#Stock_Warrants_ACCTGRD>",""
"a18bn000001a16tAAA","","Withdrawals","a19bn000001uMdUAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108e6AAA","42866344106561028","Standard","false","Group","","false","","","","",""
"a18bn000001a1NpAAI","","Chg. Mortgage and real estate loans","a19bn000001uMdBAAU","true","true","","","","","","","","ADD","false","41.0","a16bn00000108bQAAQ","42866922452150701","Simulated","false","Group","","true","","","","<#AccountsNotes_Rec_LTP_ACCTGRD>",""
"a18bn000001a1b5AAA","","Leased Assets","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","31.0","a16bn00000108IQAAY","42866961755223573","Standard","false","Group","","false","","","","",""
"a18bn000001a1pJAAQ","","Cash After Financing","a19bn000001uMUhAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108VtAAI","42867110588915421","Simulated","false","Group","","false","","","","<#DCF_Cash_After_Financing_ACCTGRD>",""
"a18bn000001a187AAA","","Chg Notes Payable Current","a19bn000001uMdSAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108drAAA","42868080895892448","Simulated","false","Group","","true","","","","<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD>",""
"a18bn000001a1hCAAQ","","Employee benefit programs","a19bn000001uMdEAAU","false","false","","","","","","","","ADD","false","131.0","a16bn00000108bsAAA","42868375222223240","Standard","false","Group","","false","","","","",""
"a18bn000001a1V5AAI","","Advertising Expense","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","140.0","a16bn00000108ZwAAI","42868552268976989","Standard","false","Group","","false","","","","",""
"a18bn000001a19SAAQ","","Inventory Reserves","a19bn000001uMdfAAE","true","true","","","","","","","","ADD","false","71.0","a16bn00000108fmAAA","42868603732505632","Standard","false","Group","","false","","","","",""
"a18bn000001a1PtAAI","","Commissions","a19bn000001uMdFAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108byAAA","42868730587030543","Standard","false","Group","","false","","","","",""
"a18bn000001a1LjAAI","","Amortization","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108acAAA","42869037582860519","Simulated","false","Decimal","","false","","","","{{loanAssumptions:amortizationMonths}}",""
"a18bn000001a1jpAAA","","Cash","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108a8AAA","42869043759854543","Standard","false","Group","","false","","","","",""
"a18bn000001a1SKAAY","","Other Non-Op. Current Liabs","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","111.0","a16bn00000108IkAAI","42869190128996845","Standard","false","Group","","false","","","","",""
"a18bn000001a1axAAA","","Operating Loan Pmt. & Refi.","a19bn000001uMUSAA2","false","true","","","","","","","","SUBTRACT","false","21.0","a16bn00000108INAAY","42869253056046761","Standard","false","Group","","false","","","","",""
"a18bn000001a1euAAA","","14f. Passive category","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108W7AAI","42869260141804242","Standard","false","Group","","false","","","","",""
"a18bn000001a1V3AAI","","Opererating Exp. (excl Depr) %","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","28.5","a16bn00000108XyAAI","42869564184577008","Simulated","false","Percentage","","false","","","","(<#Total_Operating_Expenses_ACCTGRD> - <#Depreciation_Expense_ACCTGRD> - <#Amortization_Expense_ACCTGRD>) / <#Total_Net_SalesRevenue_ACCTGRD>",""
"a18bn000001a1dPAAQ","","Farm Interest Rate Increases by","a19bn000001uMUZAA2","false","true","","","","","","","","ADD","false","21.0","a16bn00000108JWAAY","42870218667953709","Standard","false","Percentage","","false","","","","",""
"a18bn000001a1KoAAI","","Debt to Capital","a19bn000001uMdTAAU","false","true","","","","","","","","ADD","false","61.0","a16bn00000108e0AAA","42870696198703129","Simulated","false","Decimal","","false","","","","(<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD> + <#CPLTDBank_ACCTGRD> + <#CPLTDOther_Secured_ACCTGRD> + <#CPLTDOther_Unsecured_ACCTGRD> + <#Capital_Lease_Obligations_CP_ACCTGRD> + <#Long_Term_DebtBank_ACCTGRD> + <#Long_Term_DebtOther_Sec_ACCTGRD> + <#Long_Term_DebtOther_Unsec_ACCTGRD> + <#Capital_Lease_Obligations_LTP_ACCTGRD>) / (<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD> + <#CPLTDBank_ACCTGRD> + <#CPLTDOther_Secured_ACCTGRD> + <#CPLTDOther_Unsecured_ACCTGRD> + <#Capital_Lease_Obligations_CP_ACCTGRD> + <#Long_Term_DebtBank_ACCTGRD> + <#Long_Term_DebtOther_Sec_ACCTGRD> + <#Long_Term_DebtOther_Unsec_ACCTGRD> + <#Capital_Lease_Obligations_LTP_ACCTGRD> + <#Net_WorthActual_ACCTGRD>)",""
"a18bn000001a1bPAAQ","","Growing Crops, Prepaids,  and Other Current Assets Total Adj.","a19bn000001uMUTAA2","false","true","","","","","","","","ADD","false","26.0","a16bn00000108ITAAY","42870971406375338","Simulated","false","Group","","false","","","","<#GrowingCrops_TotalAdjust_ACCTGRD>+<#PrepaidExp_TotalAdjust_ACCTGRD>+<#OtherCurrentAssets_TotalAdjust_ACCTGRD>",""
"a18bn000001a15RAAQ","","Beginning Cash & Equiv","a19bn000001uMdZAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108f6AAA","42871550732494284","Simulated","true","Group","","false","","","","<#Cash_ACCTGRD> + <#Time_Deposits_ACCTGRD> + <#Marketable_Securities_ACCTGRD> + <#Other_Cash_Equivalents_ACCTGRD>",""
"a18bn000001a1rMAAQ","","Net Income","a19bn000001uMUbAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108UwAAI","42872312086461198","Standard","false","Group","","false","","","","",""
"a18bn000001a1uGAAQ","","Schedule C Income","a19bn000001uMUnAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108WaAAI","42872949018371941","Simulated","false","Group","","false","","","","<#Sch_C_Total_Cash_Flow_ACCTGRD>",""
"a18bn000001a1URAAY","","Chg. Deferred Inc. Tax Rec. - CP","a19bn000001uMUtAAM","true","true","","","","","","","","ADD","false","21.0","a16bn00000108X4AAI","42872986269815108","Simulated","false","Group","","true","","","","<#Def_Inc_Tax_Recover_CP_ACCTGRD>",""
"a18bn000001a1VKAAY","","Borrowed Funds to NFA","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","71.0","a16bn00000108XwAAI","42873367982210553","Simulated","false","Decimal","","false","","","","(<#Overdrafts_Book_ACCTGRD> + <#Overdrafts_Financing_ACCTGRD> + <#Revolving_Line_of_Credit_ACCTGRD> + <#ST_Loans_PayableBank_ACCTGRD> + <#ST_Loans_PayableOther_ACCTGRD> + <#CPLTDBank_ACCTGRD> + <#CPLTDOther_Secured_ACCTGRD> + <#CPLTDOther_Unsecured_ACCTGRD> + <#Capital_Lease_Obligations_CP_ACCTGRD> + <#Long_Term_DebtBank_ACCTGRD> + <#Long_Term_DebtOther_Sec_ACCTGRD> + <#Long_Term_DebtOther_Unsec_ACCTGRD> + <#Capital_Lease_Obligations_LTP_ACCTGRD>) / (<#Land_ACCTGRD> + <#Buildings_Improvements_ACCTGRD> + <#Machinery_Equipment_ACCTGRD> + <#Furniture_Fixtures_ACCTGRD> + <#Leasehold_Improvements_ACCTGRD> + <#Capital_Leases_ACCTGRD> + <#Construction_in_Progress_ACCTGRD> + <#Other_Fixed_Assets_ACCTGRD> + <#Accum_Deprec_Impairment_ACCTGRD>)",""
"a18bn000001a1VRAAY","","Other Income 2","a19bn000001uMV0AAM","false","false","","","","","","","","ADD","false","65.0","a16bn00000108ZyAAI","42873828549144697","Standard","false","Group","","false","","","","",""
"a18bn000001a1BNAAY","","Other Equity","a19bn000001uMdMAAU","false","true","","","","","","","","ADD","false","41.0","a16bn00000108cfAAA","42873884501603358","Standard","false","Group","","false","","","","",""
"a18bn000001a1LtAAI","","Debt Service 2nd Mortgage Only","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","23.5","a16bn00000108aeAAA","42874484143109039","Simulated","false","Group","","false","","","","(PMT(<#Interest_Rate_2nd_Mortgage>/12,<#Amortization_2nd_Mortgage_ACCTGRD>,-1 * <#Loan_Amount_2nd_Mortgage_ACCTGRD>) * {{period:numberOfPeriods}})",""
"a18bn000001a1b2AAA","","Real Estate","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108IQAAY","42874646764790662","Standard","false","Group","","false","","","","",""
"a18bn000001a1jUAAQ","","Cost of Goods - Depreciation","a19bn000001uMUtAAM","true","true","","","","","","","","ADD","false","11.0","a16bn00000108XAAAY","42874658964086817","Simulated","false","Group","","false","","","","<#Cost_of_Sales_Deprec_Impairment_ACCTGRD>",""
"a18bn000001a1kmAAA","","Prior Period Net Profit","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","43.5","a16bn00000108XtAAI","42874731383579207","Simulated","true","Group","","false","","","","<#Net_Profit_ACCTGRD>",""
"a18bn000001a11QAAQ","","Cash - checking accounts","a19bn000001uMdGAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108c0AAA","42875481205903357","Standard","false","Group","","false","","","","",""
"a18bn000001a1dFAAQ","","Dividends Paid - Cash","a19bn000001uMUZAA2","true","true","","","","","","","","ADD","false","51.0","a16bn00000108JTAAY","42875822647243782","Simulated","false","Group","","false","","","","<#Dividends_Paid_ACCTGRD>",""
"a18bn000001a1QbAAI","","Deductions - Passive category","a19bn000001uMdDAAU","false","false","","","","","","","","ADD","false","111.0","a16bn00000108blAAA","42875915695909273","Standard","false","Group","","false","","","","",""
"a18bn000001a1oeAAA","","Depreciation recorded on books (M1)","a19bn000001uMUkAAM","false","true","","","","","","","","ADD","false","81.0","a16bn00000108WEAAY","42876316128554223","Simulated","false","Group","","false","","","","<#M1_3a_Depreciation_ACCTGRD>",""
"a18bn000001a0yiAAA","","Other Non-Op Current Liabs","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","270.0","a16bn00000108fyAAA","42877116798902168","Standard","false","Group","","false","","","","",""
"a18bn000001a1BgAAI","","Current Income Tax","a19bn000001uMdeAAE","false","true","","","","","","","","ADD","false","10.0","a16bn00000108fiAAA","42877264842625229","Standard","false","Group","","false","","","","",""
"a18bn000001a1gsAAA","","LT Capital Gain/(Loss)","a19bn000001uMUnAAM","false","true","","","","","","","","ADD","false","76.0","a16bn00000108WTAAY","42877440467485679","Standard","false","Group","","false","","","","",""
"a18bn000001a1kAAAQ","","Interest Income","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","10.0","a16bn00000108ZyAAI","42877742803611781","Standard","false","Group","","false","","","","",""
"a18bn000001a1tJAAQ","","Repairs and Maintenance","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","161.0","a16bn00000108WrAAI","42878395303678058","Standard","false","Group","","false","","","","",""
"a18bn000001a1YaAAI","","Chg Other Current Assets","a19bn000001uMUwAAM","true","true","","","","","","","","ADD","false","51.0","a16bn00000108XYAAY","42878440369199634","Simulated","false","Group","","true","","","","<#PrepaidsDeferreds_CP_ACCTGRD> + <#Other_Operating_Current_Assets_ACCTGRD>",""
"a18bn000001a1nWAAQ","","Supplies","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","181.0","a16bn00000108IJAAY","42878467465492535","Standard","false","Group","","false","","","","",""
"a18bn000001a1UcAAI","","Maintenance & Repairs","a19bn000001uMUWAA2","false","true","","","","","","","","ADD","false","121.0","a16bn00000108J1AAI","42878691096754866","Standard","false","Group","","false","","","","",""
"a18bn000001a1HhAAI","","Chg Non Op Non Current Assets","a19bn000001uMdSAAU","true","true","","","","","","","","ADD","false","1.0","a16bn00000108dsAAA","42878748470408404","Simulated","false","Group","","true","","","","<#Cash_Value_Life_Insurance_ACCTGRD> + <#Investment_in_Subsidiaries_ACCTGRD> + <#Derivative_Assets_LTP_ACCTGRD> + <#Other_NonOp_NonCur_Assets_ACCTGRD>",""
"a18bn000001a179AAA","","Cost of Livestock","a19bn000001uMdKAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108cVAAQ","42878778927317723","Standard","false","Group","","false","","","","",""
"a18bn000001a1NvAAI","","Amortization Expense","a19bn000001uMdBAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108bRAAQ","42879844359747448","Simulated","false","Group","","false","","","","<#Amortization_Expense_ACCTGRD>",""
