"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","AutorabitExtId__c"
"a1UWD000006Op8a2AC","false","CLA-BD-0008973","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Fire Sprinkler Service","","38.0","","","","","42818949991682427","0.0","0.0","0.0","0.0",""
"a1UWD000006Op8b2AC","false","CLA-BD-0008974","","","","","","","","","a1WWD0000035Gqr2AE","0.0","","O&P","","23.0","","","","","42820203655610916","0.0","0.0","","0.0",""
"a1UWD000006Op8c2AC","false","CLA-BD-0008975","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Misc.","","47.0","","","","","42821999617406260","0.0","0.0","","0.0",""
"a1UWD000006Op8d2AC","false","CLA-BD-0008976","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Ceramic Tile","","17.0","","","","","42825733734298631","0.0","0.0","","0.0",""
"a1UWD000006Op8f2AC","false","CLA-BD-0008978","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Power pole - new or relocate","","5.0","","","","","42829438806044480","0.0","0.0","","0.0",""
"a1UWD000006Op8g2AC","false","CLA-BD-0008979","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Electrical Material","","82.0","","","","","42834287266161828","0.0","0.0","","0.0",""
"a1UWD000006Op8h2AC","false","CLA-BD-0008980","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Finish Hardware","","57.0","","","","","42834506551513468","0.0","0.0","","0.0",""
"a1UWD000006Op8i2AC","false","CLA-BD-0008981","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Fire Extinguishers","","87.0","","","","","42838614460141474","0.0","0.0","","0.0",""
"a1UWD000006Op8j2AC","false","CLA-BD-0008982","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","GC Installed Items","","73.0","","","","","42838635208126009","0.0","0.0","0.0","0.0",""
"a1UWD000006Op8k2AC","false","CLA-BD-0008983","","","","","","","","","a1WWD0000035GqR2AU","0.0","","New electric service","","4.0","","","","","42839289810169292","0.0","0.0","","0.0",""
"a1UWD000006Op8l2AC","false","CLA-BD-0008984","","","","","","","","","a1WWD0000035Gr02AE","","","","bl2","","","","","","42840032596203593","0.0","","","0.0",""
"a1UWD000006Op8m2AC","false","CLA-BD-0008985","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42842343247362751","0.0","0.0","","0.0",""
"a1UWD000006Op8n2AC","false","CLA-BD-0008986","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Asphalt paving & striping","","35.0","","","","","42843577718641013","0.0","0.0","","0.0",""
"a1UWD000006Op8o2AC","false","CLA-BD-0008987","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42844446313726716","0.0","0.0","0.0","0.0",""
"a1UWD000006Op8p2AC","false","CLA-BD-0008988","","","","","","","","","a1WWD0000035GpB2AU","0.0","","Demo","","9.0","","","","","42847424440947982","0.0","0.0","","0.0",""
"a1UWD000006Op8q2AC","false","CLA-BD-0008989","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Telephone Pole","","7.0","","","","","42848084934869739","0.0","0.0","","0.0",""
"a1UWD000006Op8r2AC","false","CLA-BD-0008990","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","HVAC","","27.0","","","","","42849550197732655","0.0","0.0","","0.0",""
"a1UWD000006Op8s2AC","false","CLA-BD-0008991","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Cedar brackets","","79.0","","","","","42851962192590824","0.0","0.0","0.0","0.0",""
"a1UWD000006Op8t2AC","false","CLA-BD-0008992","","","","","","","","","a1WWD0000035GqM2AU","0.0","","GC Installed Items","","73.0","","","","","42852881568259633","0.0","0.0","","0.0",""
"a1UWD000006Op8u2AC","false","CLA-BD-0008993","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Building Concrete Material","","49.0","","","","","42853610998723363","0.0","0.0","","0.0",""
"a1UWD000006Op8v2AC","false","CLA-BD-0008994","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Cabinets / Millwork","","88.0","","","","","42853984318474007","0.0","0.0","","0.0",""
"a1UWD000006Op8w2AC","false","CLA-BD-0008995","","","","","","","","","a1WWD0000035Gqr2AE","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","42855623848019598","0.0","0.0","","0.0",""
"a1UWD000006Op8x2AC","false","CLA-BD-0008996","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Site Lighting Material","","30.0","","","","","42857860507998752","0.0","0.0","","0.0",""
"a1UWD000006Op8y2AC","false","CLA-BD-0008997","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Power pole - new or relocate","","5.0","","","","","42859675880244608","0.0","0.0","0.0","0.0",""
"a1UWD000006Op8z2AC","false","CLA-BD-0008998","","","","","","","","","a1WWD0000035GpB2AU","0.0","","General Conditions","","22.0","","","","","42859932721790969","0.0","0.0","","0.0",""
"a1UWD000006Op912AC","false","CLA-BD-0009000","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Drywall & Metal Studs","","66.0","","","","","42865135966663043","0.0","0.0","","0.0",""
"a1UWD000006Op922AC","false","CLA-BD-0009001","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Misc.","","47.0","","","","","42865897798503694","0.0","0.0","","0.0",""
"a1UWD000006Op932AC","false","CLA-BD-0009002","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Asphalt paving & striping","","35.0","","","","","42867492410654791","0.0","0.0","","0.0",""
"a1UWD000006Op942AC","false","CLA-BD-0009003","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Misc. Specialities","","22.0","","","","","42868848959740323","0.0","0.0","","0.0",""
"a1UWD000006Op952AC","false","CLA-BD-0009004","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Cast in Place Concrete","","5.0","","","","","42868893641757338","0.0","0.0","","0.0",""
"a1UWD000006Op962AC","false","CLA-BD-0009005","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Gas to Property Line","","1.0","","","","","42868967418988411","0.0","0.0","","0.0",""
"a1UWD000006Op972AC","false","CLA-BD-0009006","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Toilet accessories","","72.0","","","","","42869820092455162","0.0","0.0","0.0","0.0",""
"a1UWD000006Op982AC","false","CLA-BD-0009007","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Painting","","68.0","","","","","42872615715311853","0.0","0.0","0.0","0.0",""
"a1UWD000006Op992AC","false","CLA-BD-0009008","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42875028184119283","0.0","0.0","","0.0",""
"a1UWD000006Op9A2AS","false","CLA-BD-0009009","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Insulation","","64.0","","","","","42875046098663553","0.0","0.0","","0.0",""
"a1UWD000006Op9B2AS","false","CLA-BD-0009010","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Corporate Decor Package Installation","","93.0","","","","","42876070348922759","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9C2AS","false","CLA-BD-0009011","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Plumbing sit work","","32.0","","","","","42876141718436004","0.0","0.0","","0.0",""
"a1UWD000006Op9D2AS","false","CLA-BD-0009012","","","","","","","","","a1WWD0000035GqJ2AU","0.0","","Structural ( Entry Feature)","","15.0","","","","","42877190900538025","0.0","0.0","","0.0",""
"a1UWD000006Op9E2AS","false","CLA-BD-0009013","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Fire Hydrant","","40.0","","","","","42880779333657761","0.0","0.0","","0.0",""
"a1UWD000006Op9F2AS","false","CLA-BD-0009014","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Concrete paving","","34.0","","","","","42881311605373256","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9G2AS","false","CLA-BD-0009015","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Building Demolition","","48.0","","","","","42883208332746510","0.0","0.0","","0.0",""
"a1UWD000006Op9H2AS","false","CLA-BD-0009016","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Plumbing","","25.0","","","","","42885514890756302","0.0","0.0","","0.0",""
"a1UWD000006Op9I2AS","false","CLA-BD-0009017","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Insulation","","64.0","","","","","42886776841283092","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9J2AS","false","CLA-BD-0009018","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Fee","","31.0","","","","","42888396426444669","0.0","0.0","","0.0",""
"a1UWD000006Op9K2AS","false","CLA-BD-0009019","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","New approaches","","13.0","","","","","42888734355435812","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9L2AS","false","CLA-BD-0009020","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Landscaping","","3.0","","","","","42888837201434333","0.0","0.0","","0.0",""
"a1UWD000006Op9M2AS","false","CLA-BD-0009021","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Plumbing","","76.0","","","","","42889685054737527","0.0","0.0","","0.0",""
"a1UWD000006Op9N2AS","false","CLA-BD-0009022","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Off site fire hydrant","","8.0","","","","","42890923872330109","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9O2AS","false","CLA-BD-0009023","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Linear Metal Ceilings","","19.0","","","","","42895504456678961","0.0","0.0","","0.0",""
"a1UWD000006Op9P2AS","false","CLA-BD-0009024","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Water to Property line","","2.0","","","","","42896189342196538","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9Q2AS","false","CLA-BD-0009025","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Rough Carpentry Material","","62.0","","","","","42896937507607799","0.0","0.0","","0.0",""
"a1UWD000006Op9R2AS","false","CLA-BD-0009026","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Storm Drain","","16.0","","","","","42897268510239366","0.0","0.0","","0.0",""
"a1UWD000006Op9S2AS","false","CLA-BD-0009027","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Fire Sprinkler Service","","38.0","","","","","42898421101468205","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9T2AS","false","CLA-BD-0009028","","","","","","","","","a1WWD0000035GpB2AU","0.0","","Millwork","","14.0","","","","","42900207537813516","0.0","0.0","","0.0",""
"a1UWD000006Op9U2AS","false","CLA-BD-0009029","","","","","","","","","a1WWD0000035GpU2AU","0.0","","F.R.P. and marlite","","86.0","","","","","42900494201121480","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9V2AS","false","CLA-BD-0009030","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Drywall & Metal Studs","","66.0","","","","","42900775984395782","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9W2AS","false","CLA-BD-0009031","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","42905359980352770","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9X2AS","false","CLA-BD-0009032","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Preasure Washing","","43.0","","","","","42906438688347370","0.0","0.0","","0.0",""
"a1UWD000006Op9Y2AS","false","CLA-BD-0009033","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Trash Enclosure","","24.0","","","","","42906862812408897","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9Z2AS","false","CLA-BD-0009034","","","","","","","","","a1WWD0000035GqR2AU","0.0","","GC Installed Items","","73.0","","","","","42910626166619344","0.0","0.0","","0.0",""
"a1UWD000006Op9a2AC","false","CLA-BD-0009035","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Wheel stops","","42.0","","","","","42911046562258096","0.0","0.0","","0.0",""
"a1UWD000006Op9b2AC","false","CLA-BD-0009036","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Dumpster Approach","","41.0","","","","","42911365438613852","0.0","0.0","","0.0",""
"a1UWD000006Op9c2AC","false","CLA-BD-0009037","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Dumpster Approach","","41.0","","","","","42911735193569444","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9d2AC","false","CLA-BD-0009038","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Finish Carpentry Labor","","60.0","","","","","42914816031893969","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9e2AC","false","CLA-BD-0009039","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Plumbing","","76.0","","","","","42919572271175200","0.0","0.0","","0.0",""
"a1UWD000006Op9f2AC","false","CLA-BD-0009040","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Building Demolition","","48.0","","","","","42920145425957913","0.0","0.0","","0.0",""
"a1UWD000006Op9g2AC","false","CLA-BD-0009041","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Insulation","","64.0","","","","","42924225671710160","0.0","0.0","","0.0",""
"a1UWD000006Op9h2AC","false","CLA-BD-0009042","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Offsite Demolition","","10.0","","","","","42925249400415671","0.0","0.0","","0.0",""
"a1UWD000006Op9i2AC","false","CLA-BD-0009043","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Plumbing sit work","","32.0","","","","","42925773496597555","0.0","0.0","","0.0",""
"a1UWD000006Op9j2AC","false","CLA-BD-0009044","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Building Concrete Labor","","50.0","","","","","4292582833447335","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9k2AC","false","CLA-BD-0009045","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42926054490061307","0.0","0.0","","0.0",""
"a1UWD000006Op9l2AC","false","CLA-BD-0009046","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42926893021773158","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9m2AC","false","CLA-BD-0009047","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Electrical site work/labor","","29.0","","","","","42929001826150228","0.0","0.0","","0.0",""
"a1UWD000006Op9n2AC","false","CLA-BD-0009048","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Cabinets / Millwork","","88.0","","","","","42929527847880751","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9o2AC","false","CLA-BD-0009049","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Telephone Underground","","33.0","","","","","42930044833190108","0.0","0.0","","0.0",""
"a1UWD000006Op9p2AC","false","CLA-BD-0009050","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Building Concrete Material","","49.0","","","","","42931359670352283","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9q2AC","false","CLA-BD-0009051","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Toilet Partitions","","89.0","","","","","42935130384375517","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9r2AC","false","CLA-BD-0009052","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Finish Hardware","","57.0","","","","","42935408971636922","0.0","0.0","","0.0",""
"a1UWD000006Op9s2AC","false","CLA-BD-0009053","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Metal Doors & Frames","","55.0","","","","","42935860890684830","0.0","0.0","","0.0",""
"a1UWD000006Op9t2AC","false","CLA-BD-0009054","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Rough Carpentry Labor","","61.0","","","","","42939653507654623","0.0","0.0","","0.0",""
"a1UWD000006Op9u2AC","false","CLA-BD-0009055","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Offsite Demolition","","10.0","","","","","42941338160317401","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9v2AC","false","CLA-BD-0009056","","","","","","","","","a1WWD0000035GrB2AU","0.0","","H.V.A.C. System","","74.0","","","","","42942008907382511","0.0","0.0","","0.0",""
"a1UWD000006Op9w2AC","false","CLA-BD-0009057","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Caulking","","91.0","","","","","42942031516344671","0.0","0.0","","0.0",""
"a1UWD000006Op9x2AC","false","CLA-BD-0009058","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Caulking","","91.0","","","","","42943938595485863","0.0","0.0","","0.0",""
"a1UWD000006Op9y2AC","false","CLA-BD-0009059","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Telephone Pole","","7.0","","","","","42944202441370028","0.0","0.0","0.0","0.0",""
"a1UWD000006Op9z2AC","false","CLA-BD-0009060","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Tilt-Up Precast Concrete","","6.0","","","","","42944621735887303","0.0","0.0","","0.0",""
"a1UWD000006OpA02AK","false","CLA-BD-0009061","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Grade fill / cut","","21.0","","","","","42945022669230283","0.0","0.0","","0.0",""
"a1UWD000006OpA12AK","false","CLA-BD-0009062","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","42945260179706668","0.0","0.0","0.0","0.0",""
"a1UWD000006OpA22AK","false","CLA-BD-0009063","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Painting","","21.0","","","","","42945955614515466","0.0","0.0","","0.0",""
"a1UWD000006OpA32AK","false","CLA-BD-0009064","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42948650732868398","0.0","0.0","","0.0",""
"a1UWD000006OpA42AK","false","CLA-BD-0009065","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Temp sidewalk","","15.0","","","","","42949725669250699","0.0","0.0","0.0","0.0",""
"a1UWD000006OpA52AK","false","CLA-BD-0009066","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Glass/Glazing","","15.0","","","","","42950694888604392","0.0","0.0","","0.0",""
"a1UWD000006OpA62AK","false","CLA-BD-0009067","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Misc. S.S.","","71.0","","","","","42951167888572330","0.0","0.0","0.0","0.0",""
"a1UWD000006OpA72AK","false","CLA-BD-0009068","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Acoustic Tile","","67.0","","","","","42951310136610518","0.0","0.0","0.0","0.0",""
"a1UWD000006OpA82AK","false","CLA-BD-0009069","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","New Curb & Gutter","","11.0","","","","","42952428970784351","0.0","0.0","0.0","0.0",""
"a1UWD000006OpA92AK","false","CLA-BD-0009070","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Traffic signals - new or relocate","","9.0","","","","","42953932265365794","0.0","0.0","","0.0",""
"a1UWD000006OpAB2A0","false","CLA-BD-0009072","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Trash Enclosure","","24.0","","","","","42957144833843068","0.0","0.0","","0.0",""
"a1UWD000006OpAC2A0","false","CLA-BD-0009073","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Fire Extinguishers","","87.0","","","","","42957992536500053","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAE2A0","false","CLA-BD-0009075","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Drywall & Metal Studs","","66.0","","","","","42960172856302197","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAF2A0","false","CLA-BD-0009076","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Painting","","68.0","","","","","42960473234178277","0.0","0.0","","0.0",""
"a1UWD000006OpAG2A0","false","CLA-BD-0009077","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Soils","","20.0","","","","","42960672057482873","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAH2A0","false","CLA-BD-0009078","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Survey","","18.0","","","","","42961211006589616","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAI2A0","false","CLA-BD-0009079","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Service Yard Conc/CMU","","44.0","","","","","42961620602749951","0.0","0.0","","0.0",""
"a1UWD000006OpAJ2A0","false","CLA-BD-0009080","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Wood Doors","","56.0","","","","","42962133120177464","0.0","0.0","","0.0",""
"a1UWD000006OpAK2A0","false","CLA-BD-0009081","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Insulation","","64.0","","","","","42964377072095800","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAL2A0","false","CLA-BD-0009082","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Misc.","","92.0","","","","","42964992893548291","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAM2A0","false","CLA-BD-0009083","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","Bollard w/ Covers","","37.0","","","","","42965031945854227","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAN2A0","false","CLA-BD-0009084","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42966503580359737","0.0","0.0","","0.0",""
"a1UWD000006OpAO2A0","false","CLA-BD-0009085","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Street paving and markings","","14.0","","","","","42966955712585807","0.0","0.0","","0.0",""
"a1UWD000006OpAP2A0","false","CLA-BD-0009086","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Structural Steel","","53.0","","","","","42967390881310383","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAQ2A0","false","CLA-BD-0009087","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Offsite Demolition","","10.0","","","","","42968609623401505","0.0","0.0","","0.0",""
"a1UWD000006OpAR2A0","false","CLA-BD-0009088","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Signage","","46.0","","","","","42969160906734018","0.0","0.0","","0.0",""
"a1UWD000006OpAS2A0","false","CLA-BD-0009089","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Cabinets / Millwork","","88.0","","","","","42969169958080206","0.0","0.0","","0.0",""
"a1UWD000006OpAT2A0","false","CLA-BD-0009090","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Preasure Washing","","43.0","","","","","42969212640161611","0.0","0.0","","0.0",""
"a1UWD000006OpAU2A0","false","CLA-BD-0009091","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Bituminous Damproofing","","11.0","","","","","42970400848654125","0.0","0.0","","0.0",""
"a1UWD000006OpAV2A0","false","CLA-BD-0009092","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Doors/Frames/Hardware","","14.0","","","","","42970711394082223","0.0","0.0","","0.0",""
"a1UWD000006OpAX2A0","false","CLA-BD-0009094","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Acoustical Ceilings","","18.0","","","","","42974445987099390","0.0","0.0","","0.0",""
"a1UWD000006OpAY2A0","false","CLA-BD-0009095","","","","","","","","","a1WWD0000035GpT2AU","0.0","","S & C Bond","","30.0","","","","","42974940317054016","0.0","0.0","","0.0",""
"a1UWD000006OpAZ2A0","false","CLA-BD-0009096","","","","","","","","","a1WWD0000035GqM2AU","0.0","","Termite Treat","","80.0","","","","","42975062379064734","0.0","0.0","","0.0",""
"a1UWD000006OpAa2AK","false","CLA-BD-0009097","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Termite Control","","2.0","","","","","42975930478578962","0.0","0.0","","0.0",""
"a1UWD000006OpAb2AK","false","CLA-BD-0009098","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Lighting Fixtures","","85.0","","","","","42977791258381394","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAc2AK","false","CLA-BD-0009099","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Termite Treat","","80.0","","","","","42979275054371676","0.0","0.0","","0.0",""
"a1UWD000006OpAd2AK","false","CLA-BD-0009100","","","","","","","","","a1WWD0000035Gqx2AE","0.0","","EIFS / Lath & Plaster","","70.0","","","","","42979337904656918","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAe2AK","false","CLA-BD-0009101","","","","","","","","","a1WWD0000035GpT2AU","0.0","","Joint Sealers","","13.0","","","","","42979561004394136","0.0","0.0","","0.0",""
"a1UWD000006OpAf2AK","false","CLA-BD-0009102","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Grade fill / cut","","21.0","","","","","42980586343796976","0.0","0.0","","0.0",""
"a1UWD000006OpAh2AK","false","CLA-BD-0009104","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Building Demolition","","48.0","","","","","42983851955862918","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAi2AK","false","CLA-BD-0009105","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Electrical Labor","","81.0","","","","","42983905197742452","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAj2AK","false","CLA-BD-0009106","","","","","","","","","a1WWD0000035Gpg2AE","0.0","","Rough Carpentry","","9.0","","","","","42986199510914381","0.0","0.0","","0.0",""
"a1UWD000006OpAk2AK","false","CLA-BD-0009107","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Soils","","20.0","","","","","42986210224153048","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAl2AK","false","CLA-BD-0009108","","","","","","","","","a1WWD0000035GqR2AU","0.0","","Building Concrete Material","","49.0","","","","","42986527859880568","0.0","0.0","","0.0",""
"a1UWD000006OpAm2AK","false","CLA-BD-0009109","","","","","","","","","a1WWD0000035GpZ2AU","0.0","","Water to Property line","","2.0","","","","","42987397086249817","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAn2AK","false","CLA-BD-0009110","","","","","","","","","a1WWD0000035GpU2AU","0.0","","Metal Fab","","78.0","","","","","42990675290071080","0.0","0.0","0.0","0.0",""
"a1UWD000006OpAo2AK","false","CLA-BD-0009111","","","","","","","","","a1WWD0000035Gqr2AE","0.0","","Concrete Fill In Plumbing Trenches","","16.0","","","","","42993587325655755","0.0","0.0","","0.0",""
"a1UWD000006OpAp2AK","false","CLA-BD-0009112","","","","","","","","","a1WWD0000035GqJ2AU","0.0","","O&P","","23.0","","","","","42995268019925390","0.0","0.0","","0.0",""
"a1UWD000006OpAq2AK","false","CLA-BD-0009113","","","","","","","","","a1WWD0000035GrB2AU","0.0","","Rough Carpentry Material","","62.0","","","","","42995723726072508","0.0","0.0","","0.0",""
"a1UWD000006OpAr2AK","false","CLA-BD-0009114","","","","","","","","","a1WWD0000035GrB2AU","0.0","","GC Installed Items","","73.0","","","","","42996334871532734","0.0","0.0","","0.0",""
"a1UWD000006OpAs2AK","false","CLA-BD-0009115","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Finish Carpentry/Millwork","","10.0","","","","","42996637736494168","0.0","0.0","","0.0",""
"a1UWD000006OpAt2AK","false","CLA-BD-0009116","","","","","","","","","a1WWD0000035Gqr2AE","0.0","","CMU - Stucco","","11.0","","","","","42996926405069431","0.0","0.0","","0.0",""
"a1UWD000006OpAu2AK","false","CLA-BD-0009117","","","","","","","","","a1WWD0000035Gqf2AE","0.0","","Allowance - Mis Paving Earthwork","","32.0","","","","","42998146898768997","0.0","0.0","","0.0",""
